rep,id,b01,b11,b21,a1,p1,g1,p2,g2,alpha11,alpha21,eta_b01,eta_b11,eta_b21,eta_a1,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha21
1,71,5.59032359394838,-0.103489887737631,-0.195502746486419,3.10670576942157,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.881075464863724,0.01719909438678,-0.033415036712531,-0.0777334783394739,0,0,0,0,0,0
2,71,6.08820374350834,-0.213863831543982,-0.192009673776028,4.0032803706433,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.37895561442369,-0.0931748494195714,-0.0299219640021401,0.175817712675135,0,0,0,0,0,0
3,71,4.03441283000801,0.0477989267188365,-0.180704549444386,1.78705860627086,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.674835299076641,0.168487908843247,-0.018616839670498,-0.630725373475185,0,0,0,0,0,0
1,72,1.9753820065027,-0.27360374773719,-0.0409799739625873,1.23923760074711,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.73386612258195,-0.152914765612779,0.121107735811301,-0.99680005259402,0,0,0,0,0,0
2,72,1.79709582835732,-0.0851484879470897,-0.200769845054966,1.51331766229568,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.91215230072734,0.035540494177321,-0.0386821352810783,-0.796992036993025,0,0,0,0,0,0
3,72,1.05790505312657,-0.28844178118019,0.0161286204171666,0.932553962868444,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-3.65134307595808,-0.16775279905578,0.178216330191055,-1.28112466512403,0,0,0,0,0,0
1,73,6.1480005387023,-0.0896857297673162,-0.165578249291833,2.7731102711552,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.43875240961765,0.0310032523570944,-0.00349053951794509,-0.191326873156924,0,0,0,0,0,0
2,73,5.88732863862553,-0.100682132610516,-0.21245892575532,0.492224454495447,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.17808050954088,0.0200068495138948,-0.0503712159814317,-1.92011686321046,0,0,0,0,0,0
3,73,7.02739569409633,-0.20208503420288,-0.110682678836578,1.61617454567375,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,2.31814756501167,-0.0813960520784698,0.05140503093731,-0.731234439810465,0,0,0,0,0,0
1,74,0.749423225303031,-0.0955082104685869,-0.213345572886053,1.45508354074922,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-3.95982490378162,0.0251807716558238,-0.0512578631121651,-0.836233089715643,0,0,0,0,0,0
2,74,4.23062256027168,-0.263125081053167,-0.17526904295838,3.2904080384946,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.478625568812974,-0.142436098928756,-0.0131813331844921,-0.0202848240678348,0,0,0,0,0,0
3,74,0.596281586589848,-0.0248498398886033,-0.119284306513312,1.91430429042483,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-4.11296654249481,0.0958391422358073,0.0428034032605759,-0.561942143205593,0,0,0,0,0,0
1,75,4.21598676147373,-0.0821646917898747,-0.12217928374162,7.1765235769033,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.493261367610923,0.038524290334536,0.0399084260322684,0.759518679303301,0,0,0,0,0,0
2,75,3.79174360281568,-0.059226294962229,-0.226802933215081,5.78150184268087,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.917504526268971,0.0614626871621816,-0.0647152234411931,0.543367078293701,0,0,0,0,0,0
3,75,4.95755355282072,-0.0884351343015996,-0.164580769872112,1.24986714105207,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.24830542373607,0.032253847822811,-0.0024930600982237,-0.988259146506348,0,0,0,0,0,0
1,76,6.24907528663967,-0.148880118218734,-0.200698000346575,1.99002573916458,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.53982715755502,-0.0281911360943231,-0.0386102905726866,-0.52314883210702,0,0,0,0,0,0
2,76,5.65353662305317,-0.0290748734311708,-0.120427186745554,0.783514533512025,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.944288493968519,0.0916141086932399,0.0416605230283346,-1.45526207289852,0,0,0,0,0,0
3,76,2.82759962219921,-0.0516064474358848,-0.13789009275413,6.00740797949524,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.88164850688545,0.0690825346885259,0.0241976170197579,0.581696965894049,0,0,0,0,0,0
1,77,5.25900406187519,0.0314048160028804,-0.157939291095418,23.8805404332476,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.549755932790531,0.152093798127291,0.00414841867847043,1.96176751446301,0,0,0,0,0,0
2,77,3.61057021794174,-0.276833694510796,-0.198715201088077,2.50459053275802,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.09867791114291,-0.156144712386385,-0.0366274913141888,-0.293171143814381,0,0,0,0,0,0
3,77,4.24707431968162,-0.0579296543296242,-0.264344372366459,1.70514263182942,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.462173809403033,0.0627593277947864,-0.102256662592571,-0.677647642744822,0,0,0,0,0,0
1,78,4.01781256987842,-0.00350456998533036,-0.264996606488692,5.99273099014476,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.691435559206233,0.11718441213908,-0.102908896714804,0.579250828110806,0,0,0,0,0,0
2,78,4.39521636122151,-0.0377038927007878,-0.261710564696656,4.55307177564429,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.314031767863143,0.0829850894236228,-0.0996228549227675,0.304505715687773,0,0,0,0,0,0
3,78,5.77481147195763,-0.244314487375682,-0.157427985741283,0.319530119181095,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.06556334287298,-0.123625505251271,0.00465972403260514,-2.35220014488361,0,0,0,0,0,0
1,79,3.6699547213582,-0.0803684815526418,-0.172794886685611,10.1801988217778,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.03929340772645,0.0403205005717688,-0.010707176911723,1.10914813654482,0,0,0,0,0,0
2,79,4.96570249917281,-0.144692833496054,-0.279190010748667,1.56788500104712,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.256454370088153,-0.0240038513716431,-0.117102300974779,-0.761568826943644,0,0,0,0,0,0
3,79,4.21265591857175,-0.0862861050503482,-0.138141430466353,9.17643096929823,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.496592210512906,0.0344028770740624,0.023946279307535,1.0053419407224,0,0,0,0,0,0
1,80,3.42435861489139,-0.0614833767370018,-0.143698990207655,8.5501885356955,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.28488951419327,0.0592056053874089,0.0183887195662329,0.934656928650755,0,0,0,0,0,0
2,80,4.06688190484271,0.0311958046951495,-0.196187098772907,1.65990595067149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.642366224241944,0.15188478681956,-0.0340993889990189,-0.704535460471897,0,0,0,0,0,0
3,80,3.12980955456603,0.0357488551033226,-0.276825413957146,1.72447175003909,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.57943857451862,0.156437837227733,-0.114737704183258,-0.666375633289956,0,0,0,0,0,0
1,81,5.46221391921838,-0.00187213581990068,-0.12628699853841,20.9833972588816,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.752965790133722,0.11881684630451,0.0358007112354782,1.83243511329585,0,0,0,0,0,0
2,81,5.96206899215343,0.0284364074897092,-0.136473977100202,11.8135579714141,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.25282086306877,0.14912538961412,0.0256137326736865,1.25795144751354,0,0,0,0,0,0
3,81,5.82760987007409,-0.0159690984395376,-0.264694689455798,16.0437543295801,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.11836174098944,0.104719883684873,-0.10260697968191,1.5640232304848,0,0,0,0,0,0
1,82,1.73628452452042,-0.0978346856172164,-0.247520218908667,15.4715524122254,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.97296360456423,0.0228542965071942,-0.0854325091347785,1.5277066043899,0,0,0,0,0,0
2,82,2.89823107641537,-0.147808656325079,-0.185838546303848,33.2408768225639,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.81101705266929,-0.0271196742006687,-0.0237508365299596,2.29248394316283,0,0,0,0,0,0
3,82,6.14541458800406,-0.254408970543378,-0.113000238911622,0.190762921211969,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.43616645891941,-0.133719988418967,0.0490874708622665,-2.86802027713705,0,0,0,0,0,0
1,83,6.07308473970872,-0.211437641842863,-0.226234885315692,5.65727623066858,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.36383661062407,-0.0907486597184521,-0.0641471755418035,0.521646140042159,0,0,0,0,0,0
2,83,7.1751393090747,-0.176203500251823,-0.311290245595733,1.02319690064528,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,2.46589117999005,-0.0555145181274124,-0.149202535821845,-1.18836446281549,0,0,0,0,0,0
3,83,5.21899644433972,-0.155700928793223,-0.219289797677544,7.84699903723172,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.509748315255065,-0.0350119466688123,-0.0572020879036562,0.848834765439466,0,0,0,0,0,0
1,84,3.87802982412252,-0.217850965142158,0.0107517900297559,0.793213618848023,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.831218304962134,-0.0971619830177473,0.172839499803644,-1.44295911799644,0,0,0,0,0,0
2,84,4.73642281048222,-0.194961026061774,-0.0532424059338756,9.41525840734497,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.0271746813975646,-0.074272043937363,0.108845303840013,1.03103520306486,0,0,0,0,0,0
3,84,5.87957728072299,-0.225044617199531,-0.101590758016459,18.9193566254012,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.17032915163833,-0.10435563507512,0.0604969517574291,1.72888915303228,0,0,0,0,0,0
1,85,5.90050415070884,-0.0951095383167976,-0.17400608362093,3.76403528933149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.19125602162418,0.0255794438076131,-0.0119183738470418,0.11419519215243,0,0,0,0,0,0
2,85,6.00484865482064,-0.204924601698142,-0.195393584715357,4.73669291152081,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.29560052573598,-0.0842356195737315,-0.0333058749414686,0.344042789197749,0,0,0,0,0,0
3,85,5.73154041822026,-0.278360407657905,-0.196867386283049,0.233630137332827,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.0222922891356,-0.157671425533494,-0.0347796765091608,-2.66531242880789,0,0,0,0,0,0
1,86,4.68395098982021,-0.190914246900038,-0.227428634430985,5.0892528781715,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.025297139264441,-0.0702252647756275,-0.0653409246570971,0.415834632490946,0,0,0,0,0,0
2,86,6.01294059927565,-0.18591900109809,-0.159502550657511,1.24622288997331,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.30369247019099,-0.0652300189736797,0.00258515911637741,-0.991179116237224,0,0,0,0,0,0
3,86,5.04570101880606,-0.113472606823967,-0.215213660342534,1.3793355319857,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.336452889721405,0.00721637530044369,-0.0531259505686461,-0.889694520362961,0,0,0,0,0,0
1,87,5.97197235562923,-0.0528614758764491,-0.289321196086527,7.84480401874679,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.26272422654457,0.0678275062479615,-0.127233486312639,0.848554999182978,0,0,0,0,0,0
2,87,6.06487499119623,-0.0325115989319881,-0.187348451093141,3.27223593166043,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.35562686211158,0.0881773831924226,-0.0252607413192525,-0.0258228826191751,0,0,0,0,0,0
3,87,6.66240350815276,-0.146751201454323,-0.161841931139588,9.55606491349489,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.95315537906811,-0.0260622193299122,0.000245778634300142,1.04587961738393,0,0,0,0,0,0
1,88,3.74075877252611,-0.16524558738431,-0.244349290319801,0.758202079094979,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.96848935655854,-0.0445566052598989,-0.0822615805459133,-1.48810173877115,0,0,0,0,0,0
2,88,4.13398217070996,-0.268698434161176,-0.205518447748248,2.71666458441604,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.575265958374697,-0.148009452036765,-0.0434307379743603,-0.211891532901589,0,0,0,0,0,0
3,88,2.81057028207231,-0.0819582088949304,-0.113435773939175,9.76336543180908,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.89867784701234,0.0387307732294803,0.0486519358347132,1.06734075480821,0,0,0,0,0,0
1,89,3.21133475485766,-0.0570039616642085,-0.119797077789795,3.71446398812819,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.497913374227,0.0636850204602021,0.0422906319840936,0.100937979604768,0,0,0,0,0,0
2,89,3.25912599829663,-0.128746703097372,-0.0924991232093259,2.4794973772252,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.45012213078803,-0.00805772097296116,0.0695885865645623,-0.303240535850587,0,0,0,0,0,0
3,89,4.28471894512292,-0.180271554268836,-0.245941106779286,0.241856184839712,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.424529183961733,-0.059582572144425,-0.0838533970053975,-2.63070841201351,0,0,0,0,0,0
1,90,5.18769556886563,-0.0386558630614226,-0.184917310104573,1.99165322391827,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.478447439780971,0.082033119062988,-0.0228296003306848,-0.522331345383748,0,0,0,0,0,0
2,90,5.30082455956694,-0.084520971400196,-0.288051608167631,2.98040040999444,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.591576430482285,0.0361680107242146,-0.125963898393743,-0.119238747752347,0,0,0,0,0,0
3,90,5.59593511766751,-0.0103882913133719,-0.148513408743755,2.8668823939567,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.886686988582858,0.110300690811039,0.0135743010301333,-0.158071239547573,0,0,0,0,0,0
1,91,4.71996547500953,-0.15822760016378,-0.133767057776259,4.55815518528833,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.0107173459248759,-0.0375386180393693,0.0283206519976296,0.30562157202486,0,0,0,0,0,0
2,91,6.0978735752062,-0.1389463851797,-0.127555994032986,6.82033374491378,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.38862544612154,-0.0182574030552894,0.0345317157409024,0.708612001849066,0,0,0,0,0,0
3,91,7.1953941993195,-0.208705616284912,-0.279903021127001,1.08629914690568,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,2.48614607023485,-0.0880166341605013,-0.117815311353113,-1.12851976387718,0,0,0,0,0,0
1,92,7.22430968158181,-0.271951755549205,-0.222999484305275,3.19979693642063,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,2.51506155249715,-0.151262773424795,-0.0609117745313866,-0.0482090545897091,0,0,0,0,0,0
2,92,8.24732717124644,-0.216795314267321,-0.133317434766674,0.99519402638504,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,3.53807904216179,-0.0961063321429107,0.0287702750072146,-1.21611396445518,0,0,0,0,0,0
3,92,6.64906694947738,-0.0440729487116908,-0.133517804542099,3.38834517403741,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.93981882039272,0.0766160334127198,0.0285699052317887,0.00904524794389006,0,0,0,0,0,0
1,93,5.16481862204284,-0.212716249050366,-0.0360043127898299,0.921123458239797,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.455570492958181,-0.092027266925955,0.126083396984058,-1.29345760868927,0,0,0,0,0,0
2,93,4.7624835854968,-0.182864212931458,-0.119711030861192,5.37166020831291,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.0532354564121444,-0.0621752308070473,0.0423766789126957,0.469840619285435,0,0,0,0,0,0
3,93,4.67497015246944,-0.205459436082743,-0.182039962911037,3.38442191317922,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.0342779766152113,-0.0847704539583326,-0.0199522531371484,0.00788670779434919,0,0,0,0,0,0
1,94,8.86382457020659,-0.182192830104011,-0.25422788006938,16.6646222051916,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,4.15457644112193,-0.0615038479796002,-0.0921401702954919,1.6019916365339,0,0,0,0,0,0
2,94,8.39453446721848,-0.247876272870085,-0.21894104238114,0.88574704818511,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,3.68528633813382,-0.127187290745674,-0.0568533326072521,-1.3326202728153,0,0,0,0,0,0
3,94,9.78936252813196,-0.0932243871360131,-0.269097377390472,6.7277713718337,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,5.0801143990473,0.0274645949883975,-0.107009667616584,0.694947535485649,0,0,0,0,0,0
1,95,5.25798563517903,-0.176008820802973,-0.291889888891063,1.59476401656623,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.548737506094379,-0.0553198386785623,-0.129802179117174,-0.744570631718597,0,0,0,0,0,0
2,95,4.57902484865108,-0.247112148229834,-0.187563154784542,0.796231308202824,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.130223280433577,-0.126423166105424,-0.0254754450106536,-1.43916195216916,0,0,0,0,0,0
3,95,2.96773554986366,-0.0885580050629903,-0.22330692259123,3.65129799289634,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-1.741512579221,0.0321309770614203,-0.0612192128173417,0.0837863138573669,0,0,0,0,0,0
1,96,4.69825433962248,-0.1115575914009,-0.120034159294314,3.74620955276394,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.0109937894621774,0.00913139072351096,0.0420535504795739,0.109448137850776,0,0,0,0,0,0
2,96,4.66979087375615,-0.130955553104198,-0.210868270816786,4.74151306416182,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.0394572553285082,-0.0102665709797871,-0.0487805610428982,0.345059891604873,0,0,0,0,0,0
3,96,2.3162827025628,-0.0615576631583823,-0.147303052302565,11.1484930515333,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.39296542652185,0.0591313189660284,0.0147846574713235,1.20000793143005,0,0,0,0,0,0
1,97,5.88017534371974,-0.0407660617308095,-0.19852948966553,1.32200690346169,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.17092721463508,0.0799229203936012,-0.0364417798916421,-0.932145441614348,0,0,0,0,0,0
2,97,5.79967836893982,-0.194520547128827,-0.286669741955677,1.55064040882423,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.09043023985517,-0.0738315650044165,-0.124582032181788,-0.772628392428779,0,0,0,0,0,0
3,97,6.0903273193544,-0.0746311028877828,-0.145792708075489,0.653261574794088,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.38107919026975,0.0460578792366279,0.0162950016983988,-1.63707406097011,0,0,0,0,0,0
1,98,2.00121550497261,-0.245243338245655,-0.227988908883494,9.046096782826,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.70803262411204,-0.124554356121245,-0.0659011991096059,0.991036964948825,0,0,0,0,0,0
2,98,1.58336658338523,-0.186208663495503,-0.203621971863095,6.12104293411389,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-3.12588154569942,-0.0655196813710919,-0.0415342620892065,0.600436091062969,0,0,0,0,0,0
3,98,1.060960388655,-0.0875885398926635,-0.113909477459978,9.20065945051188,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-3.64828774042965,0.0331004422317471,0.0481782323139101,1.00797875587628,0,0,0,0,0,0
1,99,2.58470069855716,-0.101260287234678,-0.091454254251495,5.68642942331688,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.12454743052749,0.0194286948897328,0.0706334555223931,0.526786128282665,0,0,0,0,0,0
2,99,2.37570888727807,-0.125384360663616,-0.092605477609664,1.25215801033736,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.33353924180658,-0.00469537853920558,0.0694822321642241,-0.986427933959032,0,0,0,0,0,0
3,99,2.66599184171087,-0.0706382725823849,-0.172294369877306,0.439589130489622,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-2.04325628737378,0.0500507095420258,-0.010206660103418,-2.03321118768247,0,0,0,0,0,0
1,100,8.14083124274099,-0.183503925435971,-0.0829455975088379,6.27087435490846,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,3.43158311365634,-0.0628149433115604,0.0791421122650503,0.624619390452786,0,0,0,0,0,0
2,100,5.44714964782811,-0.0892032305153174,-0.162665309862646,3.67656347047947,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.737901518743454,0.0314857516090933,-0.000577600088757541,0.0906820713240932,0,0,0,0,0,0
3,100,6.84333331398492,-0.0344638938625229,-0.112586523514112,1.63180454488304,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,2.13408518490026,0.0862250882618878,0.0495011862597766,-0.721609919808524,0,0,0,0,0,0
1,101,5.18655505412226,-0.039599728330141,-0.0577503742518569,2.00474830207353,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.477306925037609,0.0810892537942697,0.104337335522031,-0.515777887260414,0,0,0,0,0,0
2,101,5.47689644790632,-0.171174165295895,-0.277461147420051,0.253794026264925,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.767648318821667,-0.0504851831714842,-0.115373437646163,-2.58252866616742,0,0,0,0,0,0
3,101,6.00947952462489,-0.195173512747498,-0.269688220406677,0.851304495063053,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.30023139554024,-0.0744845306230875,-0.107600510632789,-1.37228181088558,0,0,0,0,0,0
1,102,5.46810365810137,-0.0545591400389715,-0.294618465400515,4.03891973599627,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.758855529016716,0.0661298420854392,-0.132530755626627,0.184680859123957,0,0,0,0,0,0
2,102,4.69488729997936,-0.173837452755565,-0.221513061108908,12.1383638122474,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,-0.0143608291052972,-0.0531484706311547,-0.05942535133502,1.28507459494895,0,0,0,0,0,0
3,102,5.21014599487524,-0.265546829113402,-0.312540117106709,4.07739723743998,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.500897865790582,-0.144857846988991,-0.150452407332821,0.194162447837535,0,0,0,0,0,0
1,103,5.77213682292714,-0.185869624690179,-0.224419312279321,0.50315155431754,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,1.06288869384249,-0.0651806425657681,-0.0623316025054327,-1.89816025844761,0,0,0,0,0,0
2,103,5.44850662476567,-0.0457333341950106,-0.12315316275426,3.56859761125826,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.739258495681017,0.0749556479294001,0.038934547019628,0.0608762876238005,0,0,0,0,0,0
3,103,5.4072297284257,-0.182364264303086,-0.156187438239205,5.01891125104063,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.697981599341048,-0.0616752821786758,0.00590027153468337,0.401916622905123,0,0,0,0,0,0
1,104,4.91390303639102,-0.0986917372057015,-0.0313067091664656,11.8017276172018,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279,0.204654907306364,0.0219972449187091,0.130781000607423,1.25694952397908,0,0,0,0,0,0
