rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
1,171,-0.0693507070590824,-0.000876025357706759,0.377068142046377,-0.205481816429579,-1.61159865480762,-0.0497907562172032,-0.435907884336727,-0.0347119612364969,0.979030487457052,0.119040821108621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,171,-1.91976234294371,-0.0889830571740568,1.22692099942227,0.21661574291897,-2.19950876614739,0.144486633875402,0.113177383304296,0.00742394057437614,5.11821112249342,0.0411263257534272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3,171,-0.163845870695202,0.0910630405891718,0.456346922239356,-0.0329971556614931,-0.531353402773239,-0.0967218726267343,-0.0240825696800178,-0.0149164621189836,3.36781576165771,-0.180603027623059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,172,-1.04083003684459,0.0768854093113298,0.564580695321492,0.0611292314712804,-1.54154470102135,-0.0782176684830489,-0.108054263606122,0.0213207449223014,-1.97563309042758,-0.0216221249529094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,172,-0.536388214089905,0.010569221221883,0.27288904456913,0.100937065854189,-2.10175718366519,-0.0534065569247844,0.0569179191293943,0.00438016466103572,-2.38915500763495,-0.0859898705033481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,172,-0.486183607995224,0.0310568371455234,0.390750926708384,0.0749148508541234,-2.09531579382936,-0.0366095801504533,-0.102348746088964,0.00598126240076269,-2.57889725438993,-0.010822889915016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,173,-0.28342564862082,-0.10337697328181,1.13129067134526,-0.063989050833791,-1.24043183297767,-0.0687809717070068,-0.256398276539874,-0.00764801944558413,2.55728478200017,-0.0139789853829579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,173,-0.298953878163037,0.00562334202110662,0.496247844479274,0.0772279255751364,-1.00358291297131,-0.122644869588945,-0.814221366113602,-0.00231929267949568,2.18220038474534,0.0562156332447891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,173,-0.755851415991042,-0.054067449806701,0.498093796240865,0.0685230701483878,-1.55700550354374,0.0463867221682643,-0.236308773781087,0.00430019760279012,2.33554069260158,-0.0751460782345684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,174,-1.74795559699119,-0.000570176061582866,0.447777748729767,0.00888857113671343,-0.724856797986552,-0.0362034938090177,0.0591117673434756,0.0103312839053612,3.13938436637771,0.173213959034058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,174,0.968188019144614,-0.114405994971917,-0.546727697144843,0.178885189389558,-0.42717166318484,-0.034675295926968,0.251049975270572,-0.00986517487869817,1.12426764027181,-0.0165146540928938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,174,-2.04254777104465,0.0989228291509065,0.161010226928802,0.110725028302152,-0.447262751524455,0.00423052950809321,-0.320986377493007,0.00318149703881633,1.62844380178727,0.0519188608508446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,175,0.305530228533152,0.156133456312422,0.508634850939782,0.329483019715798,0.536158376720146,0.11567846101882,0.0440657506175421,-6.4765958361343e-05,5.22715894466528,0.110958799363732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,175,0.07991542481117,-0.0351924832534099,0.585325565431601,0.305582624490605,0.0631946748705907,-0.0393663774316885,-0.034485857287013,1.60527382492542e-05,2.59785197239985,0.280694398097299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,175,0.906686116211159,0.045508747825716,0.803891360854418,0.160478773961955,1.23503164549691,-0.00294825713929873,0.161304139411447,0.00142704348844249,6.05907624500063,0.0330587319847876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,176,-0.31553124357571,-0.143777744012166,0.744213876653476,0.0655786804949895,-0.893911444428855,0.122829062834856,-0.0842410910989253,0.014338946915905,-2.81332620828022,-0.0185547764014714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,176,0.933674509019436,-0.0748100594457454,0.21204362910725,0.0223404871886564,-0.750266715158385,-0.121244177769662,-0.424542904912071,0.0148127028358694,-4.3887437333446,0.0698257018211056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,176,1.12039808048469,0.0143326245490141,0.490205508870242,-0.223705144690159,-0.409189062652309,-0.146668369981286,-0.268865354136967,-0.0130006934475963,-3.21071058328066,-0.0664738977959721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,177,-0.69269310189318,0.0106704309864735,0.414658588240345,-0.211763960755258,-2.00651314317393,0.156471399739506,0.332622643223578,0.00567916978651264,3.1492591293306,0.122081393117298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,177,0.769749107264662,-0.0103904864116003,0.148778549377495,-0.193816061351455,0.883396434937299,-0.0876631483429635,0.100880087387853,-0.0134524078396553,1.877702548868,0.0656261443638418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,177,2.11021587208712,0.127663102306003,0.51576067756714,-0.214167150185058,1.53542142145897,-0.118521593057979,0.195623517144567,0.00543320872829671,-1.15141001331547,0.0334980682413231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,178,1.57632461976996,-0.000424181110341249,-1.08608044837249,0.0730540014302843,4.51647517131498,-0.042948185995822,0.22061534131948,0.00277420823566331,0.740851626927878,-0.0395506349344922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,178,1.11196624821773,-0.179059011683273,-0.439748029647028,-0.105380296973178,3.83913509117446,0.164823597677309,-0.158757015305853,-0.00114214878407365,-0.863935680352,0.0450093181749797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,178,2.6924408392804,-0.0735840845396577,-0.841328767344751,0.180895267038835,4.91727140779293,0.0603033731555767,-0.363969709920722,-0.00201768626791395,-1.36202687041309,-0.0190640372178771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,179,-0.258011440785688,-0.0318467125149342,-0.113155505775121,-0.0203071646977011,0.154539733888885,0.0438530684780204,0.0133872116584186,-0.00344802230351839,-3.12135418117971,0.0135074597861128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,179,1.35021328172748,-0.218285199517078,-0.29837089941468,-0.0511362163153667,-1.4209120870798,-0.0379955645495315,-0.03828829307575,-0.0228522871636934,-2.41615541234087,-0.187602557155992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,179,-0.0679429410460815,-0.013760760069307,-0.125430835191343,0.0145010316812522,-0.529562052526476,0.0873015920589305,0.00171241285725543,0.00364336738844088,-1.0304703163727,-0.0187382426535541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,180,1.71667975371304,-0.141689570505383,0.651436532411942,0.0513217015166591,-2.76208672983621,-0.0640018299688018,0.402304442151052,-0.0221616457287985,4.22349954580484,-0.0413635625327584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,180,0.401053609113332,-0.0548381999467261,0.141814293001632,0.0720896266621739,-1.43616518511723,-0.0917513766459335,0.231156990106602,-0.00767249939880993,3.12285326551948,-0.0753768231205381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,180,0.74922682247252,-0.0834230013574914,-0.0117503420455716,0.0739353659670506,-2.78122071595202,-0.0483066737020973,0.385758522450249,-0.000532624362014294,1.75357274417586,0.152857235074106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,181,-0.228130213629662,0.142376102796842,0.847012497902165,0.226822992591421,0.480365341149547,0.0211288061383973,-0.121100173479612,0.0319178864356502,0.686305941996309,0.00856723750111072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,181,0.45459884442988,-0.0523311161497735,0.352092573938167,0.265028982962482,0.615500817001164,-0.00296050431394432,-0.297802290697726,0.0262077930724722,1.40173882243114,0.180251421109653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,181,0.809749434668569,-0.0651439529805155,0.400406330914747,0.246120043187791,0.991206952532521,0.0571827608276072,-0.120713429755869,-0.00362556823755179,1.15738939635276,0.189912568976743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,182,-1.59553253645015,-0.013903609280751,-0.954184024162049,0.0637901878634364,-1.40268884488714,0.00956292899508385,-0.0948587568106323,-0.0080652497758317,2.69561317768327,0.0851348832064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,182,-0.948455382522475,-0.0582011413356599,-0.36399917658355,0.052282694640354,0.374582773814025,-0.0142588109658476,0.156552430377833,-0.0240218804100785,2.98625034664248,0.0965105523992841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,182,-0.312476994312759,-0.0160401574547222,0.369135600331243,-0.0118924790974135,2.73204891330527,-0.0182722173261057,-0.190933635637631,-0.0156546182797813,2.1058757618875,0.10021636565904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,183,1.07930086154118,-0.0352961531270977,-0.330756538761266,0.0428595396703807,-0.922320159323666,-0.00697346123131871,-0.16558166583694,0.0395540833259738,-3.08881756318046,-0.0414851802075922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,183,0.0849053837880041,0.26412113347166,-0.157657331509021,-0.186878907659754,-0.531821803310807,-0.0447590465716483,-0.0791860957082555,-0.0159697294946499,-1.87482767029951,-0.0196611472151885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,183,0.20905402781685,-0.0881879746702458,-1.14127612829466,0.163532743275322,0.150027888333645,-0.0861022881685791,0.285837668946973,0.000151397101440251,-0.85650577284126,-0.103210317673184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,184,-2.12619981533082,-0.148414401702336,-1.5932186825215,-0.121940750927427,-0.272266499195983,-0.107662298869541,-0.330433224862683,0.00276429601176256,0.765641953584051,0.0711166797312898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,184,-1.60765480888792,-0.0837217344811834,-0.987290447932285,-0.122980527955028,-1.12464114956347,-0.00575554736529207,0.241395920979913,0.0197320063284447,-0.717683574886095,-0.0754851125359669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,184,-0.0280039811792108,0.104342478162927,-1.88937096943207,0.121428931459878,3.01479739446328,0.117911077012489,-0.00988605023899058,-0.00694680737011012,0.718004292336147,0.0468431499301459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,185,1.47415716687212,-0.133259270608497,-1.23165709852353,0.075546890462002,2.82590658052203,-0.0984193892202569,-0.0833328076963422,0.0316915992170006,-2.00440739826163,0.0645216932234984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,185,-0.341981897712762,-0.136909263343695,-1.12915858797013,-0.171298395243786,-2.07250521560206,-0.0668622137132875,0.0428135217605679,0.0366103576889075,-4.18929219696396,-0.0552407622135063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,185,1.01502385650826,-0.0795228977643267,-1.37892975535123,0.059970870588882,2.50273383873688,-0.0121512964708574,-0.141991462388542,-0.018318411887608,-2.55605140599674,0.074197001040301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,186,-0.49560051865531,0.0872744137988108,0.181065461265839,0.214218449641324,0.782386489538149,0.110320617035422,0.181302766148498,-0.0217743633070538,-0.604732321095156,0.0304330769749578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,186,-0.955883303503423,0.0684018355469868,0.0043835713090461,0.245991919794741,-0.351799426368879,0.0722916018896977,0.351590102281974,-0.0171471502573998,3.19347201103935,0.0426823711954591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,186,0.544977612939795,0.0928409297288193,-0.806361581410176,0.288814939051685,-1.12223291704293,0.115344398907144,0.259920925366374,0.0114996096666065,0.0801766735551155,0.125243104140313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,187,-1.80512390118452,-0.0547425678428395,1.46898969509644,-0.010967588222166,0.704477712744278,-0.141580099074121,-0.113761679208458,-0.0133918750693101,1.0041451365382,-0.0988220333278727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,187,-2.14995008032697,-0.0916027867658489,0.522347641844227,0.173748306142321,-0.436900898870853,0.0405128220561095,-0.180962973746177,-0.0121667245107479,-0.0669582108768765,0.00579021477082551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,187,-0.473816957114428,-0.0456607944597585,-0.199513470392558,0.115133452490204,-0.120913461579838,0.0624640937893471,0.172755539411286,-0.0289526579503416,-1.85134660136507,-0.0141001057765013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,188,1.97724722429347,0.0270535163146255,-0.0195832752546963,0.173260983659171,-1.71176683185161,-0.00554674724957571,-0.10093192047677,0.00561854130085626,2.11677724882202,0.132125777585176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,188,0.751872788316084,0.217184915004497,0.38816026770129,0.0760981538985666,-0.51346868879776,-0.0613627548410624,-0.383828963466384,-0.0201450372103156,-0.0146086753052259,0.138477550820988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,188,1.94329608499117,-0.0243443749092114,-0.399210229536241,0.208752016136909,-0.135284906693264,-0.121942060488149,-0.415413761880046,-0.0110171354364204,1.19873110685759,0.0760135357996756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,189,0.389240288052018,-0.102399963148726,-0.403581705906619,-0.334878976027069,-0.63618674328386,-0.033221550558979,0.00193567424978269,-0.0326254032952965,-1.93108628531429,-0.163075974261744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,189,0.512028769501149,-0.00923168002595631,-0.370822084406211,-0.328547289160763,-0.504022111760734,0.0219088835347351,-0.141748259326498,-0.00404792215765757,-4.92307755082027,-0.0335229902619868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,189,0.0421354778797731,0.00788793559981865,-0.133047732877156,-0.535057923282411,-1.54977462320572,0.132432385385152,-0.454606931090883,-0.0302866472247367,-3.67914881691918,0.0560703568590082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,190,-1.17127817850224,0.0517808207617125,-0.88253451340476,0.043933677027757,-0.648456851769765,0.0325103520935781,-0.225713869827637,-0.019517675888091,0.033664927230916,-0.00236644961766247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,190,-0.837279370715146,-0.221148953269108,-1.00822624229527,0.149744799531405,1.48673914183774,0.187742292439762,-0.299667242053257,-0.0117743218529727,1.51931490875282,0.127087306923676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,190,0.761200913760367,-0.0365072448834162,-0.518576151316877,-0.0352365360141937,0.810319829244683,-0.139044534650672,-0.22032280456986,-0.0383437789111761,-3.20447474057623,-0.0379243070030718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,191,-0.926472800225553,0.0694520713952621,-0.235799652683774,0.00891619506107078,-0.485532702283077,-0.0130318617525327,0.0978583348730444,0.00838001487078752,-0.622446484604254,-0.0599502231256545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,191,-0.729317753613937,-0.134103046261873,-0.427021894213532,-0.0575138035530173,-1.63824303143271,0.0792668920553541,-0.197043355156137,0.0260321421791066,0.534052868121933,-0.0671431150558897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,191,0.757900478314901,0.0356408686470168,-0.671692336957204,0.392017896516767,-0.98217416946626,-0.0308952514409613,-0.0144949965388737,-0.025131441200169,-1.45506987526839,0.0044368497986196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,192,-0.661552655341382,-0.0783809159338359,0.233382942703421,0.0245196730542002,0.34760977336096,0.0581975072660378,-0.0358567392461806,-0.00296110730642194,-1.09548361268685,0.0435712944408556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,192,-0.477490755942084,-0.0581856535110767,-0.487732266170078,0.0821357658227576,0.0525773057466878,-0.0738645742913575,0.0835521746394035,0.0354641274527608,5.79186803823431,0.0465198393033509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,192,0.637344022118727,-0.189457389483042,0.270975179878809,0.0464776267013175,-0.199790936571762,-0.0152370007642795,-0.219213321393402,-0.0113325520278644,-1.17123090266615,-0.00501585001429155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,193,-0.248824048770114,0.122908264785529,-0.720066444398359,-0.096553533507495,-0.439728876103062,-0.0629009189536937,0.0955685309664398,-0.038616616935001,7.57429722274485,-0.00370492555553067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,193,1.68212081152209,0.0538479470518072,-1.02484956634085,0.0840445567785167,-0.599234906444145,-0.130149815527078,0.059488884707255,0.0266620524170563,4.59700234061864,0.124471607213731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,193,0.515445755077654,0.0362893625082741,-0.812394526562808,0.0391855102081517,-0.0996058237377113,0.0500468491445374,0.329059411086543,-0.0055555136776953,5.95182608115014,-0.0470614290189146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,194,-1.28549672270731,-0.0171521622825422,0.964341073742306,0.215024894347641,-0.232747703424606,0.0396031377634842,0.210886875424641,0.0233132457050748,0.995902571589198,0.0507263822361054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,194,0.560311647363419,-0.00150604094595069,0.394236989651896,0.272084021755229,-1.78091552539919,-0.0280313812191052,-0.09126634859481,-0.0114508800704009,0.956499885570338,-0.134061422245829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,194,-1.85893525515692,0.0765847715079344,0.725823293040587,0.22942577672608,-2.19810238105479,-0.000240693365672132,0.305063757519259,-0.00548440986127882,-1.31700861535406,-0.0378822074905653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,195,0.739862095268419,-0.0444873721933834,-0.416034591686253,0.124139712876066,2.33305634760863,0.125086749783152,-0.152161635866706,0.00191603468549846,2.12275487117854,-0.165537382022306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,195,-0.984464899257152,0.0422035543187089,-0.0709805344679229,0.334016394099901,0.315276455120129,-0.0251936367150395,-0.249151175817321,0.0379848291765684,-4.70233376943521,-0.135362468269757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,195,-1.060058625574,-0.0919958417020387,-0.0723060626517453,-0.0473543007806272,-0.511982571736411,0.0105071855071778,-0.072654823590228,0.0159888747429465,-1.27468524681011,-0.118521235590272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,196,-1.02564519344147,0.00762717423712729,0.107662380804285,-0.183343650922055,-0.921930101667526,0.209413867652078,-0.17694501832559,-0.00164341243172011,-2.24207294601723,0.0361573043988641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,196,0.284669313582475,0.0633587676390122,-0.0614973414632898,-0.133052110710132,0.762675804055867,0.0821290579287925,-0.554507998694763,0.0107521449954162,1.9262683581925,-0.0851243058346244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,196,-0.019184993498488,-0.0440788948620604,0.108843529428662,-0.17423811866342,-0.752096369316143,0.105657808100811,-0.357752125672945,0.0185749792367292,-3.92027496963559,0.0228051414922196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,197,-0.130546212565467,0.0377879650044736,-0.460941474012089,-0.0776461995838076,0.2813910879045,-0.0399666480552526,-0.154688694695656,0.00505727171602583,0.294929921679582,0.044465713101039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,197,0.205860349181212,0.0232982933168209,0.156621999362614,-0.104287772737977,-1.97912787601438,-0.0100623121267387,0.0937427198565191,0.00706107574844088,-2.06545609358253,-0.10203173483924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,197,-0.249125232046118,0.0543989163255753,0.0653028860056839,-0.161183514266872,-0.554892124602569,-0.0242599784774171,0.169673224622224,-0.0405478427011897,-0.91989273072582,0.0847500848224433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,198,-1.18457145360255,0.00279920183655851,0.138970013468593,-0.192732414113006,0.914300580565187,0.0773389828220496,-0.300211171069021,-0.00769451271056094,-0.64191622503003,0.100153971122137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,198,1.45296470359264,0.108693196881486,-0.726592679078072,-0.106351419391753,-0.198973398626971,-0.0847638146475117,0.0668760424511978,-0.0120377977170944,2.00655967711032,0.0443684403160086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,198,-0.0954757555275361,-0.0507280531407734,0.417710607316948,0.134408560422019,0.589885414369602,0.0509115699164007,0.195874389038307,0.00866927441708213,-5.40788304919289,0.00967992996066781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,199,2.47481476145435,0.00280821901423064,-1.61617577528377,-0.158776090619601,0.119617999880894,0.0682501180583271,0.139932655548376,-0.0313334865554967,2.32238456893711,-0.00805787353494453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,199,3.25634846320989,-0.106236613134128,-1.63044173832508,-0.171607498848319,1.02039167021886,0.125466526413436,0.072255046627224,-0.0378141914154078,0.75532475028281,0.0677749363098827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,199,1.3080801210956,0.0796882414690332,-1.51542681143353,-0.169646566487277,-0.399377830179804,0.0330263938137364,-0.357778997884181,-0.0227786830534858,1.45200582409166,0.0316541463580855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,200,-0.209495176215065,-0.0643660881346027,-0.938100620976456,0.0682328096616987,-1.60827530124113,0.210149982187711,-0.414761111407388,-0.0319691190624473,-3.72175528649221,-0.183791568841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,200,2.58675353528184,-0.0665065106411211,-0.295683964271278,-0.00266889402657941,-0.0854081150809574,0.0661900228100867,-0.0862904537477407,0.0136341622045143,-9.72560171834272,-0.12104148597007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,200,1.30653616508772,-0.0324234515688046,-0.138179480417362,-0.0638344003390598,1.77092038737182,0.00682679487539859,0.0308883273821738,0.0323109724920239,-5.96385275060798,-0.0693122899771391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,201,1.38778461816891,0.0306239118707378,-0.411844836242707,0.0993114658950494,-2.00361424895155,-0.0866087881839164,-0.270480046282062,0.0486277751636616,4.65071283758429,0.0277750270365274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,201,-1.9624189194392,0.160913321909186,0.0154177711752199,0.0637460534201414,-0.431014858828324,-0.0181046860425238,-0.0663296097750692,0.0233904953728026,7.74094748405969,0.121806500072476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,201,-0.524862854021261,-0.0516269338330693,0.198144090740788,0.0996338769546315,-0.0924097314927499,-0.0562930811092251,-0.202875976737624,0.00832078322428357,7.48112544378286,0.14262459223967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,202,-0.201900883310901,0.0954336077224354,-0.393099203135443,-0.156219084095303,1.50255199974665,-0.014400241849308,0.149167932608305,0.0133171309094825,-3.58272249719882,0.17260804336039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,202,0.0760995666578781,0.129672738829604,-1.04817990313565,-0.111905040041236,0.627757273191271,0.163328327036596,-0.335670335438638,-0.0214992003817148,-1.75729095804122,0.0824667328695671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,202,0.479369495630454,0.013689019656298,-0.626814967203462,-0.107582781206817,1.23168053765548,0.184600578252708,0.355123417382774,-0.035522163425924,-1.70362089775251,-0.137118799138567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,203,-0.302870344161462,0.0607466863054739,0.605095650028418,0.280987684030349,0.344028059074177,0.0120043384647456,0.0800151554393729,0.0219645094685304,-0.374288767800238,-0.0960256041247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,203,0.402926776075696,0.0117173400369023,0.185087527075295,0.32112074479382,0.339997323343329,0.0157457815021756,0.0356823294347626,0.0108668326119169,0.947478027632016,-0.0271419398127896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,203,1.00024996698727,-0.0398874741408865,0.385433945757937,0.31105376717694,-0.362565471886385,0.147035099752562,-0.316917150691753,0.0129732793911782,0.692487213551175,0.0538093922646657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,204,0.705410939871618,0.0644446969014756,-0.611588075794943,0.121316680262762,-0.10226645235127,0.0184646909681565,-0.0953383244214629,-0.00927905102968079,-0.964625155582382,-0.0747953422781301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,204,2.70840566097269,-0.0570061639192928,-0.314667623744492,0.117299724603808,-0.0213340302280294,-0.158821827314459,-0.312508446418163,-0.000887686007533464,-0.0349337212630303,-0.0648013646305022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,204,1.7124022554413,0.0762433464579059,-0.521831038768434,0.126438624871234,-0.556372219957046,0.123706874056783,0.0608746832064968,-0.00777764532105876,-0.404135601349253,-0.00322937531142384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,205,0.64173166168047,0.0620672323374297,0.784304302915441,-0.0564554108315821,0.923082912572962,-0.0110140238238829,0.224191344564482,-0.00995710226264694,5.78284262856664,0.00928057528259366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,205,0.286537418120077,0.0821005915513996,-0.467370312686998,0.000447295234691975,0.487760683600389,0.168700053139959,-0.408431379639887,-0.000712244757662369,3.11938462639826,-0.0524917726075068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,205,-0.873541550703428,-0.0618375025021288,0.542046894364974,0.395784518026573,-0.473725724465405,-0.0276902669074258,-0.0299616227504398,0.0967920309587532,9.14468777808531,-0.0101005830092181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,206,0.0487525713078325,-0.0330423184372077,0.948275868138118,-0.0465313144211526,-0.262379867302825,-0.00191821577423999,-0.0674339291476969,-0.00687583231076568,2.37616071824004,-0.0538040041635957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,206,-0.432765665084051,0.057308516546635,1.32423776829001,-0.115018194302376,-0.424180378479945,-0.0118192959545632,0.154752652767503,0.00953716801968612,1.72061825187778,0.22288000556303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,206,-1.42101858916684,-0.00857940912112929,0.694170417540697,-0.0284757552105854,-0.162368859109763,-0.0721960691185913,-0.000665259122629713,-0.00809610215244206,3.34275702330697,0.0824097321866324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,207,-0.344522389909387,0.0622095585474226,-0.0521768093467525,0.0590634125550518,-1.22658246846011,-0.0654005065444185,0.113625853881722,-0.0274592115903098,-4.34492619385378,0.0160337631925877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,207,-0.481276508532265,-0.0935676416716643,-0.102611128337593,0.188311564103876,0.365774967899218,-0.00363079688036715,0.324938397097728,0.00562792580874206,-1.69454881560657,-0.153416600807707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,207,-0.0603585429237601,-0.115357935015443,1.05406919688347,-0.0674545158400546,-0.70403361182332,0.0989665513061487,0.152644868266817,0.0246334771179216,-0.465716584177272,-0.134993499526238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,208,-0.426577888904035,0.0489465165810559,-0.266345207196383,0.242888233399746,-0.755736907651977,0.0147545351427958,0.200902163105736,0.00845886362294873,1.59262426750561,0.0628698528704686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
