omega_b04,0.003754,0.014145,-0.0040945,0.0034301,-0.0383,-0.0093954,0.0072218,-0.012141,-0.021666,0.0063241,0.084163,-0.038239,-0.038283,-0.077763,0.00026469,0.00033436,-0.00093083,0.00025305,-0.0024291,0.00033503,-0.0001478,-0.069358,-0.072801,-0.0018488,-0.014463,0.032678,-0.0023762,0.0016751,1,0.037999,0.025081,-0.022035,nan,-0.14246,-0.0063193,-0.0030986,-0.12974,-0.0032808,0.043896
omega_b14,-0.00195,-0.0022986,0.00093698,-0.0077584,0.056897,-0.17302,-0.0217,0.068626,0.0048961,-0.034445,-0.0008767,-0.02243,-0.0032342,0.013921,-0.00018918,-0.00019552,-0.006018,-0.032303,-0.035192,0.00032483,-0.00010428,-0.027943,0.0046123,-0.0096073,-0.0089476,0.011071,0.0026111,-0.0021063,0.037999,1,-0.0038,-0.042821,nan,0.025823,-0.0010613,-0.0057441,-0.16476,0.005251,0.00025378
omega_b05,-0.006773,0.016895,2.688e-05,-0.0082565,-0.0023771,0.0039599,0.055668,-0.093412,-0.015951,0.044123,0.046646,-0.016398,-0.0093324,-0.02957,-0.00023327,-0.00018281,-0.0007553,-0.00070615,-0.011226,0.00019233,-8.7478e-05,-0.031585,-0.045471,0.0066036,-0.0040158,0.0086285,-0.0058978,-0.002509,0.025081,-0.0038,1,-0.25668,nan,-0.10116,-0.0017685,0.0027818,-0.0063132,-0.19249,0.030156
omega_b15,0.0010666,-0.009314,0.00091503,0.0013881,7.804e-05,0.014092,-0.034104,0.029948,0.03384,-0.02721,-0.054761,0.041351,0.046185,0.033465,-1.0018e-05,-0.00012765,0.00098298,-0.023788,0.014668,-0.0003479,0.00016969,0.065417,0.042049,-0.0086707,-0.010035,-0.042521,0.0036842,0.0030525,-0.022035,-0.042821,-0.25668,1,nan,0.10404,0.019277,-0.007565,0.0085468,-0.050404,-0.045136
omega_b06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b16,-0.027029,-0.073038,0.01777,-0.001241,0.028531,-0.044505,-0.13508,0.17494,0.16774,-0.13399,-0.56004,0.24714,0.38236,0.51398,-0.0025231,-0.0036506,-0.068242,-0.16944,-0.044024,-0.0017858,0.00091275,0.46185,0.47228,-0.028046,0.028482,-0.2985,0.021669,-0.0079632,-0.14246,0.025823,-0.10116,0.10404,nan,1,0.11124,0.0078448,0.017563,0.016742,-0.32741
b_2,-0.21662,0.13129,0.00013033,-0.0070946,0.014498,-0.017618,-0.015384,0.018775,0.062072,-0.078015,-0.056039,-0.0012144,0.19401,0.066201,-0.0010271,-0.0017577,-0.061427,-0.26315,-0.10754,0.00046575,-2.624e-05,0.063993,0.054182,-0.044255,-0.2478,-0.26184,-0.0018656,0.0031736,-0.0063193,-0.0010613,-0.0017685,0.019277,nan,0.11124,1,0.0024682,-0.0011733,-4.3648e-05,-0.062679
a_3,-0.0030853,0.000784,-0.0077753,0.019085,0.00094543,0.0011914,-0.00036278,0.00010707,0.0015885,-0.0030809,-0.0057179,0.0029415,0.0043628,0.012602,-0.00015902,-0.00015415,-0.00035281,-0.002174,-0.00084171,-2.1571e-05,1.0366e-05,0.0058251,0.0055231,0.00010972,0.0018621,-0.0089581,-0.076437,-0.042036,-0.0030986,-0.0057441,0.0027818,-0.007565,nan,0.0078448,0.0024682,1,0.0002011,-7.8469e-05,-0.0038272
a_4,6.1425e-05,-0.0027567,0.00057511,0.0013742,0.0047121,0.047039,0.0044706,-0.011599,0.0038551,0.0039592,-0.013367,0.010414,0.0048064,0.0097225,3.4419e-07,-2.9654e-06,0.0017425,0.0082469,0.0078816,-0.00012048,4.4427e-05,0.016254,0.010636,0.0024941,0.0053479,-0.0011934,-0.00062616,0.00074548,-0.12974,-0.16476,-0.0063132,0.0085468,nan,0.017563,-0.0011733,0.0002011,1,0.00061867,-0.007155
b_5,-0.0015835,-0.0023968,-0.00073062,0.002238,0.002311,-0.0075042,-0.17639,0.028314,-0.0015108,-0.0050813,-0.0074635,-0.0015284,-0.00022681,0.0068647,1.92e-05,2.2578e-05,0.00089215,-0.00069269,-0.00078433,-2.869e-06,-2.8114e-07,0.0019184,0.008087,0.00026851,0.0028639,-0.00071528,0.0013794,-3.8214e-05,-0.0032808,0.005251,-0.19249,-0.050404,nan,0.016742,-4.3648e-05,-7.8469e-05,0.00061867,1,-0.0032433
a_6,0.04975,-0.044552,-0.0037179,-0.0044991,-0.013637,0.022932,0.041652,-0.053349,-0.12584,0.085795,0.21379,-0.19757,-0.1865,-0.18309,0.001057,0.0017468,0.056008,0.05147,-0.070619,0.0018552,-0.00080935,-0.33867,-0.17128,-0.007508,-0.021629,0.11553,-0.0067625,0.0052054,0.043896,0.00025378,0.030156,-0.045136,nan,-0.32741,-0.062679,-0.0038272,-0.007155,-0.0032433,1
