rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,score4C
24,1,4.84294766244436,-0.220059970907634,5.93942999115919,0.11717899879393,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
25,1,4.42376149821022,-0.118189331927337,7.4568364972267,0.0379487522859445,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
26,1,5.16591691265899,-0.435051007306738,5.02963579714298,0.0102779121003762,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
27,1,4.32795713100959,-0.220059970907634,5.93942999115919,0.11717899879393,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
28,1,4.05267454644846,-0.0166368691214881,5.34536770019809,0.109901716090581,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
29,1,4.99145395891262,-0.191168255286043,3.79383399937935,0.0312236451997763,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
30,1,4.64060609324741,-0.341003352492219,3.48540054141481,0.0949074449720926,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
31,1,5.06984266356864,-0.229358547355974,4.15443283473757,0.0450839811544524,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
32,1,3.53854642448531,-0.19903400733667,5.10472886024298,-0.0104391416476974,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
33,1,4.44361162227162,-0.102062140372018,6.73688773204919,0.217073972493052,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
34,1,4.93432706468432,-0.256549089674517,6.55410846837131,0.0314657893021431,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
35,1,4.98052438738052,-0.47847746660576,7.6589194236383,0.0210086771969116,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
36,1,4.93608924238484,-0.0988904753552646,6.15882801759459,0.124240249972542,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
37,1,4.51979433659564,-0.0358123133775952,6.09590532428125,-0.00763362650921694,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
38,1,4.47066140732136,-0.0294684074007899,6.63413437319801,-0.0299586134043811,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
39,1,4.79066990417659,-0.302053921700699,6.61950143772345,-0.0674776252363857,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
40,1,4.62561609484762,0.0207959984438095,4.06620687705494,0.0411338568024065,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
41,1,4.22541943583386,-0.0730794459179977,8.40443971555505,0.0830030697408944,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
42,1,4.28366746857206,-0.301736747067793,7.33528637459433,0.0230327874837709,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
43,1,4.28446028253962,0.0553162226817037,4.20437510006042,0.0150953964549303,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
44,1,4.2789798117615,-0.324314823693077,7.4153011450194,0.0421155029847256,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
45,1,4.81122538137013,-0.272027728107298,3.13168273218096,-0.0439721403855011,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
46,1,4.76875343541122,-0.168012525016176,5.83457772311513,0.0872907539200434,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
47,1,5.25152082236934,-0.358868817479877,6.15928439986267,-0.00799486424724584,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
48,1,3.78475594725422,-0.272034274020669,8.109696426067,0.02760722424806,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
49,1,4.7446868893972,-0.395349130959862,5.25641817148603,0.0175935944329063,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
50,1,4.44777856033914,0.0281699593227617,3.94514424885248,0.0844650047088884,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
51,1,3.37952695417689,0.0894628794700364,8.36845156305085,0.0354945527152923,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
52,1,3.98699646776895,-0.00170773130308369,8.55373786568413,0.0624265660107069,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
53,1,4.49128997011016,-0.149319717357781,6.04062357169055,0.0907897801426828,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
54,1,4.75244686432085,-0.482733341160269,6.1122155635647,-0.0273809824254828,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
55,1,3.82321838522299,-0.40675718243204,3.01842231028137,-0.0266328891345013,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
56,1,4.06782644957338,0.0882408516477738,4.11436496272584,-0.00445059353524802,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
57,1,3.75494875928015,0.0254463645306269,6.13494050031367,0.0074180513525955,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
58,1,4.00569611638466,-0.0503054461752305,4.20466165371439,0.10975690438189,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
59,1,4.69435254448731,-0.194078091108919,1.74730141017287,0.118661313727325,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
60,1,5.29860895101022,-0.501499660699168,5.41611962701303,0.0284904194718673,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
61,1,4.72031971110648,-0.235436365125504,4.70734885874281,0.0958595848290944,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
62,1,4.18854815819361,0.0696857387783453,6.35398405716884,0.118864784620926,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
63,1,5.34493217421876,-0.378833349720269,5.5576728198848,0.0460568294482066,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
64,1,3.64936694787977,-0.032051020240567,8.58892191274538,-0.00555582655676463,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
65,1,4.69137126864981,-0.319281227263634,5.99226397190705,0.207777101674803,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
66,1,4.43736335819608,-0.250364428364539,8.8957081601355,-0.044225252419147,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
67,1,4.94689335659252,-0.103074230957858,5.24766737025162,0.0420006185362998,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
68,1,3.95772337700078,0.123907009806254,6.12151991331899,0.116318457761069,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
69,1,4.67797883191626,-0.193959086920456,5.22836550152455,0.172452348398221,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
70,1,4.10254662472515,0.0953312928400955,4.89372088215884,0.00700378447266256,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
71,1,4.28286377358619,-0.284092129685959,6.87703625555026,0.0727634980753225,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
72,1,4.67797883191626,-0.193959086920456,2.4284356694365,0.0830880929334135,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
73,1,4.70592502835559,-0.108484886381447,6.23450681012641,0.00570310230953076,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
74,1,4.46039515567526,-0.191872292417665,6.81020116360606,0.0824655232748829,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
75,1,4.57689326684321,0.0177041583375956,8.19777057554681,-0.00833403450501016,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
76,1,4.06166638367484,0.048812111816796,5.57464740273359,-0.0406952053316342,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
77,1,4.43436015326677,0.125461130536327,6.5116372983366,0.0289931715595596,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
78,1,4.57689326684321,-0.334107118654981,7.85847755067541,-0.00833403450501016,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
79,1,4.97510119822896,-0.228991260006713,3.75679764766217,0.0123362085442065,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
80,1,4.70962769350298,-0.411215573297296,5.70143356474977,-0.039696936684038,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
81,1,4.01622007236546,-0.316385316734212,3.49370472820262,0.0500088270935303,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
82,1,4.94336149285777,-0.211899305687753,4.22151183769421,0.0222747540537882,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
83,1,5.04451879348675,-0.16841483247957,4.34236942683622,0.0868558958060145,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
84,1,5.30310036460965,-0.448294963392134,5.57559959443652,0.0518515786519821,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
85,1,4.78255875508655,-0.126354971987208,5.30517911911381,0.00463479813827013,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
86,1,4.35108861067464,-0.160038736361739,8.83139524931668,0.00393197138781112,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
87,1,3.44242577239325,-0.124608504412112,7.11499983595548,0.0990599669913055,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
88,1,4.07165147816042,-0.0450314305161165,5.82117607384495,0.0185859272610588,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
89,1,5.07325638791427,-0.078214975811346,5.18927213276265,0.0730064288932258,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
90,1,4.03423387129728,-0.272005577046337,2.51057371575017,0.0363209944455999,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
91,1,4.23197676311282,-0.285117874713906,6.45232404608812,0.00704034119112443,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
92,1,4.83076439713303,-0.353107541563819,2.34145470119337,0.0140845086932436,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
93,1,3.83110100581985,0.0144625267441439,4.70469469956245,0.0742974635049342,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
94,1,4.77565529669405,0.0492541292238034,6.07568804784633,0.00727841022940022,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
95,1,4.56719983586554,-0.267775132007518,6.97912799718107,0.118161588786289,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
96,1,5.17069307572514,-0.467456789965354,8.17938527018589,-0.0680298302229417,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
97,1,4.41852988182981,-0.254595593946554,9.19276237062862,0.142151125326731,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
98,1,3.74931148442324,-0.124530154099145,8.17778580112191,-0.0762863964470575,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
99,1,4.74835842329549,-0.235999871870803,3.96080145527536,0.0367134620748592,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
100,1,4.33575551583203,-0.44790603617616,4.8225076093034,-0.0143799838862579,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,11
1,3,3.25025268458735,-0.11242960358814,5.48829198015786,0.119681539540969,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
2,3,3.60940762442902,-0.31734960572543,6.67542377778329,0.0958433114045277,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
3,3,3.29008297092783,-0.0921421249997096,4.87594467639811,-0.0802845236568741,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
4,3,4.17415767421654,-0.334293714297292,7.48379152231595,0.117483704081555,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
5,3,3.32005710277203,-0.0645113961273288,6.65981125276558,0.0776652634518027,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
6,3,3.53183098517695,0.0677375263283099,3.85136558109001,0.145771702615867,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
7,3,4.04796868198117,-0.510667427695112,4.17375582844056,-0.00646895977567359,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
8,3,3.43224332284949,-0.289431895068509,6.24914685432212,0.0238630384445404,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
9,3,3.9878921122535,-0.0222312976015782,5.58229697686462,0.112043016756442,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
10,3,2.99611533403469,-0.168969702031433,5.70044731808154,0.0260481649367822,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
11,3,3.43224332284949,-0.295817424587722,4.81941653982653,0.0238630384445404,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
12,3,3.44239234886734,-0.557806358229792,4.19504572989668,0.0315347931447118,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
13,3,3.90998446301814,-0.187911019310883,6.97890312895971,0.104908765253597,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
14,3,3.12785197253958,-0.295817424587722,6.97944815954952,0.123354674073187,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
15,3,3.77416106205138,-0.421309443855716,5.16744971638953,-0.0888244730390822,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
16,3,3.62671804817053,-0.288081984528514,6.01919247908023,0.0546607174839537,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
17,3,3.12785197253958,-0.288918563963993,7.75500468219703,0.0136289658441903,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
18,3,2.59106762133611,-0.0501787953903801,5.29206577163554,0.0841385752853119,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
19,3,3.62671804817053,-0.288081984528514,6.01919247908023,0.0527000216694628,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
20,3,3.62316860871936,-0.208549207183404,4.07660996042423,0.0591852117371513,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
21,3,2.40661348135661,-0.10621161441146,3.76570414690489,0.101553457629598,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
22,3,3.16966514526075,-0.33118858442697,5.98609480898809,0.0199825694105205,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
23,3,3.58056659979625,-0.225371260975636,8.13842036694565,-0.00797284016278919,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
24,3,3.26960167950732,-0.410386646079655,6.96158755264015,0.0940089469376815,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
25,3,3.79167898074739,-0.379142707966768,7.32181295605642,0.0737657059888398,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
26,3,3.97867862417037,-0.0913883817941381,5.57488412565548,0.116081770241514,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
27,3,3.37386186431719,-0.22077728977465,6.64540321226822,0.160788823781641,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
28,3,4.01095814015119,-0.56468252508497,6.67637257387614,-0.0711859298312704,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
29,3,3.31428021071057,-0.252515714398209,6.57197221832152,0.224529920011493,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
30,3,3.43518801965759,-0.476751608352281,6.13386793585201,0.0204297761947201,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
31,3,3.34332413999478,-0.143223810662591,8.09263045828477,0.0320884006988004,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
32,3,3.31428021071057,-0.126415739719078,6.43007541563226,-0.0739738165513154,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
33,3,2.53265860682206,-0.436920486297059,6.30641958497578,0.0181576125492377,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
34,3,3.11217474524938,-0.101956985512012,7.94708410731346,0.0320884006988004,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
35,3,3.55881896376671,0.000538212467576224,5.29216061575372,0.0131013587289728,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
36,3,3.63670432967115,0.045611018108419,7.54279270335907,0.0924148587292686,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
37,3,3.11217474524938,-0.209937046855953,6.14086200068267,0.0320884006988004,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
38,3,2.96725619955055,-0.124803382117788,5.51830656475332,0.0930835433082244,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
39,3,3.45220573692071,-0.326132882993469,4.89310533083261,-0.049099580088107,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
40,3,3.32350966771941,-0.0289464313952038,6.29182882276401,0.0638533975256562,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
41,3,3.39655278343086,-0.357238923896862,6.50661476467097,0.04642076138945,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
42,3,3.21732500487055,-0.454185926154397,6.65094622564391,0.103495913352232,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
43,3,2.85308555210845,-0.303362732506396,5.71553625724289,0.0400706656842457,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
44,3,3.44556102232803,-0.278302607873835,6.50661476467097,0.101491615415525,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
45,3,3.21732500487055,-0.454185926154397,6.65094622564391,0.103495913352232,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
46,3,2.85308555210845,-0.303362732506396,5.71553625724289,0.121065334692219,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
47,3,3.67437499919487,-0.487150236521448,5.46139261362909,0.0252560627472357,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
48,3,3.56158682773467,-0.339316414207256,2.93811360651025,0.112848781749873,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
49,3,3.59942633624512,-0.462144960370187,7.59186230582084,0.0221137715618391,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
50,3,2.79504397312107,0.0174249944938433,5.48463347832198,-0.0520551158429892,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,6
