rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
3,46,0.0082177707562181,0.00241200950808189,-1.25006705074832,-0.000631891686925762,1.24437957556902,-0.0724665654776416,-52.4386195032945,-3.05846099479472,0,0,0,0,0,0,0,0,0,0,0,0
1,47,-0.0105468138405147,0.000511267267977115,-0.203220473688214,-0.122275456841265,0.0391303047337379,0.0315778052815951,-211.193462822777,5.56055930446944,0,0,0,0,0,0,0,0,0,0,0,0
2,47,0.00339673053060174,-0.00229689394093821,-0.340610834033768,-0.0753228575869874,-0.213093622973293,0.0428115532841596,-206.470798466959,2.21869753320725,0,0,0,0,0,0,0,0,0,0,0,0
3,47,-0.00537300080271486,0.0023209691324286,-0.705292905197,-0.110414668859552,-0.62657227331507,0.109247238162879,-210.081605554498,6.60354605279489,0,0,0,0,0,0,0,0,0,0,0,0
1,48,-0.0640548930649016,-0.00486978269364551,0.355460053072322,0.0108126416305942,-0.868538110196817,-0.166498124607485,-76.2125779314948,0.34984665468459,0,0,0,0,0,0,0,0,0,0,0,0
2,48,-0.0167911878760636,-0.00531600023791633,-0.063692239090182,0.222350643073592,0.219325656014855,-0.1778680606094,-51.8861449900411,-5.55225570390454,0,0,0,0,0,0,0,0,0,0,0,0
3,48,-0.0983403163648511,-0.000230745780985617,-0.103354152777226,-0.149763143525687,-1.2184571460856,0.0571896230021459,30.670727931765,10.8047460578063,0,0,0,0,0,0,0,0,0,0,0,0
1,49,-0.00266789877433737,0.00111408406655598,0.97840964181913,-0.0760338958007666,-1.17329818004858,0.0440856668502485,-26.6531095315667,6.54542371329999,0,0,0,0,0,0,0,0,0,0,0,0
2,49,0.0140485974656048,-0.00359380316574286,0.987381968855961,-0.0586171969312516,-1.12082964307629,0.00771532350022632,47.7557652150384,0.249277544526414,0,0,0,0,0,0,0,0,0,0,0,0
3,49,0.0534255690967393,-0.00709713983939838,1.15212812461856,-0.103582840429988,-0.715284825798771,-0.0320442062258303,-3.95580205788832,2.14102854809314,0,0,0,0,0,0,0,0,0,0,0,0
1,50,-0.00882316070017009,0.00482029501651599,1.47620289352408,0.270728573513529,0.389559757972791,0.0194404612574594,-161.177082227434,-4.48841703977704,0,0,0,0,0,0,0,0,0,0,0,0
2,50,-0.0277221724049124,-0.00172417920157632,0.432154308125128,0.030241071748646,0.512303627971529,0.0408222310771899,-185.899518774016,-1.48112101075281,0,0,0,0,0,0,0,0,0,0,0,0
3,50,-0.034714758814224,-0.00603147818990525,0.646042096298431,0.0584477514820902,0.386608708482285,0.0760305227174525,-153.873358662299,-4.26972956624251,0,0,0,0,0,0,0,0,0,0,0,0
1,51,0.0430211956503479,-0.00652177612238005,-0.283609091501317,0.210509808575857,2.19694049820461,-0.0300003459179197,-101.639477028125,-3.1017860270777,0,0,0,0,0,0,0,0,0,0,0,0
2,51,0.043204000278342,0.00763840063089403,-0.651612970278269,0.277844953364773,2.38633403993597,-0.0957787983158705,-87.8649396445836,-3.97926286950111,0,0,0,0,0,0,0,0,0,0,0,0
3,51,0.00113819153105865,0.00740730342019511,-0.583892472660976,0.000994274250595312,1.74364215857105,-0.00351889644289496,-160.643411498653,0.277034331950004,0,0,0,0,0,0,0,0,0,0,0,0
1,52,0.0170962250756652,-0.00436138957920772,0.0435842724126339,-0.0789430931294,-1.4445575683444,0.00984678181891888,-89.8769195636859,0.656160017515737,0,0,0,0,0,0,0,0,0,0,0,0
2,52,-0.0333113491897832,-0.00147529427790928,0.591865714895933,-0.105851556673851,-2.3779314577435,0.0406545515600752,-75.8766359262893,0.445240218640721,0,0,0,0,0,0,0,0,0,0,0,0
3,52,-0.0129727716549226,-0.00197520157907481,0.035646196560009,-0.0846716064138069,-1.06768497322782,-0.0172459749008745,-32.3845069322759,-1.29208424995716,0,0,0,0,0,0,0,0,0,0,0,0
1,53,0.0479434849471874,-0.00052069650378153,2.1351332340925,0.0847763871902166,1.64344789191718,0.107289222528201,32.9373328732881,-2.16308237345762,0,0,0,0,0,0,0,0,0,0,0,0
2,53,0.0321722948327494,-0.000634771147616862,1.28427869960729,0.134988651317488,1.92473107750759,0.0830122054637583,78.3429866769206,-3.05302303316044,0,0,0,0,0,0,0,0,0,0,0,0
3,53,0.0132373920278654,-1.89449474450772e-05,1.56548679974756,0.107199477846378,1.43351517041471,0.0974624376837914,18.3948451628365,-1.4898530513296,0,0,0,0,0,0,0,0,0,0,0,0
1,54,0.0216066040407075,0.00356131534518779,1.01250202905972,0.291736565330179,0.747828226103006,0.08351400589915,158.212771043654,-1.99105799315398,0,0,0,0,0,0,0,0,0,0,0,0
2,54,0.0218879809164783,0.00444922529440934,0.502294649014853,0.349207830854541,-0.117966243545779,0.133343078782574,133.509105391531,2.5606545531727,0,0,0,0,0,0,0,0,0,0,0,0
3,54,0.0202313959309111,0.00422530477195889,0.902021619485683,0.328007905755864,-0.0870851175565699,0.129808270310884,140.770867079433,0.0942010620585521,0,0,0,0,0,0,0,0,0,0,0,0
1,55,0.00435074763225973,0.00308736841753032,0.234412592764687,0.100043630594602,0.256916524801504,0.0824474786429929,-18.8641561757112,1.14343628252272,0,0,0,0,0,0,0,0,0,0,0,0
2,55,-0.00657915351686089,0.00494507472337905,-0.0787160249908077,-0.0102999384956565,0.324268963252834,0.128656624631796,-63.142696308779,-7.05749164567394,0,0,0,0,0,0,0,0,0,0,0,0
3,55,0.0291205850614524,0.00103542805150285,0.481009256433498,-0.216374228426188,0.0326771615348154,0.165215089609459,-8.91227909901892,-6.72640976613292,0,0,0,0,0,0,0,0,0,0,0,0
1,56,-0.0301060982655912,0.00125862532272115,0.116480368415606,0.0738641038312518,-0.95639707266952,-0.0882558754223844,181.482490173462,-2.69919691340626,0,0,0,0,0,0,0,0,0,0,0,0
2,56,-0.0204460319396889,0.000315885815372179,0.279564884697955,0.0626633679525148,-0.73786412804376,-0.0944404645267408,112.469553681276,2.44666352055295,0,0,0,0,0,0,0,0,0,0,0,0
3,56,-0.0378930725628379,0.0023051183591749,-0.125885522077906,0.0750920267385479,-0.635537897266243,-0.0898700214106025,124.683549798301,-0.0749270348326325,0,0,0,0,0,0,0,0,0,0,0,0
1,57,-0.0113416366915597,0.000736526214602869,1.50685851986452,-0.0445742115806626,0.22274313415604,-0.0606702652901786,-125.062370011741,7.26401127873796,0,0,0,0,0,0,0,0,0,0,0,0
2,57,-0.0103497924939262,0.00684050899315145,0.670040317057266,0.0271179992963331,-0.101426161614636,0.0500889662184483,-80.5678984205738,-0.0559731994955444,0,0,0,0,0,0,0,0,0,0,0,0
3,57,-0.0211129788612814,0.00283481060414819,2.01266441623191,-0.151508785907054,-0.431915360859899,-0.0162322425599553,176.476370327765,-4.99778431901109,0,0,0,0,0,0,0,0,0,0,0,0
1,58,-0.0130588089059973,0.00875284465151927,-0.039503931215239,-0.304712603679041,2.53493294669717,0.078417849798318,-171.001252478133,1.49363915267954,0,0,0,0,0,0,0,0,0,0,0,0
2,58,0.00520126143461841,0.00758244354237873,0.611451304735458,0.0830166197776684,3.46695070903182,-0.0536468286856399,-155.048389094539,-3.53409751850643,0,0,0,0,0,0,0,0,0,0,0,0
3,58,0.0182240492631998,-0.00032256124070571,0.294648803656025,0.00376692188123248,2.19336523602683,-0.0542888561597077,-177.983939557574,0.698905069855685,0,0,0,0,0,0,0,0,0,0,0,0
1,59,0.0101819192537214,-0.00362143915517942,-1.32396835615068,-0.0735067032019021,0.458098517845672,-0.0336651546401484,-159.350442509012,-3.84157251676731,0,0,0,0,0,0,0,0,0,0,0,0
2,59,0.0186905583008823,0.000896303438682583,-0.445399592139847,-0.0885767095226553,-0.882188102346171,0.0683356174436906,-28.7456497780994,-5.17581826069306,0,0,0,0,0,0,0,0,0,0,0,0
3,59,-0.00877418886639791,0.000676309573609327,-1.2418979646135,0.10341584624987,-0.560122121066706,0.0191895407203434,-111.859633861959,-1.01855122445883,0,0,0,0,0,0,0,0,0,0,0,0
1,60,0.0223027704033125,-0.00230680835097843,0.797395718347205,-0.263480046848002,0.624562966871339,-0.0828959238227743,70.3940333189594,-5.7947152130501,0,0,0,0,0,0,0,0,0,0,0,0
2,60,0.0645626180276313,-0.00460093138186446,0.694546770303711,-0.244446422822086,0.7690992889191,-0.038902996422773,86.3968997575099,-2.89152402654818,0,0,0,0,0,0,0,0,0,0,0,0
3,60,0.0327025296029229,-0.00398078136827997,0.0984729497295378,-0.1176971693617,0.902963353883066,-0.0640261282373454,38.5194007362356,0.284658391530759,0,0,0,0,0,0,0,0,0,0,0,0
1,61,0.0473182397464882,0.00197768534445701,0.774438282091314,-0.0324318124004982,0.647687056289042,0.0705185075458498,-58.0938062890742,-9.64672748502101,0,0,0,0,0,0,0,0,0,0,0,0
2,61,0.0282225506622105,0.00112887266127025,-0.0712317691442932,0.01041205232513,-0.54604780288472,0.103840632144324,-9.30344351147312,-12.5637150782496,0,0,0,0,0,0,0,0,0,0,0,0
3,61,0.0779177346177278,0.00078801718537371,-0.104047759137933,0.0159802809245326,0.397495020012821,0.05185236819159,-61.7843270432202,-9.46387036924335,0,0,0,0,0,0,0,0,0,0,0,0
1,62,-0.000348586034379927,-0.00922863121385701,-0.369282803849283,-0.348006858402458,0.0626298542828065,-0.0985089127624043,-17.7579257504543,-1.81991573107738,0,0,0,0,0,0,0,0,0,0,0,0
2,62,-0.0437962896500252,-0.00746868572738297,0.0546280065488247,-0.364918521626985,1.05296513143486,-0.124390061462048,-6.01981672095445,-2.30094251708833,0,0,0,0,0,0,0,0,0,0,0,0
3,62,-0.0307019508353532,-0.00812685370720001,-0.28295171651518,-0.358392571782106,0.250708974956611,-0.0820941619367904,-32.2180501779998,-1.10867181657816,0,0,0,0,0,0,0,0,0,0,0,0
1,63,-0.0505934151243546,0.00794490520726693,-0.779169084249758,0.148272639009417,-2.28920181542445,0.122698227188154,13.4360552328995,5.1242348678371,0,0,0,0,0,0,0,0,0,0,0,0
2,63,-0.040057099383672,0.00273249420688737,0.182429303632783,0.0271449703321667,-1.52012699657418,-0.0285128434150961,22.0483511338604,2.34302947442315,0,0,0,0,0,0,0,0,0,0,0,0
3,63,-0.0554222388528212,0.00651442244043749,-1.7592740952763,0.276907161008533,-1.29629590449522,0.0103436058916576,69.1117661478037,1.17117395090066,0,0,0,0,0,0,0,0,0,0,0,0
1,64,-0.0141616653127805,-0.0038436856944351,-0.201300485579817,-0.167045120886751,0.452667752715091,-0.0233503671281793,18.7192433037372,6.72976458490858,0,0,0,0,0,0,0,0,0,0,0,0
2,64,0.00794948493645897,-0.00397231729339277,-0.40706388905805,-0.00440775024430143,-0.991742812717242,0.0415044183784838,-9.51594178538397,-5.72375895608917,0,0,0,0,0,0,0,0,0,0,0,0
3,64,0.0279983836014051,-0.00285469330983146,0.0956105334063784,-0.0865845106399601,-0.999223461879461,-0.0341400620476539,-19.0346928537754,1.54697065288084,0,0,0,0,0,0,0,0,0,0,0,0
1,65,0.0552729325617749,-0.00452073351514741,-0.225634253957825,-0.0678520194018874,4.51686282936012,0.0256875202568666,-28.9729331174285,4.79481862600502,0,0,0,0,0,0,0,0,0,0,0,0
2,65,-0.0463582972628691,0.00217152898328241,-0.128007829527142,-0.0874462227659999,3.79033899644176,-0.0335806232722738,-119.206828499858,0.417785279154923,0,0,0,0,0,0,0,0,0,0,0,0
3,65,-0.0238655963812109,-0.0018852974570959,-0.163798381222076,0.000574582607076074,4.45386006842149,-0.0839599734223283,-52.2626642309718,-7.69712407170861,0,0,0,0,0,0,0,0,0,0,0,0
1,66,0.0374006376710181,0.00385729540118423,-0.0138708359229414,-0.0456533453099748,-0.963284306647471,0.0414467919966634,13.824471333842,-1.58129646496453,0,0,0,0,0,0,0,0,0,0,0,0
2,66,-0.00392307394969205,0.00697321311875299,-1.21347444612643,0.015348185389898,-0.894737573530638,0.0476259400772555,3.9363343184973,2.72482392130978,0,0,0,0,0,0,0,0,0,0,0,0
3,66,0.0210166766126187,0.00188467538031596,-1.04417413456975,-0.027080629304517,-1.10277664187316,0.0191873468259249,23.1252921259232,3.00502293790841,0,0,0,0,0,0,0,0,0,0,0,0
1,67,-0.0322791157240161,-0.00333248177886732,-0.163128253354246,0.0563918993527834,2.71733125067594,0.0222273999821388,-134.113292664411,-9.846427606494,0,0,0,0,0,0,0,0,0,0,0,0
2,67,0.010939641157611,-0.00400367293733787,0.0659687986149518,-0.150578220914878,1.71229629632579,-0.0755119977718278,-166.617148288592,-2.7479683829421,0,0,0,0,0,0,0,0,0,0,0,0
3,67,0.0305187629908588,0.000112574708838538,0.183937895832854,-0.329269002346569,2.70668149645749,-0.0119200952204617,-103.588842358327,3.88913849060345,0,0,0,0,0,0,0,0,0,0,0,0
1,68,0.0108774456442546,0.00486421485649121,0.573077971625234,-0.00934554733541998,1.745825567824,-0.0243366101639884,-0.236882234365225,-3.73991940343267,0,0,0,0,0,0,0,0,0,0,0,0
2,68,0.0321821326842091,0.00318713443707892,0.672132084903472,0.0123480920342061,1.92595611638893,-0.0255956228823541,4.89671148258037,-4.69849476247782,0,0,0,0,0,0,0,0,0,0,0,0
3,68,0.0293622130747027,0.0034185344950784,0.756851928681634,0.000478901184725461,2.23880313321501,-0.0219380702724,95.765431766999,-8.95011485201341,0,0,0,0,0,0,0,0,0,0,0,0
1,69,0.0224757733926735,0.000822493358485319,-0.171351560376507,-0.14129848890663,1.01946613410837,-0.0220109204019089,-78.6684311430405,-4.38656298834804,0,0,0,0,0,0,0,0,0,0,0,0
2,69,0.0300231342528381,-0.000880977677584511,-0.634268896668043,-0.096220487365834,0.661242677526423,0.056159401624227,-56.4450250038212,-5.43398897256434,0,0,0,0,0,0,0,0,0,0,0,0
3,69,-0.0349407181830319,0.0060541028004249,-0.570237028782569,-0.127922689529584,1.16497091191738,-0.00600078659141998,-150.000389710384,1.08968003900274,0,0,0,0,0,0,0,0,0,0,0,0
1,70,-0.00749563549676591,0.00170448797696758,-0.531346052247402,0.166397643129845,0.332316479054046,-0.0611144377764144,-62.9562571181517,-0.342081849335907,0,0,0,0,0,0,0,0,0,0,0,0
2,70,-0.0317287429418673,-0.00699524457696091,-0.140812999829274,-0.111941883860541,-0.149411185131252,0.00785388211700862,-100.84597094567,-6.01618988301713,0,0,0,0,0,0,0,0,0,0,0,0
3,70,-0.070834139823285,0.00500455875244978,0.109696316245252,-0.0343704386897088,0.331794452907177,0.081908740598658,-36.2229355728615,-4.84334199622989,0,0,0,0,0,0,0,0,0,0,0,0
1,71,-0.00936328121352314,-0.0118075329431925,0.714199219028139,-0.0182883662907596,-0.318017256388363,-0.156988156439917,136.981742900434,8.44153419427863,0,0,0,0,0,0,0,0,0,0,0,0
2,71,-0.0369162591000949,-0.0078482309224986,-0.309398828587709,0.0561839428158337,-0.929211881691235,-0.0730471466622176,184.192456623879,5.85661813833608,0,0,0,0,0,0,0,0,0,0,0,0
3,71,-0.0599226869652227,-0.00329610282667135,-0.0962675479333299,0.0446644799753201,-1.71167301939996,-0.0312828272871247,232.348850334255,3.60458521106001,0,0,0,0,0,0,0,0,0,0,0,0
1,72,-0.0186149073505355,-0.00178038426670504,-0.795383847480585,0.104044477424737,2.66174129666895,-0.00874817650728825,71.5191835664119,-3.38219641307032,0,0,0,0,0,0,0,0,0,0,0,0
2,72,0.0295283276012803,-0.00768739558008994,-0.633036803562057,0.0938834305757139,2.00884821437294,-0.0441390499371048,-198.688189814521,1.40494013345852,0,0,0,0,0,0,0,0,0,0,0,0
3,72,-0.0276706213753775,0.00154623000257783,0.11574403449837,0.077543068201161,1.17306850195361,0.00632039595943442,-213.15807079091,-0.221861965752842,0,0,0,0,0,0,0,0,0,0,0,0
1,73,0.0222187676973595,-0.00353828387006223,-1.31657493084334,0.0721211035522842,-1.32827092286202,0.027272108985869,211.487492314802,-1.279363876577,0,0,0,0,0,0,0,0,0,0,0,0
2,73,-0.0129678223168632,0.00224697896356002,-1.49726372323185,0.045598790008162,-0.699410619226805,-0.0139764619624418,181.633942213337,-8.88771010988998,0,0,0,0,0,0,0,0,0,0,0,0
3,73,-0.0103348794104683,-0.00414111556465892,-1.72978116862406,0.0823262509336497,-0.207181152328022,0.0558175103837077,144.51671461844,1.34367170245496,0,0,0,0,0,0,0,0,0,0,0,0
1,74,0.041489489034225,0.00188651353773482,0.258400356548608,-0.0842726726778596,-1.45658180887963,0.0946764172605336,-92.8555775778913,-3.25363731884812,0,0,0,0,0,0,0,0,0,0,0,0
2,74,0.0543941845080171,0.00603721679670806,0.105083794430215,-0.0844292450124816,-1.797546285647,0.0157609808671413,-103.808825800683,5.76417750407045,0,0,0,0,0,0,0,0,0,0,0,0
3,74,0.00646927277525311,0.010144092206793,0.115867810493517,0.0218465009640475,-2.06411614664401,0.101242146400377,-105.225766348717,3.68677282430716,0,0,0,0,0,0,0,0,0,0,0,0
1,75,0.0252013402802502,-0.00684287306399121,-0.85251057482976,-0.00207341821493112,-1.60386359146953,-0.123875239748966,114.084303227338,-1.70098191812735,0,0,0,0,0,0,0,0,0,0,0,0
2,75,0.0469562986133214,-0.00930651357612897,-1.38119820922248,-0.00984827655294926,-2.062856569796,-0.117786836003139,164.171539418906,-1.82057647647699,0,0,0,0,0,0,0,0,0,0,0,0
3,75,-0.00417928249250821,-0.00303375510708855,-1.10908895604124,-0.0275326556552705,-1.46971382531854,-0.127467508635129,180.643494687509,-4.28232292513015,0,0,0,0,0,0,0,0,0,0,0,0
1,76,0.0752568568217766,-0.00265197613710324,-0.899636535735613,0.0446118969474881,-1.58985914867332,0.00690043726303516,56.525852511179,-1.17960024098895,0,0,0,0,0,0,0,0,0,0,0,0
2,76,0.0635053869300135,0.00012585678001033,-0.587362354303352,-0.107484496134958,-1.12005292941962,0.026945343065979,16.8698020288663,7.52983621982911,0,0,0,0,0,0,0,0,0,0,0,0
3,76,0.0472916761128461,0.00277531381654439,-0.320395031363935,-0.0875079923183732,-0.932281141505726,-0.143844726867227,0.744750120841275,3.75446094605568,0,0,0,0,0,0,0,0,0,0,0,0
1,77,0.0519558719309083,-0.00382167232053202,1.51173893693654,-0.0568584622917982,-0.642711364575077,-0.0492994689593045,-76.3579572963941,-0.668642274642279,0,0,0,0,0,0,0,0,0,0,0,0
2,77,0.0191605912075579,0.00127543588266057,0.808651948893361,-0.00893007191068579,-0.80982457073747,-0.0757548059843572,0.708138954128742,-3.03932601347504,0,0,0,0,0,0,0,0,0,0,0,0
3,77,0.0315867405326333,-0.00238470364715774,1.57253571917833,-0.0819574597381439,-0.144422622337768,-0.0447113944155471,-25.2927472331825,-0.557539569392927,0,0,0,0,0,0,0,0,0,0,0,0
1,78,0.00952248039521919,0.00802582899625947,0.238491741882244,-0.136142364531655,1.64348723426776,-0.0270537917945279,-78.7255131609797,-1.9893221656369,0,0,0,0,0,0,0,0,0,0,0,0
2,78,0.0534958916989519,0.00144241635503571,-0.715042051210631,-0.0597647147203363,1.330331669904,0.0338046853283568,-48.6203952126618,-4.06524904859685,0,0,0,0,0,0,0,0,0,0,0,0
3,78,0.0175548795919509,0.0104663081510035,-0.890823728100657,0.0338876711534654,0.94126485493725,0.0652873848310048,-61.4620570246668,-4.1229815453242,0,0,0,0,0,0,0,0,0,0,0,0
1,79,0.043223252879879,0.000162443579245125,-1.25663211235426,-0.0389107316379705,-1.84269353172788,0.107250377088604,188.604628710083,9.34860347963145,0,0,0,0,0,0,0,0,0,0,0,0
2,79,0.00757141049165089,-0.00301896198737402,-0.654946784972054,0.177891036063018,-1.94598370162597,0.0482346873086576,91.9181050134566,-3.18387196077646,0,0,0,0,0,0,0,0,0,0,0,0
3,79,0.0362876614707766,0.00065114048851877,-1.02752772399469,-0.010338266498446,-2.68913311912296,0.102168772029388,167.216372789101,6.93277580865158,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0.0306259644471805,0.00183342791729431,0.0333463028964589,0.00547171673794186,-2.52526625349997,0.023403186938946,14.5301987725008,-1.45049014901995,0,0,0,0,0,0,0,0,0,0,0,0
2,80,0.0125296801262058,0.00580436785595533,-0.288159356312883,0.285629395164512,-1.47287009654873,-0.050377855505681,-11.9167451138726,-3.45196747001452,0,0,0,0,0,0,0,0,0,0,0,0
3,80,0.061202862384711,0.00437605326103848,0.408282867180884,-0.0337457984960392,-2.00320570027054,-0.0944965798875414,-9.43062784484448,-0.814373507968323,0,0,0,0,0,0,0,0,0,0,0,0
1,81,-0.00465351482084753,0.00317647436003526,0.616303315602171,-0.0265438838176208,1.68778147639752,0.118209684962875,118.606530502205,2.96039186540746,0,0,0,0,0,0,0,0,0,0,0,0
2,81,-0.0123617261698259,-0.0021978171320455,-0.393443992592354,-0.0291581980177704,1.80407462450919,0.0225912799380854,126.521530647081,1.35115000730959,0,0,0,0,0,0,0,0,0,0,0,0
3,81,0.00810548517744536,-0.00411080882390392,-0.405191860545888,-0.198491998043052,1.80849684925619,0.00372978940610876,36.6164454245936,-5.91293810707779,0,0,0,0,0,0,0,0,0,0,0,0
1,82,0.0500711967398875,-0.000819752770262181,-0.421704792634567,0.198300841709306,-1.4389086566341,-0.0592530476723536,91.6353856222159,4.55325927041347,0,0,0,0,0,0,0,0,0,0,0,0
2,82,0.0539863721483895,-0.00219566640536743,-0.24123622189631,0.192911837673855,-0.883723724369799,-0.0980784364649043,46.7028509204607,7.17400226394183,0,0,0,0,0,0,0,0,0,0,0,0
3,82,0.0699663274602988,-0.00282089429433358,-0.646531145730296,0.213174715701021,-2.0987986275349,-0.0300449063996817,136.471527059127,4.36397548888983,0,0,0,0,0,0,0,0,0,0,0,0
1,83,-0.0618968940274485,0.00484252903941329,0.619884013940132,-0.0356853967732816,1.50683066247724,-0.00715169694611295,-10.4837595497646,0.784749248499958,0,0,0,0,0,0,0,0,0,0,0,0
2,83,-0.0426287539396188,0.0027153195379312,0.678300558830211,-0.0621929538206834,2.23563656114443,-0.0408128748436752,43.1274246827669,0.529077324626591,0,0,0,0,0,0,0,0,0,0,0,0
3,83,0.0113357975769421,0.000962786586916627,0.98128369493068,-0.0645619919699861,2.134551119634,-0.0476079322443763,39.4745286370667,-0.911341422313823,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0.0387582689295138,-0.0159019529762717,-0.0595210729483595,-0.0838496505491199,-0.0906880798988814,0.087220482150468,110.635460116934,-0.0264224648953055,0,0,0,0,0,0,0,0,0,0,0,0
2,84,-0.0154912765892909,0.00207711919776947,-0.0129816612986815,-0.23769886367268,0.278892881872131,0.0128938200105949,97.5967656769103,1.81160025067,0,0,0,0,0,0,0,0,0,0,0,0
3,84,-0.00835880412114154,-0.00618484548788829,-0.667638964568455,-0.202314729609843,0.625084537574122,-0.0479369362208176,141.666046420861,-3.2918876189786,0,0,0,0,0,0,0,0,0,0,0,0
1,85,-0.0601252372911905,0.0024127745907902,0.146065738216463,0.0528455355444505,-1.48920641056771,0.0328852573692143,-131.772522190612,6.12560014229022,0,0,0,0,0,0,0,0,0,0,0,0
2,85,-0.00664966297060943,-0.009127414382951,0.678004577774354,0.059558875293444,0.269232713779668,-0.0950834086188842,-59.1016838373642,-0.913228091588906,0,0,0,0,0,0,0,0,0,0,0,0
3,85,-0.0350462967802514,0.00354076339920709,0.17761484545878,0.0160620115151874,-0.647942312462872,-0.0361353023795693,-56.2941085934936,-10.0432017202317,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0.0311341385510993,0.00871118400476259,0.706008474092086,-0.116558070969872,-2.28280437517568,0.0312298853776264,19.1126559165776,-15.2103934845,0,0,0,0,0,0,0,0,0,0,0,0
2,86,0.0670586798693691,0.00645835840385535,-0.142036403952771,-0.0375024811923969,-2.18869528209109,-0.0687718201610698,64.9419503257813,-5.4311331766841,0,0,0,0,0,0,0,0,0,0,0,0
3,86,0.0808647722100337,0.000430214669955106,0.772272967396527,-0.122069904301372,-2.85256725618723,0.00862977845198565,32.4657189586914,-9.07603545360496,0,0,0,0,0,0,0,0,0,0,0,0
1,87,0.052388820534742,-0.000843602782778539,-0.703529520955623,0.246099392758045,0.886859090219779,0.0229580803546483,-61.2854052752763,-1.08456267432376,0,0,0,0,0,0,0,0,0,0,0,0
2,87,-0.00324595814872808,0.00340106370841847,-0.343732267681187,0.185640325576915,0.788978934441688,-0.0647721888470587,-92.6329890698591,2.82155963423616,0,0,0,0,0,0,0,0,0,0,0,0
3,87,-0.0251873054971723,0.00422404057715342,-0.104217538593237,0.148105922788959,0.517281195617966,-0.0504725030882014,-84.8411371829927,1.65259195384014,0,0,0,0,0,0,0,0,0,0,0,0
1,88,-0.038449646796777,0.000164809658152352,-1.36465903682906,0.0790985955684472,0.217193121626665,0.116124810856159,87.9441981755395,-4.11096834206395,0,0,0,0,0,0,0,0,0,0,0,0
2,88,-0.0611691868174651,-0.00012794760975672,-0.267395524125999,-0.0595605452514686,0.0414145521335687,-0.0348812893970621,110.615159819666,-1.22141988849281,0,0,0,0,0,0,0,0,0,0,0,0
3,88,0.0243411640539257,0.00109858902662882,-1.17562410622588,0.0726875726442647,0.06443988697478,0.00311994598674716,90.6262128711409,-3.71666371880829,0,0,0,0,0,0,0,0,0,0,0,0
1,89,-0.0106308754262274,-0.00752596179652728,-1.89113525113888,-0.0411868591280247,2.44619119083079,0.0121493006465044,108.613725840762,2.4150717039809,0,0,0,0,0,0,0,0,0,0,0,0
2,89,-0.00434469894899525,-0.00618140850508202,-1.67338763658857,0.0330379518609227,1.23112359971915,0.0658441481813336,130.362535576604,4.28511481269999,0,0,0,0,0,0,0,0,0,0,0,0
3,89,-0.0120508067649308,0.00385553255500628,-1.87242416816874,0.0184077556074347,1.16594949395199,0.108753080287605,110.042800383546,4.51586341820749,0,0,0,0,0,0,0,0,0,0,0,0
1,90,0.000609684962250334,0.00339289166401109,-1.0693444009359,0.0746786555484642,-2.320113852661,0.10402712199158,59.6184018677003,7.01635645808761,0,0,0,0,0,0,0,0,0,0,0,0
2,90,-0.0209964072816247,0.00445978453540629,-0.340609450751656,0.0316751320454155,-2.51809250589655,0.0991202158883778,-14.5823189177902,12.2798864773855,0,0,0,0,0,0,0,0,0,0,0,0
3,90,-0.00920772347317911,0.00458049774094227,-0.345056775515499,0.041103279989469,-2.13887643070406,0.0826286229434928,27.1011236247156,8.91769805079855,0,0,0,0,0,0,0,0,0,0,0,0
1,91,-0.0903513626756851,0.00051863545695337,-1.25071319961003,-0.136497626640568,0.487351872227252,-0.0832737226768919,-23.3938237793138,1.67458929899284,0,0,0,0,0,0,0,0,0,0,0,0
2,91,-0.0952222505747997,-0.00391721278559816,-1.7235805425151,-0.184289404046477,0.469236143742179,0.198649959282445,51.565242451663,1.30893493498914,0,0,0,0,0,0,0,0,0,0,0,0
3,91,-0.0242798716741586,-0.00146160723740819,-1.98459686495353,-0.159895405822041,1.09586982587913,-0.0141667580464447,-57.4779086359632,2.27253637134186,0,0,0,0,0,0,0,0,0,0,0,0
1,92,-0.0267759404876928,-0.00735604795361094,0.789818614175188,0.0917478381996296,-1.73138713876769,-0.00519707637518217,304.489090021278,-16.057927612621,0,0,0,0,0,0,0,0,0,0,0,0
2,92,-0.016670251749046,-0.0110852864621198,0.0935490804513126,0.0937806897022314,-2.71009015594767,0.0288159653031696,182.471664763271,-2.43143636352075,0,0,0,0,0,0,0,0,0,0,0,0
3,92,-0.0445705233395257,-0.00225807253790387,-0.329983819939352,0.155890848762869,-2.07367570275769,-0.0832777535887119,254.170940099938,-5.23710910840807,0,0,0,0,0,0,0,0,0,0,0,0
1,93,0.00409281969392516,0.00634193144804506,-0.106073811842738,-0.0368672618382217,0.320820509617279,0.0950607454228563,75.4691148015287,-1.21078220957271,0,0,0,0,0,0,0,0,0,0,0,0
