id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
11,2.4165,-0.0992055,-0.144542,7.7792,7.40239,0.000806677,5.26207,-0.107318,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,2.24431,-0.11675,-0.150661,7.6646,7.40791,0.000946274,5.2837,-0.122729,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.841612,-0.105848,-0.147257,5.5026,7.40307,0.00159522,5.2962,-0.103927,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.7726,0.102364,0.0551424,6.67889,0.0315483,0.0050804,0.556692,0.160156,0,0,0,0,0,0,0,0,0,0
12,2.52024,-0.136227,-0.0533511,9.10508,7.38978,0.00125118,4.51786,-0.252403,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,2.55746,-0.106974,-0.0716185,17.8978,7.39044,0.00146495,4.64744,-0.272822,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,2.51872,-0.115971,-0.0598562,9.503,7.38975,0.00140101,4.56486,-0.260836,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.407732,0.008466,0.0122254,8.6133,0.0204723,0.00219824,0.325585,0.0356578,0,0,0,0,0,0,0,0,0,0
13,4.87412,0.0381033,-0.132397,13.2326,7.38417,0.00401398,3.4227,-0.149518,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,5.07624,0.0375297,-0.127391,15.4242,7.38427,0.00398911,3.42841,-0.148671,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,4.48104,0.0431852,-0.139671,9.75941,7.38299,0.00400107,3.4219,-0.149852,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.04273,0.0261192,0.0612327,11.9644,0.0147981,0.000939295,0.351654,0.0208769,0,0,0,0,0,0,0,0,0,0
14,5.04197,0.0273034,-0.155258,15.7103,7.43152,-0.00100773,4.37585,-0.0470474,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,5.2782,0.0137268,-0.153982,15.7254,7.43095,-0.000202667,4.31784,-0.00493751,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,4.38831,0.0236301,-0.148614,15.2222,7.4307,-0.000668717,4.33648,-0.0275293,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.33423,0.076082,0.0476308,11.5772,0.0230971,0.00535391,0.411956,0.118838,0,0,0,0,0,0,0,0,0,0
15,4.39859,-0.10462,-0.158458,6.41477,7.38783,0.000274285,4.52901,-0.163087,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,4.1883,-0.0938859,-0.153372,6.90298,7.39349,-0.000181668,4.53842,-0.163348,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,3.34956,-0.0723154,-0.158823,7.49948,7.38856,-3.20912e-05,4.51737,-0.158996,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.2441,0.0748713,0.0486232,5.36584,0.0226155,0.0046137,0.418871,0.0805796,0,0,0,0,0,0,0,0,0,0
16,6.38374,-0.137716,-0.135362,8.93437,7.39581,0.00417162,4.14131,-0.177865,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.28804,-0.115956,-0.128678,6.61976,7.39485,0.00426304,4.14237,-0.180501,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,6.04796,-0.128382,-0.139695,5.07822,7.39574,0.00401814,4.16113,-0.16583,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.03138,0.0904532,0.0602136,6.47271,0.0270116,0.00561214,0.527733,0.141513,0,0,0,0,0,0,0,0,0,0
17,5.49101,-0.15337,-0.153733,5.10333,7.38788,0.00814667,4.1559,-0.0824798,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,5.53517,-0.159649,-0.150686,4.19583,7.38816,0.00805263,4.04679,-0.074503,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,5.45408,-0.130907,-0.139115,5.08189,7.38557,0.00824043,4.1496,-0.0810864,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.48303,0.0762941,0.0578054,4.04256,0.0208087,0.00123782,0.306517,0.0173695,0,0,0,0,0,0,0,0,0,0
18,3.75673,-0.145979,-0.0621607,12.9685,7.34118,0.00151713,2.8371,0.176831,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,3.75491,-0.146055,-0.0621904,12.9762,7.34684,0.000973477,2.8635,0.174675,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,2.9688,-0.132799,-0.0718457,13.6559,7.34538,0.00108136,2.98834,0.162531,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.431753,0.0134397,0.00612408,2.17317,0.0187862,0.00157166,0.364752,0.0331875,0,0,0,0,0,0,0,0,0,0
19,6.93201,-0.10007,-0.143529,10.292,7.38128,0.000817766,5.07281,-0.121567,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.89297,-0.103011,-0.150232,8.06532,7.38158,0.00101652,5.0144,-0.135364,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,6.62075,-0.107737,-0.146079,5.33624,7.38224,0.00149848,5.05983,-0.113938,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.25175,0.0963976,0.0572097,9.74896,0.0322768,0.00575119,0.482983,0.144784,0,0,0,0,0,0,0,0,0,0
20,3.41824,-0.12578,-0.138062,7.6478,7.42251,0.00356503,4.41838,-0.165336,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,3.39665,-0.128409,-0.149328,7.36973,7.42231,0.00329222,4.48053,-0.167627,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,2.82165,-0.122455,-0.141736,5.10218,7.42221,0.00310946,4.42706,-0.155817,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.03963,0.0848006,0.0606493,7.04224,0.0283271,0.00529597,0.56955,0.151337,0,0,0,0,0,0,0,0,0,0
21,3.49389,-0.123658,-0.140265,5.73352,7.39186,0.00239985,4.13075,-0.230818,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,3.5425,-0.13273,-0.142373,5.96717,7.3921,0.00230666,4.09231,-0.215437,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,3.04399,-0.117092,-0.144172,5.1753,7.39336,0.00217644,4.12409,-0.220663,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.788675,0.0725316,0.0568321,6.21154,0.0200539,0.00516748,0.457565,0.135975,0,0,0,0,0,0,0,0,0,0
22,4.70026,0.00482886,-0.142923,8.10922,7.35409,-0.000279996,4.82638,-0.27087,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,4.83766,-0.00167182,-0.14382,8.50443,7.36203,-0.000777076,4.84965,-0.27052,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,4.16824,0.00156816,-0.140277,7.902,7.35461,-0.00032657,4.83133,-0.269392,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.954314,0.019095,0.0433725,3.85951,0.0168702,0.00103638,0.265307,0.0134939,0,0,0,0,0,0,0,0,0,0
23,6.38041,-0.0933245,-0.14723,8.55571,7.39088,0.00120389,3.81634,-0.133063,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.4706,-0.112557,-0.144638,10.1312,7.39434,0.00132974,3.81579,-0.0847116,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,6.0133,-0.110049,-0.145134,5.27371,7.39363,0.00124882,3.82216,-0.113169,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.21378,0.0996482,0.0542242,15.2325,0.0293996,0.00532058,0.507451,0.134474,0,0,0,0,0,0,0,0,0,0
24,4.64266,-0.136416,-0.136888,7.68135,7.38967,0.0035609,3.17522,-0.167493,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,4.77019,-0.138229,-0.147921,8.56983,7.39209,0.0031474,3.12007,-0.168887,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,4.20708,-0.125981,-0.140516,5.08246,7.39131,0.00334639,3.16993,-0.159454,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.1153,0.0928117,0.0578678,13.8134,0.0264784,0.00556704,0.563851,0.153831,0,0,0,0,0,0,0,0,0,0
25,6.18937,-0.133372,-0.146308,4.99627,7.38464,-0.00137228,4.47418,-0.15098,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.1879,-0.119428,-0.139022,5.55796,7.38216,-0.000736383,4.42506,-0.140695,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,5.96541,-0.130966,-0.138055,5.0819,7.38417,-0.00127455,4.46683,-0.14906,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.795837,0.0813952,0.0520226,7.7039,0.0213838,0.00391669,0.399317,0.0876464,0,0,0,0,0,0,0,0,0,0
26,5.69717,-0.162354,-0.124314,6.30551,7.45127,0.00384794,4.34013,-0.224036,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,5.74129,-0.179657,-0.127748,8.32496,7.44846,0.00458287,4.27786,-0.200802,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,5.48585,-0.183425,-0.11711,7.80716,7.45285,0.00404372,4.37071,-0.227088,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.936549,0.0852519,0.0565978,12.2511,0.0235976,0.00551998,0.411973,0.124212,0,0,0,0,0,0,0,0,0,0
27,6.76507,-0.0731269,-0.169918,9.73096,7.41508,0.00331692,4.54076,-0.107206,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.89582,-0.0733083,-0.168086,9.13907,7.41991,0.00266427,4.52443,-0.104829,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,5.94535,-0.0612344,-0.173035,11.5242,7.41477,0.00320903,4.55176,-0.108372,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.36276,0.0719126,0.0543836,7.49102,0.020563,0.00402094,0.388054,0.102328,0,0,0,0,0,0,0,0,0,0
28,3.8174,-0.146347,-0.154841,5.03301,7.39723,0.00718247,5.3095,-0.327073,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,3.8531,-0.146874,-0.158919,4.59733,7.39579,0.00737939,5.32579,-0.327226,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,3.60756,-0.124376,-0.146789,5.17131,7.40054,0.00692502,5.31249,-0.328513,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.598822,0.0639428,0.0549151,4.37611,0.0248648,0.00232314,0.355476,0.0328638,0,0,0,0,0,0,0,0,0,0
29,4.28811,-0.125302,-0.147271,5.79812,7.37276,0.00363795,5.24143,-0.154722,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,4.51185,-0.135785,-0.140171,6.70865,7.3734,0.00380451,5.2472,-0.169661,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,3.9342,-0.115259,-0.146837,5.25903,7.3702,0.00403373,5.24634,-0.151084,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.12101,0.0764979,0.058195,7.3248,0.0219456,0.00519107,0.414265,0.114605,0,0,0,0,0,0,0,0,0,0
30,6.11844,-0.135825,-0.141308,6.72259,7.42687,0.00344347,4.83636,-0.181646,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.1273,-0.140871,-0.14069,7.97639,7.42994,0.00420047,4.80511,-0.183064,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,5.88393,-0.125427,-0.140723,5.08463,7.42659,0.0033001,4.83248,-0.162684,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.12032,0.0963083,0.0593185,8.92513,0.0311175,0.0057248,0.523537,0.143575,0,0,0,0,0,0,0,0,0,0
31,6.29156,-0.145252,-0.138905,4.6519,7.37119,0.00802345,3.92526,-0.162122,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.30234,-0.142524,-0.150351,4.9188,7.37578,0.00769813,3.80695,-0.156115,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,6.1258,-0.124148,-0.139583,5.07533,7.37241,0.00789769,3.91785,-0.161928,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.649166,0.0698104,0.0494197,4.0939,0.0208604,0.00132885,0.269553,0.0174106,0,0,0,0,0,0,0,0,0,0
32,6.66704,-0.102462,-0.149839,6.49124,7.42476,0.00370222,3.6807,-0.245341,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,6.70468,-0.104386,-0.15561,6.7758,7.42635,0.00370476,3.6449,-0.21711,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,6.37286,-0.0931483,-0.15121,5.90612,7.42637,0.00368893,3.66701,-0.236963,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.03982,0.0830607,0.0515942,6.49157,0.0274258,0.00584507,0.420526,0.13739,0,0,0,0,0,0,0,0,0,0
33,4.91171,-0.139175,-0.1337,7.92101,7.42515,0.00289336,4.98526,-0.184578,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,5.00908,-0.14328,-0.142063,8.66506,7.4239,0.00359314,5.01169,-0.160242,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,4.56765,-0.128394,-0.139693,5.07822,7.42537,0.00267072,5.00308,-0.166214,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.15573,0.0863679,0.060053,17.2886,0.025645,0.00537446,0.531899,0.15178,0,0,0,0,0,0,0,0,0,0
34,-1.48687,-0.202032,-0.108439,9.91402,7.41218,0.00293968,4.48046,-0.150089,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,-1.52519,-0.210727,-0.118928,9.96267,7.41481,0.00348743,4.50481,-0.142058,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,-1.16002,-0.195437,-0.110885,9.85914,7.41331,0.00339602,4.50304,-0.148918,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,0.443749,0.0793405,0.0560531,9.35982,0.0271054,0.00609291,0.446994,0.13631,0,0,0,0,0,0,0,0,0,0
35,4.10694,-0.104863,-0.185906,11.6068,7.36985,0.00561557,3.52395,-0.207256,0.0176378,0.151683,0.727803,0.133344,0.248753,-15.1587,0.909632,-0.0881582,5.82931,-0.164973,3.77395,-0.102017,-0.20062,11.2943,7.37706,0.00509777,3.53858,-0.210672,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,2.76241,-0.0956652,-0.191727,14.5919,7.37231,0.00544469,3.53974,-0.210252,0.0174444,0.152719,0.728206,0.132817,0.24989,-15.1875,0.913296,-0.0894117,5.80838,-0.164839,1.26555,0.0389187,0.0521454,8.92695,0.0199227,0.0016828,0.363021,0.0330445,0,0,0,0,0,0,0,0,0,0
