rep,id,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha12,alpha13,alpha14,alpha17,alpha22,alpha23,alpha24,alpha27,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
3,153,7.41036376175307,0.00153685580904468,3.35437086886201,-0.160790492294177,3.07161846723989,0.0271569890385892,415.241056944417,-9.23287143242364,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00931824679287185,-0.000585241135390136,-0.927389357848975,0.000586545863950738,-2.036837316439,0.0140687248190732,71.6956161696846,-4.08862718698347,0,0,0,0,0,0,0,0,0,0,0,0
1,154,7.34029150308004,0.00863461116751279,2.71829653087412,-0.346437954464601,4.40682303837583,0.0318776216000481,496.247867672485,-6.78929494813174,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0607540118801611,0.00651251422307798,-1.56346369583687,-0.185060916306473,-0.701632745303052,0.0187893573805321,152.702426897753,-1.64505070269158,0,0,0,0,0,0,0,0,0,0,0,0
2,154,7.33336605353706,0.000893420097137925,3.34880721077762,-0.299559647844624,4.17040764609026,0.125153611462543,399.646423481175,-8.80612443449583,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0676794614231344,-0.00122867684729689,-0.932953015933367,-0.138182609686497,-0.938048137588622,0.112065347243027,56.100982706443,-3.66188018905567,0,0,0,0,0,0,0,0,0,0,0,0
3,154,7.33029402925236,-0.00107841228492615,3.45692450971054,-0.252076284838752,4.4457057346828,0.0124773848462888,460.569036617018,-3.3711937389711,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0707514857078362,-0.00320050922936096,-0.824835717000448,-0.0906992466806242,-0.662750048996083,-0.000610879373227168,117.023595842286,1.77305050646906,0,0,0,0,0,0,0,0,0,0,0,0
1,155,7.39065884414264,0.00251312932822704,3.59257391394353,-0.0986037241931878,6.09572435673777,0.0388140789356104,220.150236161601,-5.70581301011945,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0103866708175548,0.000391032383792224,-0.689186312767453,0.0627733139649395,0.987268573058886,0.0257258147160944,-123.395204613131,-0.561568764679289,0,0,0,0,0,0,0,0,0,0,0,0
2,155,7.38891879390927,0.00151609794292309,4.16580428506399,-0.165599587594422,6.01418003237923,0.0216114914903931,214.585359890103,-2.63448135255059,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0121267210509295,-0.000605999001511723,-0.115955941646998,-0.00422254943629444,0.905724248700348,0.00852322727087713,-128.960080884629,2.50976289288957,0,0,0,0,0,0,0,0,0,0,0,0
3,155,7.37290430328257,0.00520519215798646,3.79430462168989,-0.130932420743167,6.19465547308503,0.0381072901795366,192.868228529298,0.0207209851340178,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0281412116776307,0.00308309521355164,-0.487455605021099,0.0304446174149601,1.08619968940614,0.0250190259600206,-150.677212245434,5.16496523057418,0,0,0,0,0,0,0,0,0,0,0,0
1,156,7.36099883196553,-0.00781602394511656,3.91785487403333,0.090939441734552,4.01501035129153,-0.0272275073452887,267.40325726638,-6.00828381614696,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0400466829946717,-0.00993812088955137,-0.363905352677655,0.252316479892679,-1.09344543238736,-0.0403157715648047,-76.1421835083516,-0.864039570706795,0,0,0,0,0,0,0,0,0,0,0,0
2,156,7.38710936501282,-0.00713379041960662,3.4632981836774,0.131218056049042,4.81858619075114,-0.0880699788171071,183.664392652259,-1.50974453089205,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0139361499473827,-0.00925588736404144,-0.818462043033584,0.29259509420717,-0.289869592927748,-0.101158243036623,-159.881048122473,3.63449971454811,0,0,0,0,0,0,0,0,0,0,0,0
3,156,7.34890576754683,-0.00540102239199455,3.70734392493015,0.10514305446544,5.28337223241555,-0.125092798274956,242.184741387948,-5.13116461452361,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0521397474133689,-0.00752311933642937,-0.57441630178084,0.266520092623568,0.174916448736663,-0.138181062494472,-101.360699386783,0.013079630916554,0,0,0,0,0,0,0,0,0,0,0,0
1,157,7.35112879848537,-0.00946743923064295,3.7593591522768,-0.312784910835778,3.58767113665212,-0.0592684470916867,218.292216321397,-6.07000799201076,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0499167164748311,-0.0115895361750778,-0.522401074434192,-0.15140787267765,-1.52078464702677,-0.0723567113112027,-125.253224453335,-0.925763746570597,0,0,0,0,0,0,0,0,0,0,0,0
2,157,7.4369321825307,0.00341328920446399,3.8449553794233,-0.170672438518295,3.68739359102188,0.254436088195252,230.524400394117,6.03321431019565,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.035886667570507,0.00129119226002917,-0.436804847287685,-0.00929540036016727,-1.421062192657,0.241347823975736,-113.021040380615,11.1774585556358,0,0,0,0,0,0,0,0,0,0,0,0
3,157,7.4145831690597,-0.0020814910429467,4.3108024275244,-0.16416041002287,4.1497158212937,0.0919113267937673,276.950790651755,5.50250160147425,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0135376540995047,-0.00420358798738152,0.0290422008134117,-0.00278337186474284,-0.958739962385184,0.0788230625742514,-66.5946501229774,10.6467458469144,0,0,0,0,0,0,0,0,0,0,0,0
1,158,7.44567973705749,0.00611700723524992,5.84058942774045,-0.289739086470436,4.01214705970276,0.0308743696564345,385.769080562756,-5.50254799975486,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0446342220972902,0.00399491029081511,1.55882920102946,-0.128362048312309,-1.09630872397613,0.0177861054369185,42.2236397880238,-0.358303754314693,0,0,0,0,0,0,0,0,0,0,0,0
2,158,7.45066567275794,0.00359834188679301,4.59977812767572,-0.230468066909376,4.2505021360663,0.0433576839834973,333.598485057261,-2.07428296664967,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0496201577977393,0.00147624494235819,0.318017900964733,-0.069091028751249,-0.857953647612583,0.0302694197639813,-9.94695571747047,3.06996127879049,0,0,0,0,0,0,0,0,0,0,0,0
3,158,7.4330603055653,0.00540363147227043,4.97516850166725,-0.297442319681357,3.8916509028711,0.0326361438439206,395.873763249607,-8.52039229623658,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.032014790605098,0.00328153452783562,0.693408274956261,-0.136065281523229,-1.21680488080778,0.0195478796244047,52.3283224748748,-3.37614805079642,0,0,0,0,0,0,0,0,0,0,0,0
1,159,7.41504637985776,0.000895423628558241,3.00351207960401,-0.185898162707959,3.60213480826396,0.00967090080790965,432.51411973064,-5.03929452856449,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0140008648975636,-0.00122667331587658,-1.27824814710698,-0.0245211245498317,-1.50632097541492,-0.00341736341160634,88.9686789559077,0.104949716875677,0,0,0,0,0,0,0,0,0,0,0,0
2,159,7.43511465750938,0.00602676887860636,2.55081358297865,-0.184444058057057,2.71818151094532,0.125844672561917,448.801745223304,4.07543699402177,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0340691425491793,0.00390467193417154,-1.73094664373233,-0.0230670198989296,-2.39027427273357,0.112756408342401,105.256304448572,9.21968123946194,0,0,0,0,0,0,0,0,0,0,0,0
3,159,7.41240323502462,0.010802167477194,4.1883547476195,-0.455915900414761,4.95322680201972,0.124656157660003,521.863219232236,-4.99275683899303,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0113577200644261,0.00868007053275922,-0.0934054790914844,-0.294538862256634,-0.15522898165917,0.111567893440487,178.317778457504,0.151487406447133,0,0,0,0,0,0,0,0,0,0,0,0
1,160,7.37933946443858,-0.00468122940203621,4.35295957418446,-0.095648106255547,1.33320837494803,0.0122164473919992,165.110735054795,-7.51562819235441,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0217060505216224,-0.00680332634647103,0.0711993474734713,0.0657289319025804,-3.77524740873085,-0.000871816827516823,-178.434705719937,-2.37138394691424,0,0,0,0,0,0,0,0,0,0,0,0
2,160,7.3100914708811,-0.00601925769602035,4.43594212664684,-0.209715955152316,2.56836236436708,0.0520848643036229,168.39924782893,-2.23701268340369,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0909540440791012,-0.00814135464045517,0.154181899935852,-0.0483389169941886,-2.5400934193118,0.0389966000841069,-175.146192945802,2.90723156203647,0,0,0,0,0,0,0,0,0,0,0,0
3,160,7.34426510808589,-0.000729211784075234,4.29314955310972,-0.155945864289228,2.2272806082569,-0.038559113528636,153.139859301872,-6.74469451072764,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.056780406874311,-0.00285130872851005,0.0113893263987368,0.00543117386889952,-2.88117517542199,-0.0516473777481519,-190.40558147286,-1.60045026528747,0,0,0,0,0,0,0,0,0,0,0,0
1,161,7.42851873818653,0.00831116728099354,4.29920291074226,-0.10798276705295,4.2543984669025,0.0020381828030535,432.070475260391,-7.31338397340296,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0274732232263357,0.00618907033655872,0.017442684031276,0.0533942711051771,-0.854057316776388,-0.0110500814164625,88.5250344856594,-2.1691397279628,0,0,0,0,0,0,0,0,0,0,0,0
2,161,7.38164556650974,0.000946383363279241,4.85161100560951,-0.387107451052457,5.66470860083879,0.0253587867192402,474.417855522056,-2.6082540832042,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0193999484504541,-0.00117571358115558,0.569850778898526,-0.22573041289433,0.556252817159906,0.0122705224997242,130.872414747324,2.53599016223596,0,0,0,0,0,0,0,0,0,0,0,0
3,161,7.3908783538292,0.001748491247201,4.88729813618316,-0.232287562827679,4.30774303693696,0.00175585406033305,439.804582571362,-3.95281582706538,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0101671611309975,-0.000373605697233822,0.605537909472178,-0.0709105246695521,-0.800712746741926,-0.0113324101591829,96.2591417966299,1.19142841837479,0,0,0,0,0,0,0,0,0,0,0,0
1,162,7.4175081236126,0.00748345883981717,4.32814670671852,-0.205060684820292,4.75735618423489,0.101083082064402,240.41937836336,-14.0445417604992,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0164626086524011,0.00536136189538235,0.0463864800075369,-0.0436836466621645,-0.351099599443994,0.0879948178448859,-103.126062411371,-8.90029751505908,0,0,0,0,0,0,0,0,0,0,0,0
2,162,7.42637369302846,0.00619261433914189,4.00616645088538,-0.0431226623113849,5.19307346941956,-0.0171979162197754,232.265487153621,-8.2070511947775,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0253281780682668,0.00407051739470708,-0.275593775825604,0.118254375846742,0.0846176857406737,-0.0302861804392914,-111.279953621111,-3.06280694933734,0,0,0,0,0,0,0,0,0,0,0,0
3,162,7.35338795564342,0.00925820915697693,4.08645328496304,-0.0819378690353027,4.77528821657042,-0.0248720206571828,257.933135395989,-8.40615555190199,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0476575593167743,0.00713611221254211,-0.195306941747952,0.0794391691228247,-0.333167567108465,-0.0379602848766988,-85.612305378743,-3.26191130646182,0,0,0,0,0,0,0,0,0,0,0,0
1,163,7.36439210340435,-0.00351273992371239,3.71875705694969,0.0102636641777918,3.18677295954611,-0.169745125787497,405.170428191323,-4.12096961761776,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0366534115558519,-0.00563483686814721,-0.563003169761301,0.171640702335919,-1.92168282413278,-0.182833390007013,61.6249874165914,1.0232746278224,0,0,0,0,0,0,0,0,0,0,0,0
2,163,7.38854745484596,-0.00372272579640453,3.37317848131452,0.0360567054222607,3.70620492871396,-0.205852998556224,434.368364128079,-4.04974788987355,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0124980601142362,-0.00584482274083935,-0.908581745396466,0.197433743580388,-1.40225085496493,-0.21894126277574,90.8229233533474,1.09449635556662,0,0,0,0,0,0,0,0,0,0,0,0
3,163,7.37811033225725,-0.00351465539657071,3.56308921050837,0.0326472887080338,2.29507601232983,-0.124584299839235,420.762582305405,-3.77769481683834,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0229351827029509,-0.00563675234100553,-0.718671016202614,0.194024326866161,-2.81337977134906,-0.137672564058751,77.2171415306732,1.36654942860182,0,0,0,0,0,0,0,0,0,0,0,0
1,164,7.40599083090658,0.00215665071150794,2.75498545045025,-0.13251919941881,3.73549126110477,0.0129468496789625,205.803834811767,-8.55268069775813,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00494531594638215,3.45537670731226e-05,-1.52677477626073,0.0288578387393174,-1.37296452257411,-0.000141414540553475,-137.741605962965,-3.40843645231797,0,0,0,0,0,0,0,0,0,0,0,0
2,164,7.40230382170874,0.00375459962436329,2.14926317048086,-0.0810135124028435,2.83944179039385,0.056990548611657,184.049405860919,-7.65178564903285,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00125830674853855,0.00163250267992847,-2.13249705623012,0.0803635257552838,-2.26901399328504,0.043902284392141,-159.496034913813,-2.50754140359269,0,0,0,0,0,0,0,0,0,0,0,0
3,164,7.43321616335263,0.00104630836784836,1.96582943918584,-0.0976694399645277,3.96124651285407,0.0148211286529808,152.98771334898,-6.35443679561354,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0321706483924364,-0.00107578857658646,-2.31593078752515,0.0637075981935996,-1.14720927082481,0.00173286443346483,-190.557727425752,-1.21019255017338,0,0,0,0,0,0,0,0,0,0,0,0
1,165,7.3618346923858,-0.00200806130008232,4.91596079337723,-0.290285175178997,4.48417100664856,0.00142388740116022,270.877222806509,0.0401178258478077,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0392108225744003,-0.00413015824451714,0.634200566666238,-0.12890813702087,-0.624284777030327,-0.0116643768183558,-72.6682179682227,5.18436207128797,0,0,0,0,0,0,0,0,0,0,0,0
2,165,7.37230062473421,-0.00507258915040105,4.84727643652249,-0.166370211568288,4.36130113232921,0.0390228431731967,235.386439164031,-7.67106914881426,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0287448902259921,-0.00719468609483587,0.565516209811502,-0.0049931734101602,-0.747154651349673,0.0259345789536807,-108.159001610701,-2.5268249033741,0,0,0,0,0,0,0,0,0,0,0,0
3,165,7.33063033814479,0.00216704348960132,4.96042337159041,-0.258835659073066,5.20524135433829,-0.00242687576318762,290.553555478681,-1.606439338665,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0704151768154127,4.4946545166505e-05,0.67866314487942,-0.0974586209149385,0.0967855706594074,-0.0155151399827036,-52.991885296051,3.53780490677516,0,0,0,0,0,0,0,0,0,0,0,0
1,166,7.380321724292,5.07471883473766e-05,1.84310303530255,-0.0777746859010772,6.30156180022018,0.0992031863334837,285.126982018917,-4.55425941715238,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0207237906681952,-0.00207134975608744,-2.43865719140844,0.0836023522570502,1.19310601654129,0.0861149221139677,-58.4184587558154,0.589984828287781,0,0,0,0,0,0,0,0,0,0,0,0
2,166,7.39059774971539,-0.00581906674574683,2.78328540648346,-0.277923184238207,7.70068971399194,0.0810162182375966,273.431799391631,-2.22478998228338,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0104477652448036,-0.00794116369018165,-1.49847482022753,-0.11654614608008,2.59223393031305,0.0679279540180806,-70.1136413831006,2.91945426315679,0,0,0,0,0,0,0,0,0,0,0,0
3,166,7.40471682985302,-0.00366230931738234,2.63547412750442,-0.183444845888696,7.21946148050509,0.055002143618025,266.290790552371,-11.7431617797083,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00367131489282446,-0.00578440626181716,-1.64628609920656,-0.0220678077305686,2.1110056968262,0.041913879398509,-77.2546502223612,-6.59891753426809,0,0,0,0,0,0,0,0,0,0,0,0
1,167,7.34919381579636,0.0104176192946197,5.15944104068575,-0.161839850846689,6.90023102862289,-0.0184238033259799,397.769003107262,-8.73596538109376,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0518516991638345,0.00829552235018486,0.877680813974765,-0.000462812688561298,1.79177524494401,-0.0315120675454958,54.2235623325298,-3.5917211356536,0,0,0,0,0,0,0,0,0,0,0,0
2,167,7.34482532325277,0.00368083250391492,4.97414107134061,-0.325567456956896,6.56360254452596,0.00709307292852224,416.922106692308,-4.07568468890984,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0562201917074283,0.0015587355594801,0.692380844629625,-0.164190418798769,1.45514676084707,-0.00599519129099374,73.3766659175756,1.06855955653032,0,0,0,0,0,0,0,0,0,0,0,0
3,167,7.33405568442947,0.00418295645289648,5.17116277394444,-0.246776003743353,6.54129745614916,-0.00913779643515605,465.263475272182,-14.6557550036287,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0669898305307246,0.00206085950846167,0.88940254723345,-0.0853989655852258,1.43284167247028,-0.022226060654672,121.71803449745,-9.51151075818854,0,0,0,0,0,0,0,0,0,0,0,0
1,168,7.42889630188352,-0.00715257468774503,4.59478543302119,-0.37167737771245,5.29551001356499,0.071363035964946,198.552592188827,-6.2027437904332,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0278507869233175,-0.00927467163217984,0.313025206310203,-0.210300339554323,0.187054229886107,0.05827477174543,-144.992848585905,-1.05849954499304,0,0,0,0,0,0,0,0,0,0,0,0
2,168,7.48220588017826,0.00190370919293581,4.81005200777765,-0.246449494007835,6.33653193950035,-0.0666444894052628,146.20859949056,-1.81549917058548,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0811603652180652,-0.000218387751499011,0.528291781066661,-0.0850724558497073,1.22807615582146,-0.0797327536247787,-197.336841284172,3.32874507485468,0,0,0,0,0,0,0,0,0,0,0,0
3,168,7.42367602195831,0.00695080614811646,4.59756913043224,-0.270822816638414,4.48982131141408,0.0448968861751976,122.832391570374,-5.25849637760298,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0226305069981159,0.00482870920368164,0.31580890372125,-0.109445778480287,-0.61863447226481,0.0318086219556817,-220.713049204358,-0.114252132162818,0,0,0,0,0,0,0,0,0,0,0,0
1,169,7.45087448574492,0.0050940935080517,5.41955432850696,-0.48944453281453,8.42539109222183,0.0559036037593984,485.991032981161,3.46484415322044,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0498289707847199,0.00297199656361689,1.13779410179598,-0.328067494656403,3.31693530854295,0.0428153395398824,142.445592206429,8.60908839866061,0,0,0,0,0,0,0,0,0,0,0,0
2,169,7.44266098815817,0.00688156615943503,5.62316878225138,-0.505635296163205,8.21763235516726,0.100889783734407,485.62572269264,7.21711959132023,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0416154731979743,0.00475946921500021,1.34140855554039,-0.344258258005078,3.10917657148838,0.0878015195148909,142.080281917909,12.3613638367604,0,0,0,0,0,0,0,0,0,0,0,0
