rep,id,b02,b12,b03,b13,b06,b16,h1,h2,alpha12,alpha13,alpha16,alpha22,alpha23,alpha26,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha26,eta_hcov1,eta_hcov2
2,82,6.64901163876635,0.0900594368070173,4.09355955678109,-0.110044264801168,96.6124963457293,-0.051248234633629,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,0.513003396176103,0.126570889081764,-0.144606955858591,0.0411862626343519,3.01479711175227,-0.057579888336759,0,0,0,0,0,0,0,0,0,0
3,82,5.77323870367094,0.0528868911732238,4.8921345458367,-0.155859766532909,96.8348908412698,-0.0555909648264876,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,-0.362769538919305,0.0893983434479706,0.653968033197017,-0.00462923909738874,3.23719160729281,-0.0619226185296177,0,0,0,0,0,0,0,0,0,0
1,83,7.15140313043299,-0.0332794617643612,3.76766759682381,-0.160759303803431,95.1180247158285,-0.0351168438458928,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,6.53595396423244,-1.84606123270735,1.01539488784274,0.00323199051038567,-0.470498915815873,-0.00952877636791086,1.52032548185151,-0.0414484975490228,0,0,0,0,0,0,0,0,0,0
2,83,6.04099684968296,0.0556543529168619,3.5833334353783,-0.15951241660395,93.3871257670708,-0.027351095244648,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,6.53595396423244,-1.84606123270735,-0.0950113929072893,0.0921658051916087,-0.654833077261389,-0.00828188916842973,-0.210573466906254,-0.033682748947778,0,0,0,0,0,0,0,0,0,0
3,83,7.07774011903506,0.0448426240318896,3.88516620618024,-0.175187307083435,94.501978354409,-0.0203397974060397,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,6.53595396423244,-1.84606123270735,0.941731876444818,0.0813540763066365,-0.353000306459443,-0.0239567796479154,0.904279120431994,-0.0266714511091697,0,0,0,0,0,0,0,0,0,0
1,84,5.46991811203173,0.117436254075909,5.66541332261879,-0.122094881026368,98.3468921431694,0.0406915089518061,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-0.666090130558512,0.153947706350656,1.42724680997911,0.0291356464091517,4.74919290919239,0.0343598552486761,0,0,0,0,0,0,0,0,0,0
2,84,7.90630252493323,0.000948261979030141,5.60602902281719,-0.0908853486176663,99.6454542616053,0.142023134875854,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,1.77029428234299,0.037459714253777,1.3678625101775,0.0603451788178536,6.04775502762831,0.135691481172724,0,0,0,0,0,0,0,0,0,0
3,84,5.76395496876384,-0.0137174182301714,5.66635163303965,-0.16097357527979,97.4844940578487,0.22908275065521,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-0.372053273826404,0.0227940340445754,1.42818512039997,-0.00974304784426988,3.88679482387167,0.22275109695208,0,0,0,0,0,0,0,0,0,0
1,85,6.46116099159658,-0.0294299258372635,4.97576343073239,-0.30520981035879,95.0646831307809,0.13880681844098,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,0.32515274900634,0.00708152643748334,0.73759691809271,-0.153979282923271,1.4669838968039,0.13247516473785,0,0,0,0,0,0,0,0,0,0
2,85,5.89046264556525,-0.0777270853322192,5.013679283111,-0.383400198514074,95.2891511814392,-0.00495973131350497,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,-0.245545597024994,-0.0412156330574723,0.775512770471318,-0.232169671078554,1.69145194746213,-0.011291385016635,0,0,0,0,0,0,0,0,0,0
3,85,6.72704482490391,-0.0989426190089375,5.24051116883467,-0.189783117433176,97.9731210531262,-0.297023282537388,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,0.591036582313666,-0.0624311667341906,1.00234465619498,-0.0385525899976562,4.37542181914915,-0.303354936240518,0,0,0,0,0,0,0,0,0,0
1,86,5.30432218817642,-0.0309186025301224,4.53616635824931,-0.0909502079017534,94.4825496292707,0.0358164618128003,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-0.831686054413829,0.00559284974462443,0.297999845609624,0.0602803195337664,0.884850395293682,0.0294848081096703,0,0,0,0,0,0,0,0,0,0
2,86,4.19113461581408,0.0622664736518172,4.28744248666252,-0.0751444264579907,94.6688604645957,-0.162172168162905,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-1.94487362677616,0.0987779259265641,0.049275974022831,0.0760861009775291,1.07116123061867,-0.168503821866035,0,0,0,0,0,0,0,0,0,0
3,86,4.65681280545434,-0.0285261625545033,4.29826775874006,-0.0770453632029432,92.6759340962212,0.00743703186094011,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-1.47919543713591,0.0079852897202436,0.0601012461003751,0.0741851642325767,-0.921765137755841,0.00110537815781009,0,0,0,0,0,0,0,0,0,0
1,87,5.15072839272502,0.0145496791055628,4.35568260693023,-0.184155467950042,90.7710375029514,0.00188022316987263,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.51382844778171,-0.710023551041287,-0.985279849865228,0.0510611313803097,0.117516094290546,-0.0329249405145218,-2.82666173102564,-0.00445143053325739,0,0,0,0,0,0,0,0,0,0
2,87,4.60087893480324,0.0897874723787471,3.62508716577251,-0.282975162461726,95.9435488851533,-0.0717000336680066,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.51382844778171,-0.710023551041287,-1.535129307787,0.126298924653494,-0.613079346867175,-0.131744635026206,2.34584965117629,-0.0780316873711367,0,0,0,0,0,0,0,0,0,0
3,87,5.50003184737529,0.080859513829513,3.77232964057805,-0.175532471305514,92.3404103512908,0.164429590337887,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.51382844778171,-0.710023551041287,-0.635976395214957,0.11737096610426,-0.465836872061636,-0.0243019438699939,-1.2572888826862,0.158097936634757,0,0,0,0,0,0,0,0,0,0
1,88,4.7818267705586,-0.000161130482715321,4.31310134449233,0.227292426010876,92.5264412512399,-0.0358857929628337,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,-1.35418147203164,0.0363503217920316,0.0749348318526417,0.378522953446396,-1.07125798273709,-0.0422174466659637,0,0,0,0,0,0,0,0,0,0
2,88,3.98813044242773,-0.120242778309711,3.47892820129778,0.286231999063595,92.3282132875389,0.022576899381218,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,-2.14787780016251,-0.083731326034964,-0.759238311341903,0.437462526499115,-1.26948594643808,0.0162452456780879,0,0,0,0,0,0,0,0,0,0
3,88,4.81262434394679,-0.0789308161318862,3.30604479032744,0.280224384792223,94.3554053906155,-0.0292978709460772,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,-1.32338389864345,-0.0424193638571393,-0.932121722312248,0.431454912227743,0.757706156638477,-0.0356295246492072,0,0,0,0,0,0,0,0,0,0
1,89,6.1799781099805,-0.06278976591404,4.54441956283952,-0.0755143352456592,93.1810303875054,0.0967626293332946,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,5.53042258511975,-1.56205181229083,0.0439698673902535,-0.0262783136392931,0.306253050199834,0.0757161921898606,-0.416668846471651,0.0904309756301646,0,0,0,0,0,0,0,0,0,0
2,89,7.63878130100438,-0.0631065608895862,4.30479485029909,-0.0608812544332447,94.3135186820237,-0.163061923415659,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,5.53042258511975,-1.56205181229083,1.50277305841413,-0.0265951086148393,0.0666283376594041,0.0903492730022751,0.715819448046688,-0.169393577118789,0,0,0,0,0,0,0,0,0,0
3,89,6.04007181019184,-0.0710273421637403,4.35500191856011,-0.0582901792578026,95.1614874029978,-0.233439325849905,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,5.53042258511975,-1.56205181229083,-0.0959364323984007,-0.0345158898889934,0.116835405920426,0.0929403481777172,1.56378816902081,-0.239770979553035,0,0,0,0,0,0,0,0,0,0
1,90,7.81726569070352,-0.0109467816876186,3.7690902250824,0.252375851281988,96.4156552418056,0.157749282505475,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,1.68125744811327,0.0255646705871283,-0.469076287557283,0.403606378717508,2.81795600782858,0.151417628802345,0,0,0,0,0,0,0,0,0,0
2,90,6.06551725933146,-0.0993494692107048,4.24107360378319,0.175223512723022,95.6739412851283,0.424356472418676,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-0.0704909832587806,-0.062838016935958,0.00290709114350118,0.326454040158542,2.07624205115127,0.418024818715546,0,0,0,0,0,0,0,0,0,0
3,90,6.1251960236624,-0.13588935944009,4.10498409161586,0.263497996747191,96.7891116294347,0.305564135437296,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-0.0108122189278443,-0.0993779071653429,-0.133182421023827,0.41472852418271,3.19141239545772,0.299232481734166,0,0,0,0,0,0,0,0,0,0
1,91,7.6009092768833,-0.0301672209686506,3.98498598313237,-0.320838177970155,91.8508470678332,0.0872116829493761,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,1.46490103429305,0.00634423130609623,-0.253180529507319,-0.169607650534635,-1.74685216614381,0.0808800292462461,0,0,0,0,0,0,0,0,0,0
2,91,7.46144744995819,0.00277272892050434,4.15364251434414,-0.329598313093553,91.6625133578047,0.131424715051161,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,1.32543920736795,0.0392841811952512,-0.0845239982955439,-0.178367785658033,-1.93518587617233,0.125093061348031,0,0,0,0,0,0,0,0,0,0
3,91,6.98046934955423,0.0743467047362191,4.24123290390793,-0.335882639545854,92.2183403560824,0.0272004320445352,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,0.844461106963982,0.110858157010966,0.00306639126824138,-0.184652112110334,-1.37935887789466,0.0208687783414052,0,0,0,0,0,0,0,0,0,0
1,92,8.59865413616872,-0.0536398692784147,4.47429546293384,0.00831695108089038,92.830954131883,0.177920355467138,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,2.46264589357847,-0.0171284170036679,0.236128950294156,0.15954747851641,-0.766745102093992,0.171588701764008,0,0,0,0,0,0,0,0,0,0
2,92,8.56930376533437,-0.108193852108404,4.51803828419858,-0.0126106417098549,91.4155480449169,0.210514762185388,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,2.43329552274412,-0.0716823998336574,0.279871771558894,0.138619885725665,-2.18215118906008,0.204183108482258,0,0,0,0,0,0,0,0,0,0
3,92,8.13230481480797,-0.0138779432232998,4.95352698593769,-0.0133585547427707,90.9285369095685,0.184890306003134,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,1.99629657221772,0.0226335090514471,0.715360473298006,0.137871972692749,-2.66916232440856,0.178558652300004,0,0,0,0,0,0,0,0,0,0
1,93,4.19043022531517,-0.155421433025627,4.98504257545919,-0.226149297039916,94.0025089788653,-0.0185096625888436,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-1.94557801727507,-0.11890998075088,0.746876062819508,-0.0749187696043958,0.404809744888297,-0.0248413162919736,0,0,0,0,0,0,0,0,0,0
2,93,5.33638409836914,-0.101879661969423,5.01473812998243,-0.100227027507777,90.3496900409376,0.121926302251837,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-0.799624144221105,-0.065368209694676,0.776571617342746,0.0510034999277427,-3.24800919303938,0.115594648548707,0,0,0,0,0,0,0,0,0,0
3,93,3.84613497590105,-0.165773986475832,5.1662904216275,-0.122638657831826,94.447778882298,-0.0543096304866367,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-2.2898732666892,-0.129262534201085,0.928123908987814,0.0285918696036934,0.850079648320943,-0.0606412841897667,0,0,0,0,0,0,0,0,0,0
1,94,4.44484405099113,-0.0486579259839619,3.60314229173068,-0.468792131168151,91.9563937645624,-0.105359198849287,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.02212551645073,-1.13603768166606,-1.69116419159911,-0.012146473709215,-0.635024220909004,-0.317561603732631,-1.64130546941459,-0.111690852552417,0,0,0,0,0,0,0,0,0,0
2,94,6.48986024519622,-0.0874145452950195,3.49953485328532,-0.54493365009975,90.5627257155691,-0.158595703231936,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.02212551645073,-1.13603768166606,0.353852002605979,-0.0509030930202727,-0.738631659354362,-0.39370312266423,-3.03497351840795,-0.164927356935066,0,0,0,0,0,0,0,0,0,0
3,94,5.0436678407618,-0.0571568954779506,3.43217308630611,-0.475615593378236,90.4278431974613,-0.106216398969553,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.02212551645073,-1.13603768166606,-1.09234040182845,-0.0206454432032037,-0.805993426333579,-0.324385065942716,-3.1698560365157,-0.112548052672683,0,0,0,0,0,0,0,0,0,0
1,95,5.46198400935503,-0.173794757563243,4.47414756246868,0.115457888551436,94.3987965403377,0.190084096529841,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.50829706866902,-0.426014130624772,-0.674024233235217,-0.137283305288496,0.235981049828991,0.266688415986956,0.801097306360717,0.18375244282671,0,0,0,0,0,0,0,0,0,0
2,95,5.09573488031159,-0.0804992923454557,4.5669618103352,-0.0356433774726962,89.5055904087056,0.100565927525515,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.50829706866902,-0.426014130624772,-1.04027336227866,-0.0439878400707088,0.328795297695516,0.115587149962824,-4.09210882527147,0.0942342738223846,0,0,0,0,0,0,0,0,0,0
3,95,4.55708769845508,-0.0996583713490588,4.83106782742471,-0.0529647058691235,96.4431826027583,-0.192471985233348,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.50829706866902,-0.426014130624772,-1.57892054413517,-0.0631469190743119,0.592901314785028,0.0982658215663964,2.84548336878127,-0.198803638936478,0,0,0,0,0,0,0,0,0,0
1,96,8.25657728092614,0.27107150996122,3.38290065309088,0.0198014625923373,89.0571984893022,-0.0617563358387796,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,2.12056903833589,0.307582962235967,-0.855265859548805,0.171031990027857,-4.54050074467486,-0.0680879895419096,0,0,0,0,0,0,0,0,0,0
2,96,7.5283188231244,-0.123447627970353,4.65473167460689,-0.156064918182356,95.9299050665282,-0.169737520148831,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,1.39231058053415,-0.0869361756956063,0.416565161967206,-0.00483439074683598,2.33220583255118,-0.176069173851961,0,0,0,0,0,0,0,0,0,0
3,96,6.17060685912756,0.012051523019027,3.9165821448961,-0.0195093351446859,88.5797007173473,-0.0132364626887717,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,0.0345986165373127,0.0485629752937739,-0.321584367743582,0.131721192290834,-5.0179985166297,-0.0195681163919017,0,0,0,0,0,0,0,0,0,0
1,97,3.69952303878209,0.103370329258595,3.67667966279643,-0.0721846247732291,94.3931793112241,-0.13042015833002,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.01106275822537,-0.56801884083303,-2.43648520380816,0.139881781533342,-0.561486849843258,0.0790459026622908,0.795480077247035,-0.13675181203315,0,0,0,0,0,0,0,0,0,0
2,97,4.47305574224349,0.0871423102679335,3.69030634608157,-0.0684348871027025,89.4548620347841,0.234957173473243,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.01106275822537,-0.56801884083303,-1.66295250034675,0.12365376254268,-0.547860166558118,0.0827956403328174,-4.14283719919293,0.228625519770113,0,0,0,0,0,0,0,0,0,0
3,97,4.73002788844773,-0.0144771784812628,3.38568134945247,0.0280663184448364,96.599788443706,0.137612761218782,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,2.01106275822537,-0.56801884083303,-1.40598035414251,0.0220342737934841,-0.852485163187215,0.179296845880356,3.00208920972902,0.131281107515652,0,0,0,0,0,0,0,0,0,0
1,98,6.7128823450515,-0.0109435229773748,3.91863834574663,-0.077449531775261,92.8480013357135,-0.0739816149687846,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,0.576874102461253,0.0255679292973721,-0.31952816689305,0.0737809956602589,-0.749697898263506,-0.0803132686719146,0,0,0,0,0,0,0,0,0,0
2,98,7.12268244015353,0.0517984888542101,4.27420202319116,-0.0943479439611341,88.9010513499086,0.145333613873004,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,0.986674197563286,0.0883099411289569,0.0360355105514722,0.0568825834743858,-4.69664788406838,0.139001960169874,0,0,0,0,0,0,0,0,0,0
3,98,7.64022212286087,0.0332541943960706,4.38688972543949,-0.0467634709741169,92.7851957839303,-0.308681010176232,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,1.50421388027062,0.0697656466708175,0.148723212799806,0.104467056461403,-0.812503450046677,-0.315012663879362,0,0,0,0,0,0,0,0,0,0
1,99,5.64670533384826,0.0447158858497206,5.03512187252208,-0.440171128466134,93.0465476544473,-0.359136747734955,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,-0.489302908741985,0.0812273381244675,0.796955359882399,-0.288940601030614,-0.55115157952973,-0.365468401438085,0,0,0,0,0,0,0,0,0,0
2,99,4.99929227760502,-0.145484813803787,4.25664497548002,0.0602149455878235,90.843320894128,-0.0183442402001018,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,-1.13671596498522,-0.10897336152904,0.0184784628403332,0.211445473023343,-2.75437833984898,-0.0246758939032318,0,0,0,0,0,0,0,0,0,0
3,99,7.19737729525138,-0.0500146830896634,4.09797120978928,-0.17833073154429,92.6292541420075,-0.0382038067750559,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.01659413733805,-0.852028261249545,1.06136905266114,-0.0135032308149165,-0.140195302850401,-0.0271002041087706,-0.968445091969485,-0.0445354604781859,0,0,0,0,0,0,0,0,0,0
1,100,6.7590483237536,0.0142477133704626,3.10160627262871,-0.0132036663626062,97.1748498339196,-0.0644395856129858,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,0.623040081163355,0.0507591656452095,-1.13656024001097,0.138026861072914,3.57715059994256,-0.0707712393161158,0,0,0,0,0,0,0,0,0,0
2,100,7.75731874356068,-0.0992510091479251,3.3172468182451,-0.0618684762202188,98.5974045290101,0.0901656905484617,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,1.62131050097043,-0.0627395568731782,-0.920919694394586,0.089362051215301,4.99970529503308,0.0838340368453317,0,0,0,0,0,0,0,0,0,0
3,100,7.55650429052056,-0.181193534712328,3.29803857499429,-0.0940572481691377,95.2072309507203,-0.249918238330129,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,0.502765689556341,-0.142004710208257,1.42049604793032,-0.144682082437581,-0.940127937645394,0.0571732792663821,1.60953171674329,-0.256249892033259,0,0,0,0,0,0,0,0,0,0
1,101,6.51194296052596,-0.200223862214189,2.51176470502841,-0.107136138624941,93.7657709229265,0.0484682003910786,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,0.375934717935716,-0.163712409939442,-1.72640180761127,0.044094388810579,0.168071688949468,0.0421365466879486,0,0,0,0,0,0,0,0,0,0
2,101,6.63950909018025,-0.0455519487008922,2.51967963198572,-0.142842045832642,99.1760362722531,-0.0332815598626139,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,0.503500847590007,-0.00904049642614534,-1.71848688065396,0.00838848160287828,5.57833703827609,-0.039613213565744,0,0,0,0,0,0,0,0,0,0
3,101,6.96957142276651,-0.0461163719383859,2.83442753560471,-0.176633291019172,93.6789902143398,-0.172194345822287,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,4.52489120600707,-1.27804239187432,0.833563180176263,-0.00960491966363904,-1.40373897703497,-0.025402763583652,0.0812909803627804,-0.178525999525417,0,0,0,0,0,0,0,0,0,0
1,102,5.93602561609014,-0.145359460544413,5.37224552268823,0.128805143842966,95.5548056684873,-0.0693458835937825,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-0.199982626500102,-0.108848008269667,1.13407901004855,0.280035671278486,1.95710643451028,-0.0756775372969125,0,0,0,0,0,0,0,0,0,0
2,102,6.35667618181113,0.0290167251644146,4.95989668571336,0.153463473720577,93.6407769419926,0.147957825468714,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,0.220667939220881,0.0655281774391615,0.721730173073672,0.304694001156097,0.0430777080156162,0.141626171765584,0,0,0,0,0,0,0,0,0,0
3,102,5.98960892985337,-0.040489834673043,4.91916657120083,0.118164781787061,95.1392020310952,0.0192323931357702,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,1.00553137911268,-0.284009420416515,-0.146399312736873,-0.00397838239829612,0.681000058561151,0.269395309222581,1.54150279711814,0.0129007394326402,0,0,0,0,0,0,0,0,0,0
1,103,3.75658317964815,0.085189195341347,4.27977738814155,0.0215460510634535,87.5384219197958,-0.185260197502249,6.2171182227262e-05,0.0798875003849311,0.331508721273221,0.763312230690146,0.871996860255348,7.39353986299614e-11,-0.143180915518082,-0.18495397844757,3.51935982689439,-0.994032971457802,-2.37942506294209,0.121700647616094,0.0416108755018625,0.172776578498973,-6.05927731418127,-0.191591851205379,0,0,0,0,0,0,0,0,0,0
