rep,id,b02,b12,b03,b13,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha15,alpha16,alpha22,alpha23,alpha25,alpha26,hcov1,hcov2,score4C
1,14,6.16142726384325,0.123734795627788,4.34510367182348,-0.369118749815198,4.76187718719562,0.0281085624704201,96.6033615277528,-0.0479420577567665,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,4
2,14,5.76121598151508,0.047838892240239,3.61808139399842,-0.303755133101882,4.75555895645323,0.0190836767582845,94.5543419809026,0.0680954474724884,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,4
3,14,6.02209272201724,-0.089631666300313,3.88571446646396,-0.345187313948107,4.48774662303077,0.0388782666648185,94.5533577632088,-0.0357344698583989,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,4
1,15,7.97821132031904,-0.0807647006484448,5.50999672153327,-0.47018006342338,4.88310573092452,0.0112580529653096,90.6981940652215,0.0492536979789668,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
2,15,6.32760551278143,0.0585792402560537,6.06211739359241,0.260937499639935,4.46194542564895,0.017343872294052,90.338117177034,0.0221073176288644,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
3,15,8.42205553409598,0.00656695933488477,4.77546324214404,-0.0300132040685532,4.08182252771197,0.0127697457035862,90.7975598425837,0.103628724383058,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
1,16,5.77158155107826,0.0159031313612602,4.73404381297708,-0.0621766785094807,4.42393289634541,0.005247007068017,96.7809967815418,0.195097808856649,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
2,16,5.25812735177406,0.0467417552344483,5.00059960800609,-0.0394285413803955,4.20358368376713,0.024860042814334,93.9801416350428,0.119802487927375,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
3,16,5.00092824782043,0.102012494282975,5.23589523808372,-0.317910713466342,4.32527887577396,0.0229422355313261,94.7146396472595,0.0402175909126171,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.94136734619433e-15,-1.28954113517696,9
1,17,6.86189052578537,0.0739706311773617,3.17906297081644,-0.235964454937797,4.51930011054567,0.0296616276276695,96.456715154953,-0.00395255584602933,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
2,17,5.56800714002889,-0.0796087219596394,3.42294735766507,-0.117295806942245,4.37269196650469,0.0120518116111663,92.3733630566081,0.0521715345239668,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
3,17,5.92054149130166,-0.099566496532747,3.96111025848253,-0.325890878635027,4.25395687823016,-0.0216714672987855,95.2946644756803,-0.00894779774064588,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
1,18,7.74131957429451,-0.152740047282432,4.26980627769204,-0.287994841233156,4.72589693614876,0.0293634829354137,96.8203955025144,-0.0521352823899822,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,2
2,18,7.19143765791801,-0.141153501204843,3.85901333739523,-0.292235160181305,4.57877407154909,0.0353621037575028,95.8810578930826,0.0178161378750377,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,2
3,18,6.8416014073859,-0.0421958673037603,4.38577578453504,-0.290852608556892,4.78704237503364,0.0132728804833851,97.6590152823397,-0.0569654369267823,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,2
1,19,5.43680249276836,-0.000625240077381784,4.58874230805274,-0.151066482512751,4.0003536708807,0.0322468126680094,93.6978010811716,0.125077332505834,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,1
2,19,6.03663781169811,-0.0850397806904802,4.92906704265535,-0.129068576519233,4.80602469686908,0.0248018326088721,96.1820455321527,-0.217423790795794,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,1
3,19,5.43172002058113,0.0942333219265763,4.22405515197986,-0.143252294345732,4.74656791271403,0.0229961524792926,95.9861863292063,-0.043765011918228,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,1
1,20,6.68500429449961,-0.132185186713827,4.18897234484146,-0.416500050756301,3.92699161028466,0.00890108701047278,93.8936047785724,0.0301176997231069,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,6
2,20,6.08514445862199,0.0102070310457275,3.7770063067172,-0.313663145552387,4.29893667480241,-0.030753022118118,96.6060597727197,-0.0820941975877099,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,6
3,20,6.85149773064848,-0.0712658626905339,3.93126813619601,-0.332140847728481,3.98651846169408,0.00253276854991469,94.3554198108861,-0.0373394845428075,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,6
1,21,6.57829333009973,-0.110150107905264,4.67160190099932,-0.160415841096582,4.50205846802409,0.00663588267001754,93.9623073427473,0.0364255256769786,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,8
2,21,6.62717237891299,0.0147084296034631,4.08660652576539,-0.286728234903957,3.82349780181436,0.0196453592818507,98.675866055743,-0.153749212976445,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,8
3,21,8.26143929928386,-0.123551982602503,4.14359370312016,-0.0230129056148761,3.85915658495758,0.00927326038330858,92.6920299919245,0.274006210597316,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,8
1,22,5.88518585885259,-0.108545563271288,3.23608381413394,-0.0064609420509569,4.50496920527129,-0.0249623699025573,93.1926935348449,0.0221334873592145,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
2,22,6.01699105652953,0.0859158571478552,2.74352872569166,-0.0759000022851321,4.40497821250349,-0.0132557133754409,94.9037939333019,-0.0448293510679184,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
3,22,6.42383420098555,-0.237043191626676,2.99001762526374,-0.153135392226695,4.51954294311967,0.00442105626895756,93.0506659074978,0.124321054384536,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,5
1,23,4.66081331392914,0.0604197525304955,4.48776536400017,-0.397230897371348,4.68216265301734,0.00878211746148812,90.7079710275424,-0.0172248324823384,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,11
2,23,6.0758375492157,-0.0517294441864729,4.26624287757044,-0.370422870439508,4.56747794649501,0.0247253282482515,90.968437258625,-0.0110179426271921,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,11
3,23,5.93505882337061,-0.171336625437922,3.93835700023926,-0.370350480130294,4.73700674988984,0.0322041506953947,90.7372435428224,0.0414412791152101,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,11
1,24,7.51098501379449,-0.0242097298712587,5.14450008893009,0.0367283945108904,3.85387063984123,0.0288443907758694,93.0280658708335,0.0538427707792303,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,13
2,24,7.69005381357544,0.0203943141065869,4.23987569096959,0.204881110779682,4.50973606136129,-0.0244723096732402,94.6276561618304,0.0371073599984667,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,13
3,24,7.47582212829308,-0.214522916889933,4.52096589838758,-0.107849887171322,4.34593389942142,0.043654518797834,91.2400933449739,0.0383894702812915,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,13
1,25,6.16132175840844,-0.112270766980787,4.1973202487425,-0.177499528235565,4.57098589416256,0.0184243496148219,93.0613021626204,-0.000454928252270843,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,1
2,25,5.63424616457734,-0.154523086932717,3.40333191959946,-0.0389405951971911,4.59161287864133,0.0181177569850689,94.608767909863,0.0405424810420855,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,1
