id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,b07_mean,b17_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha17_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,alpha27_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,b07_mode,b17_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha17_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,alpha27_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,b07_sd,b17_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha17_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd,alpha27_sd
259,2.3699,-0.160366,-0.143357,4.99566,7.37886,0.001191,3.53149,-0.110473,7.70069,0.0128089,7.84758,-0.00384236,5.67725,-0.0554838,414.45,-5.32228,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,2.26857,-0.161891,-0.136221,4.4286,7.38134,0.00151678,3.51553,-0.110802,7.67926,0.0393654,7.84905,0.00469693,5.67075,-0.0512284,413.327,-4.20591,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.08367,-0.172997,-0.121361,5.49058,7.37939,0.00148541,3.51857,-0.110209,7.70733,0.0285235,7.82793,0.000175428,5.59578,-0.0548169,395.722,-4.99429,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.596292,0.0845421,0.0709276,4.30026,0.0254842,0.00522776,0.448086,0.150657,0.497539,0.0881288,0.388287,0.097475,0.355761,0.0788168,56.8417,5.13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2.46681,-0.0498286,-0.19396,9.73736,7.38429,-0.00365019,5.14163,-0.0822482,6.4366,-0.0215436,7.43139,0.0330598,5.02721,-0.109649,161.458,-10.6538,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.0315,-0.0509134,-0.219982,7.16746,7.38893,-0.00407564,5.21703,-0.0863525,6.58697,-0.03147,7.20548,0.0488568,4.93032,-0.105222,160.444,-10.5943,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.04818,-0.0494819,-0.176191,10.6387,7.39142,-0.00408639,5.19444,-0.0837402,6.44477,-0.023485,7.35433,0.036156,5.03379,-0.110625,156.434,-10.3411,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.11578,0.031415,0.0432293,2.85321,0.0195183,0.00118128,0.278574,0.0157301,0.307559,0.017501,0.265315,0.0164387,0.192989,0.0084038,6.83275,0.450738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,6.86637,-0.0768848,-0.192354,6.96958,7.42536,0.00880584,3.15153,-0.0985476,2.98875,0.0598704,6.97338,0.0359229,4.67991,-0.231472,319.91,-6.25819,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,7.12411,-0.0981694,-0.183036,7.44757,7.43277,0.00756197,3.16172,-0.0956218,2.97528,0.0537294,6.92879,0.0455189,4.67473,-0.228436,315.595,-5.78948,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.33929,-0.0745967,-0.186795,7.49438,7.43031,0.00803933,3.12905,-0.0945735,2.98195,0.0585421,6.93604,0.0361358,4.64372,-0.231063,310.554,-6.3663,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.11786,0.0599546,0.0570901,7.23389,0.0225883,0.00306629,0.436291,0.0588815,0.452259,0.0595099,0.34823,0.0486899,0.277492,0.0283184,32.0151,4.02636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6.87091,-0.134712,-0.176258,3.12174,7.40574,-0.00846637,4.11027,0.138988,5.14276,-0.0934229,5.58613,0.061474,3.7099,-0.140846,271.353,-9.1439,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.90068,-0.158247,-0.175566,4.11571,7.4147,-0.00892431,3.97309,0.149301,5.43578,-0.111228,5.64174,0.056877,3.71203,-0.140897,283.936,-9.55801,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.52263,-0.103618,-0.157633,4.47084,7.40242,-0.00815288,3.94028,0.150947,5.18557,-0.0964243,5.57665,0.0614949,3.72662,-0.141344,262.895,-8.87331,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.703646,0.0720041,0.0659486,4.47339,0.0149367,0.000993429,0.221382,0.011034,0.325408,0.021271,0.234696,0.0150474,0.0459928,0.00182783,9.25552,0.374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,-0.321851,-0.130478,-0.143281,2.45897,7.38814,0.00424257,4.91135,-0.109111,4.63153,0.0103212,7.41412,-0.0377138,4.36327,-0.0557759,359.045,-4.22758,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,-0.324536,-0.125422,-0.139372,3.01756,7.39165,0.00412792,4.85325,-0.104031,4.60502,0.0182137,7.39903,-0.0601318,4.33532,-0.0507393,367.907,-4.26509,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,-0.259843,-0.140749,-0.145117,3.56804,7.39079,0.00367531,4.87382,-0.10505,4.65556,0.00611614,7.3598,-0.0512469,4.28357,-0.0592064,344.738,-4.04644,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.0848199,0.066264,0.0637445,4.34029,0.0253724,0.00515695,0.437175,0.148883,0.456894,0.0811975,0.351284,0.0883667,0.333853,0.0919691,50.368,5.08388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,3.87831,-0.143236,-0.177057,4.68011,7.44553,0.0124078,3.72029,-0.136015,4.57585,0.0497226,8.11756,-0.0522281,5.91768,-0.129828,416.778,-3.01319,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.02445,-0.12301,-0.151788,3.45843,7.45006,0.0118359,3.69437,-0.136028,4.54351,0.0541208,8.1558,-0.0580706,5.82535,-0.118602,410.575,-2.64606,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.63285,-0.119775,-0.164744,3.97725,7.44957,0.0119814,3.72868,-0.139395,4.54719,0.0546942,8.12256,-0.06051,5.85943,-0.129059,409.318,-3.16515,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.922525,0.0861323,0.0772914,3.03845,0.0211173,0.00247237,0.38922,0.0489659,0.436723,0.0519907,0.35002,0.0549519,0.306432,0.0389754,41.0217,3.77997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,5.99769,-0.149734,-0.140881,4.93174,7.40282,0.00310026,4.19847,-0.224748,5.97699,0.0175102,7.06062,-0.0430292,5.37991,-0.0881041,406.127,-4.05126,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.91984,-0.14965,-0.143499,6.54159,7.40489,0.00337664,4.12854,-0.21141,5.97397,0.0125402,7.11572,-0.0293904,5.38637,-0.0933441,402.455,-4.18503,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.58534,-0.152476,-0.138177,4.05164,7.4025,0.003315,4.19412,-0.209479,5.95242,0.0163141,7.02996,-0.042158,5.26687,-0.0832772,388.623,-4.07393,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.920815,0.0874395,0.0732735,7.96997,0.026549,0.00544823,0.456898,0.142381,0.598976,0.0881141,0.458287,0.105058,0.397796,0.10098,62.6666,5.34968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3.96684,-0.137751,-0.155723,6.61177,7.40566,0.00340439,3.97621,-0.150742,4.10925,0.0211698,6.28187,-0.0376275,5.27162,-0.0838159,231.003,-3.56789,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.96002,-0.129656,-0.148071,8.39947,7.41029,0.00340346,4.0194,-0.151826,4.17834,0.0226786,6.32951,-0.0398951,5.24744,-0.0904904,224.133,-3.89978,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.43211,-0.125982,-0.155523,3.77368,7.40938,0.00308827,3.98506,-0.149837,4.10432,0.0171312,6.23421,-0.0411257,5.19239,-0.0830739,196.6,-4.0435,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.00782,0.0998578,0.0850944,19.6169,0.0295608,0.00531329,0.570744,0.163488,0.606859,0.0962474,0.481726,0.105924,0.439958,0.0891459,62.3236,4.98112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0.253628,-0.0761872,-0.200458,9.71892,7.42023,0.00381384,4.58447,-0.1635,4.0134,0.0201069,8.65476,-0.0409412,4.53312,-0.0873577,404.964,-4.40935,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,-0.0917645,-0.0573813,-0.202286,9.89431,7.41818,0.00262615,4.59779,-0.196845,3.9687,0.0179141,8.57283,-0.0528841,4.48148,-0.0524005,397.729,-3.68814,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,-0.07426,-0.0629777,-0.186515,8.01519,7.41878,0.00312445,4.61092,-0.16757,3.95799,0.0151141,8.57072,-0.0395108,4.44054,-0.0814235,385.693,-4.04574,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.0548402,0.0604179,0.0547692,5.55917,0.0273767,0.00537636,0.411874,0.146245,0.614076,0.0856268,0.394742,0.101952,0.36664,0.0894329,61.0684,5.05331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,5.83603,-0.118858,-0.177084,4.54403,7.41172,-0.00356957,3.63794,-0.139897,4.91578,-0.0417266,6.39851,-0.189706,4.91306,-0.14744,361.835,-3.59356,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.8788,-0.102864,-0.156274,3.88731,7.41034,-0.0033232,3.5848,-0.139262,4.87494,-0.0362449,6.38289,-0.188398,4.90469,-0.144626,356.763,-3.31185,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.17612,-0.0755122,-0.157586,4.62892,7.41128,-0.00348682,3.63158,-0.14112,4.91782,-0.0409881,6.35366,-0.188894,4.87595,-0.146023,355.702,-3.9844,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.762567,0.0944211,0.0714375,6.03877,0.0207079,0.00244298,0.390463,0.0507299,0.439496,0.0516514,0.294195,0.0250891,0.258956,0.0245226,34.5942,3.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,6.65115,-0.158053,-0.138495,6.16547,7.38359,0.00204093,4.01976,-0.111769,5.76397,0.0302555,8.27021,-0.0339975,5.51203,-0.0815029,22.4934,-7.6728,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.65476,-0.159811,-0.1445,5.0042,7.3852,0.00277121,4.00082,-0.11478,5.78045,0.0225108,8.23271,-0.0124802,5.53795,-0.0913002,22.5407,-7.70509,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.43997,-0.198073,-0.100674,10.0632,7.38474,0.00141935,3.97936,-0.0982706,5.77901,0.0179282,8.17302,-0.013766,5.45629,-0.0839876,24.3069,-8.25171,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.05851,0.107037,0.0687155,5.01022,0.0199069,0.00512763,0.437402,0.119543,0.495259,0.0922562,0.385935,0.0894261,0.356895,0.0860849,3.07738,1.06312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,3.50542,-0.180564,0.00873529,7.47517,7.43063,0.00751228,3.71133,0.120672,4.70442,0.138123,7.157,0.090119,4.32327,-0.0558944,413.609,-3.52679,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.59683,-0.191959,0.00902291,6.31026,7.42537,0.00812804,3.85231,0.103997,4.62827,0.146163,7.22663,0.0792306,4.53634,-0.075977,411.523,-2.88505,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.85498,-0.136798,0.00630941,6.04293,7.42898,0.00770883,3.7946,0.106612,4.74072,0.135364,7.09355,0.0906814,4.3132,-0.0590262,406.916,-3.69951,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.497122,0.0472161,0.0129045,1.66934,0.0197838,0.00216849,0.404855,0.0438151,0.374302,0.0403805,0.356979,0.03954,0.290175,0.030623,38.3568,3.65416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,7.07477,-0.123179,-0.178607,4.75846,7.41572,-0.000385268,4.19895,-0.169222,4.86524,0.111011,7.13703,-0.204215,4.96626,0.152614,538.941,1.19448,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,7.14569,-0.140557,-0.190302,5.31287,7.40399,0.000443493,4.1292,-0.162983,5.06961,0.0981351,7.09216,-0.202763,4.85454,0.15961,553.312,0.477464,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,6.64563,-0.0878589,-0.168671,4.68976,7.41467,-0.000282969,4.16975,-0.166707,4.9344,0.106793,7.09318,-0.20315,4.88745,0.155557,529.058,1.11501,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.809342,0.0780685,0.0740873,6.82666,0.0213228,0.0015335,0.290995,0.0195703,0.44651,0.0331112,0.133481,0.00616894,0.294981,0.0253001,55.6942,3.43831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3.90833,-0.145561,-0.150676,3.68434,7.41801,0.00880495,4.45281,0.0629772,7.86808,0.155652,7.71593,0.0283602,5.29178,-0.084914,374.406,-2.82376,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.82039,-0.145562,-0.164278,3.58197,7.42249,0.0082506,4.54112,0.0461992,7.88329,0.151705,7.63647,0.035327,5.2928,-0.0831242,373.617,-2.92785,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.69743,-0.145388,-0.142653,3.805,7.41923,0.00867758,4.50176,0.0571654,7.84985,0.15344,7.6392,0.0269791,5.20488,-0.0789549,365.919,-3.24981,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.61704,0.0787211,0.0707132,4.03337,0.0210407,0.00439922,0.428093,0.0825329,0.433651,0.0805422,0.39253,0.071059,0.334639,0.0668517,44.2684,4.44088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,6.91897,-0.1118,-0.162331,4.26556,7.43224,0.00607291,5.15721,-0.126512,5.88979,0.183956,7.74345,-0.0226467,5.02875,-0.0126493,473.217,1.46367,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.8401,-0.103099,-0.150094,3.80062,7.42287,0.0067919,5.24725,-0.130771,5.61147,0.200028,7.68646,-0.0212721,5.12606,-0.0189204,463.079,1.87104,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.69375,-0.0141228,-0.126554,3.1479,7.43251,0.0061137,5.2475,-0.131967,5.76516,0.190155,7.73261,-0.0233077,5.06221,-0.0158784,444.937,2.70946,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.903676,0.0947702,0.0609096,4.05089,0.0160983,0.000942361,0.259919,0.0150442,0.281601,0.0174501,0.271779,0.0159621,0.282497,0.0155129,57.6589,2.98321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,5.64107,-0.142533,-0.156205,3.81552,7.37855,0.00459471,3.30219,-0.213016,7.05536,0.0624765,7.8892,0.0378601,5.71734,-0.0804825,430.748,-5.7534,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.58755,-0.146359,-0.159416,3.58766,7.38291,0.00357888,3.33237,-0.217677,6.89021,0.0844562,7.86654,0.0363289,5.69989,-0.0708396,424.021,-5.40997,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.47897,-0.143803,-0.144065,3.83099,7.38057,0.00423628,3.29934,-0.21207,6.953,0.0742221,7.84955,0.0337713,5.66903,-0.0749978,418.511,-6.10045,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.673072,0.0911512,0.069364,4.02695,0.0229993,0.00338116,0.411529,0.0712131,0.445481,0.0713462,0.354066,0.0651546,0.308933,0.0558035,39.571,4.62883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,6.24171,-0.0394306,-0.208493,16.0757,7.39388,0.002385,5.63963,-0.178706,6.36422,0.112586,6.69105,-0.0958228,5.84946,0.0167888,387.779,-3.57642,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,6.07363,-0.0374054,-0.210106,15.8163,7.39593,0.0022002,5.65072,-0.186085,6.35686,0.112067,6.70672,-0.103654,5.88082,0.0146745,388.387,-3.10288,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.37129,-0.0427867,-0.196962,15.4978,7.39271,0.00254304,5.61338,-0.173769,6.3394,0.117226,6.68834,-0.105615,5.80447,0.0178123,379.942,-3.75091,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.38519,0.0542055,0.0654634,10.0875,0.0205151,0.00334645,0.332492,0.0612036,0.396393,0.0596604,0.340616,0.0566451,0.377755,0.0587695,37.0431,4.44332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
