id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_b05_mean,eta_b15_mean,eta_b06_mean,eta_b16_mean,eta_b07_mean,eta_b17_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha15_mean,eta_alpha16_mean,eta_alpha17_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_alpha25_mean,eta_alpha26_mean,eta_alpha27_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_b05_mode,eta_b15_mode,eta_b06_mode,eta_b16_mode,eta_b07_mode,eta_b17_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha15_mode,eta_alpha16_mode,eta_alpha17_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_alpha25_mode,eta_alpha26_mode,eta_alpha27_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_b05_sd,eta_b15_sd,eta_b06_sd,eta_b16_sd,eta_b07_sd,eta_b17_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha15_sd,eta_alpha16_sd,eta_alpha17_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd,eta_alpha25_sd,eta_alpha26_sd,eta_alpha27_sd
231,1.0883,-0.0483715,0.0323003,-0.162216,0.0307128,0.0142577,-0.685699,-0.0276928,0.165288,0.0951736,0.538621,-0.0332953,-0.316315,0.0165129,-36.9526,-1.09171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016,-0.0286711,0.0439762,-0.32671,0.0284426,0.0144138,-0.748848,-0.0235492,0.124997,0.0993685,0.48802,-0.0297354,-0.384206,0.0207083,-36.5441,-1.08112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58922,-0.0143019,0.0916885,0.527087,0.0335284,0.0140304,-0.709401,-0.0253579,0.155754,0.0966387,0.505563,-0.03374,-0.391776,0.0203843,-48.9995,-0.863145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757732,0.0677062,0.0730932,0.980599,0.0243033,0.00201434,0.382297,0.0333519,0.407742,0.0385375,0.330321,0.0283995,0.252702,0.021329,38.6711,3.09585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.163203,0.0490633,-0.0228414,0.166947,0.0464452,8.12511e-05,0.255788,0.10595,-1.88491,-0.0769288,0.983704,0.077625,-0.78136,-0.132439,-190.547,0.542943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01276,-0.00166451,-0.0149073,0.0352463,0.0449835,0.000411204,0.267393,0.100945,-1.92052,-0.0623523,1.08659,0.0631528,-0.857049,-0.123515,-183.688,-0.0195856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.648281,0.0563137,-0.0288355,0.69062,0.043694,0.000372831,0.249346,0.103335,-1.90858,-0.0691747,1.00717,0.0683609,-0.813692,-0.13263,-197.053,0.713866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07464,0.070696,0.0599176,0.985464,0.0217612,0.00265312,0.391345,0.0486509,0.474379,0.0572805,0.411641,0.0587299,0.242536,0.0273363,21.8184,2.21824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1.40664,0.0144076,-0.0141749,-0.207081,0.0213125,-0.001643,-0.61023,-0.0291479,-0.418643,0.00754715,0.0221926,0.0257088,0.0993268,0.0159713,211.34,0.711219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48479,0.00310855,-0.00399501,-0.268307,0.0189247,-0.00146086,-0.641227,-0.0119598,-0.501425,0.0204402,0.0357525,0.0246885,0.104892,0.00363975,205.675,0.604254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912694,0.0302294,-0.0156599,0.266135,0.0223128,-0.00170895,-0.660544,-0.0083702,-0.439576,0.0100886,-0.0109286,0.0289075,0.0423741,0.0125289,198.545,0.891919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943201,0.0868208,0.0704018,0.941243,0.02107,0.00505165,0.423867,0.119626,0.45874,0.0924374,0.402356,0.0882938,0.359669,0.088581,52.1933,4.55737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0.706052,0.190325,-0.0285732,1.25924,-0.0316323,-0.00308487,0.295644,-0.11734,0.490653,-0.0109438,0.00272037,-0.0653869,-0.85193,-0.108733,-98.542,-2.38889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42441,0.221839,-0.0333056,0.849449,-0.0386528,-0.00241843,0.263786,-0.116477,0.536709,-0.0136197,0.0153279,-0.0706757,-0.884224,-0.105428,-105.605,-1.39327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117583,0.18509,-0.0170368,1.33286,-0.0355207,-0.00273667,0.286988,-0.115756,0.488552,-0.0105479,0.0159125,-0.0725986,-0.861665,-0.110763,-104.143,-2.91307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46199,0.0419473,0.0752783,0.505009,0.0227548,0.00271713,0.352418,0.0525735,0.461247,0.0559599,0.322207,0.0422531,0.261607,0.0275541,24.1605,3.12893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0.191993,-0.0118758,0.00867235,-0.400713,-0.0478405,-0.00335518,0.0417318,-0.0626754,-0.570505,0.0442756,0.170753,-0.0334909,-0.0343249,-0.0403758,-127.153,-0.213807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241175,-0.0178236,0.00240132,-0.377473,-0.0520767,-0.00399941,-0.0156584,-0.0598602,-0.583399,0.0411128,0.208883,-0.0570402,-0.0442821,-0.0519362,-129.513,-0.486382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126421,-0.00556672,0.00342872,-0.0187469,-0.0497918,-0.00360404,0.00613293,-0.0538331,-0.559001,0.0395007,0.157056,-0.0407793,-0.109151,-0.043431,-145.32,-0.774149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89587,0.087292,0.0769361,1.0362,0.0241367,0.00514544,0.41108,0.135033,0.497162,0.0944611,0.352791,0.0946827,0.358944,0.0901351,36.6805,4.78561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,-0.860463,0.0430482,-0.0157116,0.478588,0.0153244,-0.000790644,1.72502,0.0656581,1.10833,0.0042759,0.0213299,-0.00546198,-0.658078,0.00724569,7.72748,0.156818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03181,0.0355795,-0.0235114,0.279129,0.00934512,0.000985328,1.70865,0.0884979,1.22583,-0.00371607,0.090747,0.00124697,-0.629836,0.000129582,10.7788,0.0209873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79568,0.0224132,-0.0098913,0.157832,0.0128403,-0.000754439,1.78721,0.0787624,1.1563,-0.00380387,-0.033299,0.00294617,-0.734697,-3.46305e-05,-7.81097,0.00537541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35805,0.096991,0.0710935,1.32791,0.025862,0.00582453,0.528797,0.146876,0.629059,0.0931407,0.438639,0.0954627,0.44391,0.0895384,63.6116,4.72495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,-0.87733,-0.0440781,0.0294446,-0.0738284,0.034942,0.00282747,0.0853914,-0.0670357,3.00003,-0.00960409,0.137088,-0.0051797,0.283852,-0.0739257,59.7003,0.196743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923734,-0.0394535,0.0391083,-0.193934,0.0352187,0.00246451,0.0876375,-0.0540757,2.9838,0.00187277,0.117483,-0.00684865,0.206657,-0.0689756,65.8784,0.919754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728474,-0.0515573,0.0712091,0.841328,0.0364627,0.00274838,0.0628883,-0.0542567,2.97394,0.00202471,0.0821248,-0.00864107,0.209826,-0.0760544,47.2581,0.784756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818517,0.0876565,0.0856122,1.00444,0.0248729,0.00495182,0.409555,0.117619,0.477077,0.0967855,0.369854,0.0905596,0.321947,0.0937692,50.76,5.08163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1.84325,-0.0140633,0.00143737,-0.0467336,0.0131699,0.000518491,-0.043311,-0.00576113,0.440286,-0.00498181,-0.690708,-0.011145,-0.17264,0.00708234,105.211,-0.066785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74883,-0.0109021,0.00895747,-0.0416362,0.0134984,-0.000387542,-0.10975,-0.0118098,0.394257,0.00879526,-0.677388,0.0082455,-0.213595,0.000693335,104.268,-0.122295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53094,-0.00439328,0.00214115,-0.0146083,0.0118884,0.000109663,-0.0387284,-0.00880692,0.419548,0.000904866,-0.808515,-0.00103365,-0.29493,-6.51675e-05,87.0467,-0.00990013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951513,0.0863047,0.0779398,1.1278,0.0294457,0.0062356,0.563222,0.142179,0.60196,0.0864362,0.425815,0.103536,0.446958,0.0854734,62.9092,5.36077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,-0.866466,0.0165113,-0.00870573,-0.141912,0.00101391,0.00294724,-0.875565,-0.169608,0.276976,0.0535609,0.612883,-0.0392371,1.23958,-0.0228877,78.0158,2.02111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.699085,0.0152878,-0.00827308,-0.419446,-0.000920607,0.00359181,-0.864292,-0.159607,0.307418,0.049243,0.599382,-0.0278202,1.23509,-0.0230574,80.7569,2.54805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38404,0.032894,-0.0113268,0.254239,0.00152749,0.00300572,-0.857573,-0.166164,0.297994,0.0476676,0.559181,-0.0355454,1.16923,-0.0201501,67.9381,1.68775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831957,0.0913527,0.0761535,0.886818,0.0242953,0.00481528,0.39706,0.0998671,0.444125,0.0806269,0.394868,0.0900087,0.330142,0.0699099,48.6481,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3.05052,-0.00821196,0.00903525,-0.329675,0.00148371,0.000878585,0.105926,0.00664692,-0.798683,0.0659342,0.514841,0.0614542,-0.827747,0.0443093,54.1537,1.60852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97054,-0.0164806,0.00134537,-0.435984,-0.000243135,0.000736102,0.111701,-0.000920079,-0.675757,0.0559451,0.55667,0.0574627,-0.845416,0.0470983,53.0986,1.19121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79551,-0.0115051,0.00670417,-0.0248877,0.00151929,0.000733382,0.0720315,0.012192,-0.805782,0.0709151,0.485969,0.0592048,-0.904722,0.0496565,43.5309,0.730923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775846,0.0828265,0.067569,0.956801,0.0216509,0.00387101,0.349206,0.0809209,0.409744,0.0612765,0.387874,0.0615082,0.329315,0.0454877,43.6881,4.39953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,-0.480794,-0.0390528,0.00284311,-0.463063,-0.0440778,-0.00615282,-0.135237,-0.119936,-0.874963,-0.0102147,-0.656425,-0.0184501,0.18676,-0.0233232,0.360416,0.563754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587809,-0.0303687,0.00159634,-0.450621,-0.0436874,-0.0068935,-0.0908225,-0.127857,-0.87113,-0.0118765,-0.698022,0.00511465,0.222596,-0.0297564,-0.877407,0.310881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.722716,-0.0281065,0.0171978,0.0298324,-0.0442388,-0.00678006,-0.109009,-0.123512,-0.836852,-0.0131616,-0.703322,-0.0146247,0.164514,-0.0304012,-9.31936,0.0827155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598499,0.0840073,0.0709143,0.878316,0.0227837,0.00467908,0.414095,0.0805724,0.434409,0.077789,0.316437,0.0712844,0.334406,0.0669238,42.5838,4.46255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,-1.78024,-0.0175391,0.00651555,-0.290921,-0.039604,-0.00387587,-0.730194,-0.0462747,-0.00491977,-0.0204299,0.868023,0.0238128,-0.146825,0.053866,109.622,0.460487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93693,-0.0128822,-0.00247554,-0.425605,-0.04151,-0.00294228,-0.78448,-0.0523668,-0.125587,-0.01998,0.899895,0.0219716,-0.102171,0.0426219,113.702,0.958457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40426,-0.00519698,0.00317707,-0.0135221,-0.0411996,-0.00299915,-0.731084,-0.0507416,-0.0424103,-0.0211283,0.827591,0.0249741,-0.203756,0.0445388,100.124,0.407951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739023,0.0921777,0.0735082,0.913487,0.0255723,0.00577892,0.488538,0.133547,0.484737,0.093512,0.383268,0.0959405,0.386349,0.0765648,58.7205,4.76614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,-2.00461,-0.010431,-0.00264322,-0.0588045,-0.0466016,-9.26485e-05,-0.575546,-0.00478013,-0.306014,-0.00719957,-0.372553,2.89615e-05,1.02813,-0.00704715,-56.503,0.208823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03595,0.00422223,0.00393355,-0.175726,-0.0449252,-0.0009918,-0.555445,-0.012237,-0.142986,0.00493074,-0.332748,-0.000462404,0.964915,-0.0026576,-48.1105,-0.0128518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72508,-0.00210709,0.00189157,-0.00860914,-0.0486844,9.55549e-06,-0.572773,-0.00556651,-0.280252,-0.000939104,-0.412467,0.000774732,0.937535,0.00019795,-80.7089,0.046824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00811,0.0891832,0.0782949,0.960695,0.032239,0.00555589,0.550869,0.152976,0.684558,0.0990116,0.437249,0.0971551,0.432378,0.091869,66.2195,4.97857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0.27162,-0.116437,0.0883633,2.03602,0.03153,0.000533679,-0.0763512,-0.0825367,-0.52006,-0.00468016,-0.795793,-0.0584286,0.0467554,0.0352547,36.3325,-0.740581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922351,-0.102784,0.104375,1.93704,0.0297358,0.00173384,-0.0469056,-0.0943971,-0.478517,-0.0024313,-0.829447,-0.0473976,0.0858905,0.0371099,33.2416,-0.539476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222033,-0.084189,0.0982212,1.9163,0.0306748,0.000718421,-0.081452,-0.0737556,-0.51209,-0.00202159,-0.872189,-0.0494606,-0.0134571,0.0404118,12.4953,-0.899582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13019,0.0755102,0.0593259,0.451223,0.0257899,0.00516776,0.446926,0.136144,0.481477,0.0877727,0.313399,0.0972296,0.332344,0.0825662,58.8117,4.96205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.496126,-0.0521911,0.017901,-0.36134,0.042254,0.00847412,-0.165121,-0.0607398,1.07867,0.150591,-0.305531,0.0940972,0.152289,0.0620433,-113.669,-4.76158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435101,-0.0582844,0.000649912,-0.231767,0.0414356,0.00851839,-0.142664,-0.0654567,1.01884,0.159009,-0.298778,0.0919678,0.255898,0.0533359,-109.746,-4.87907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653263,-0.0421971,0.0507155,0.270821,0.0389735,0.00886322,-0.116296,-0.0656296,1.01694,0.155701,-0.28993,0.091128,0.128559,0.0607901,-106.726,-5.1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50893,0.07239,0.065549,0.905518,0.0172635,0.00132567,0.334038,0.0216623,0.294424,0.0175615,0.329794,0.023779,0.288013,0.0200155,8.57367,0.356964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1.6017,-0.00358824,-0.0145788,-0.208184,-0.00993486,0.00741073,-0.100859,0.000833707,0.443833,0.0930471,0.28623,0.00649473,-0.152443,-0.0484921,-202.78,1.76927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60854,0.0303668,-0.00715952,-0.21074,-0.00816422,0.00686339,-0.150406,-2.28252e-05,0.405437,0.102057,0.290248,0.00724982,-0.153902,-0.0418585,-200.347,1.52354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22029,0.021934,-0.00725833,0.132822,-0.00812223,0.0072936,-0.0979225,-0.00757969,0.452468,0.0902373,0.251734,0.00430475,-0.219765,-0.0430058,-213.334,2.08078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914324,0.088095,0.0669936,0.963342,0.0224313,0.0044285,0.384329,0.0992571,0.447679,0.0728023,0.358322,0.081022,0.320623,0.069512,26.1224,3.92159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0.528648,-0.00823053,0.00226121,-0.00171653,0.0557358,0.00145686,-0.599157,-0.0205873,1.80539,-0.00810687,0.316765,0.000330599,0.00606229,-0.00649672,94.3871,-0.436404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576856,-0.0122845,-0.000166923,0.0387369,0.0614108,0.000505045,-0.622412,-0.0204312,1.7578,0.00235021,0.297158,0.00201888,0.0823459,0.00059957,86.4313,-0.303832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159299,-0.00498489,0.00311787,-0.0177524,0.0571319,0.00131358,-0.592216,-0.00887807,1.77012,0.000964618,0.240399,-0.000443186,-0.0256902,6.80884e-05,78.3998,0.00351584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12738,0.0912185,0.0782653,1.04272,0.025439,0.00536159,0.588203,0.142623,0.567476,0.100928,0.483868,0.104681,0.462743,0.0992333,62.6849,5.21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0.679359,0.19449,-0.0265445,0.314403,0.117878,0.00215784,0.169429,-0.253798,-0.672569,0.0713679,0.57607,-0.137053,0.328545,-0.0796111,111.261,19.4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752556,0.188995,-0.00857124,0.431265,0.120279,0.0020564,0.0208872,-0.244356,-0.618955,0.0692463,0.533176,-0.136245,0.434124,-0.084021,116.697,14.2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377021,0.191338,-0.0243295,0.362537,0.117864,0.00214512,0.111565,-0.250596,-0.615536,0.0673537,0.562164,-0.137397,0.217644,-0.0763991,142.647,18.3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25657,0.0229454,0.073608,0.559822,0.0141122,0.000760582,0.36695,0.0212665,0.23419,0.0131368,0.34617,0.0150801,0.280324,0.0101267,145.529,15.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,-2.05521,-0.0658584,0.0468653,-0.178512,0.035868,0.00426391,0.154591,-0.109032,-0.563099,0.0455342,0.458877,-0.00739281,1.72661,0.0580792,-151.166,-2.34452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83876,-0.0733994,0.0563183,-0.0554755,0.0321915,0.0049494,0.100496,-0.0998171,-0.493448,0.0261675,0.425528,-0.00155205,1.76617,0.0547435,-155.884,-1.75228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94257,-0.0435563,0.0554755,0.486456,0.0316276,0.00498006,0.138562,-0.106011,-0.606747,0.0483452,0.415758,-0.00846986,1.69672,0.0547158,-163.709,-2.04087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613096,0.0657066,0.0496245,0.870777,0.0215627,0.00321815,0.357811,0.0606379,0.437101,0.0714766,0.339558,0.0604434,0.363214,0.0618054,25.3148,3.18047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,-0.606771,-0.0385923,0.0162592,-0.436558,0.0236115,-0.0011269,-0.113081,-0.181578,0.668269,0.00885791,0.33814,0.0163637,-0.394871,-0.0253897,-31.5157,-0.242402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746401,-0.0211124,0.0167165,-0.327498,0.0231638,-0.00123402,-0.0676017,-0.183578,0.701683,0.00310031,0.336803,0.0141067,-0.422744,-0.0318833,-29.3902,0.220194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.851963,-0.0449645,0.0328791,0.233108,0.023082,-0.00121188,-0.107376,-0.178772,0.658787,0.00243624,0.287307,0.0167142,-0.468741,-0.0293659,-49.8297,0.353978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705907,0.0877907,0.0759955,0.924232,0.0224824,0.00530177,0.430261,0.132384,0.525332,0.0990251,0.366633,0.0943294,0.317602,0.0777099,49.891,5.44641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1.35781,-0.0312695,-0.00694236,-0.184943,0.0104257,0.00178404,-1.20996,-0.190536,0.936089,0.0180372,-0.671556,-0.0691557,-0.220507,0.0276019,223.097,0.94019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33102,-0.0167452,-0.00245517,-0.417243,0.00835285,0.00155681,-1.12133,-0.217402,0.850135,0.0301982,-0.664478,-0.0807386,-0.314551,0.0358924,217.105,1.19825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02773,-0.0150498,0.00911875,-0.0226152,0.00882424,0.00188644,-1.15383,-0.200284,0.888007,0.0211488,-0.746126,-0.0697583,-0.318183,0.0306086,208.589,1.58034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859162,0.0900402,0.0721852,0.946874,0.0232209,0.00475855,0.418769,0.125428,0.443372,0.0997883,0.32053,0.0865007,0.342783,0.0845166,53.7579,4.30942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1.63522,0.0440213,0.013706,-0.433725,0.015713,0.00513064,-0.364227,-0.154788,-0.796274,0.0739845,0.226573,-0.0744163,0.250377,-0.100462,20.8839,-0.239362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89367,0.00539189,-0.0096242,-0.42887,0.0282714,0.00440092,-0.284973,-0.158665,-0.979014,0.0849511,0.107255,-0.0695847,0.224231,-0.0998164,18.4793,0.147136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758664,0.095051,0.0428189,0.105442,0.0196535,0.00497665,-0.321971,-0.156232,-0.821312,0.0742314,0.187414,-0.0732873,0.443815,-0.107055,21.7156,-0.6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03432,0.10684,0.0654824,0.740846,0.0173895,0.00110829,0.251303,0.0121558,0.333955,0.0183098,0.217191,0.00979852,0.109505,0.00361293,29.1031,1.56921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1.05105,0.0341435,-0.0215694,0.34037,-0.0249017,-0.000730246,0.804184,0.0717729,0.729547,-0.00850703,0.667934,-0.00407346,-0.202551,-0.00366246,87.3157,-0.213859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972234,0.0489124,-0.0102478,0.433819,-0.0234037,-0.000860934,0.829212,0.0496194,0.726047,0.0055429,0.688525,-0.0127061,-0.159724,0.00367095,85.8993,0.456861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786693,0.0168567,-0.00770205,0.106884,-0.0250858,-0.000427893,0.877866,0.0665048,0.764566,-0.003259,0.636882,0.00193621,-0.253361,-2.99553e-05,65.7531,-0.00153267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13436,0.0964811,0.0876625,1.37807,0.0328102,0.00514486,0.547508,0.155948,0.615719,0.0989579,0.44126,0.0937003,0.420277,0.0828717,67.1971,4.46593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,-1.91198,0.0119683,-0.027476,-0.147475,0.0647374,0.00658341,0.264584,0.0636529,1.37472,0.0618838,1.28741,0.0270704,0.267554,-0.0792283,41.6037,1.14443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07061,0.0233891,-0.0270436,-0.216426,0.0685323,0.00615147,0.305021,0.0504131,1.44207,0.0622697,1.32529,0.0164547,0.308821,-0.0900098,34.4535,2.57678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1244,0.0316301,-0.0398414,0.662706,0.0664014,0.00615874,0.319157,0.0527973,1.40364,0.0601589,1.25435,0.0227435,0.228477,-0.0832429,30.6142,1.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860404,0.0818741,0.0807584,1.01234,0.0221065,0.0046368,0.436607,0.104016,0.418603,0.0703683,0.368771,0.0777806,0.321331,0.0715031,39.9841,4.80482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
