id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd
229,2.40083,-0.0637548,-0.203258,19.0204,7.39311,-0.00153053,5.60122,-0.299029,6.26157,-0.0298049,6.9451,-0.179638,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.6872,-0.0683001,-0.194047,19.0736,7.39207,-0.0015889,5.46109,-0.290447,6.28921,-0.0286604,6.98225,-0.180732,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.53614,-0.0638922,-0.180682,21.5126,7.38803,-0.00122951,5.57927,-0.297658,6.25012,-0.0282043,6.91776,-0.17895,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.896847,0.0152476,0.0291298,5.85664,0.0209213,0.00113009,0.261725,0.0149332,0.344587,0.0177298,0.120564,0.00393161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,4.94017,0.0150967,-0.172906,20.1202,7.42865,0.00127592,3.6451,-0.216306,7.63064,0.0343936,8.25371,0.012539,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.81468,0.0188803,-0.161182,19.9109,7.42687,0.00124887,3.66328,-0.219116,7.60708,0.0345927,8.27565,0.0105101,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.06514,0.00902566,-0.161957,18.4811,7.42824,0.00121505,3.61882,-0.207877,7.60068,0.0325974,8.23465,0.00831946,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.25095,0.061903,0.0584598,12.143,0.0240481,0.00545577,0.399008,0.123165,0.474736,0.0864563,0.365708,0.0869051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,5.85021,-0.164134,-0.11628,5.6132,7.43347,0.0169484,3.38941,-0.160776,5.39362,0.114052,7.66863,-0.0816327,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.80162,-0.158086,-0.106664,5.02582,7.42765,0.0175855,3.45332,-0.166344,5.5275,0.105011,7.61639,-0.0777021,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.29021,-0.134945,-0.0694691,6.90962,7.43023,0.0172902,3.41133,-0.163623,5.43217,0.112736,7.57343,-0.0765551,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.703001,0.0634197,0.0629987,5.18128,0.0201389,0.00175506,0.309007,0.0277978,0.457427,0.0415237,0.345615,0.0299056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,5.42775,-0.080106,-0.16473,5.085,7.44294,0.00349699,4.33906,-0.0304476,3.34589,-0.0538779,8.09453,0.0311818,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.27047,-0.0925356,-0.169883,5.75003,7.43742,0.00402522,4.3804,-0.0337967,3.40781,-0.057704,8.14495,0.0223992,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.23163,-0.0650004,-0.168109,7.79,7.44143,0.00373817,4.38763,-0.0345697,3.36237,-0.0526531,8.0592,0.0270767,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.15715,0.0707477,0.0670762,4.56786,0.0216178,0.00278044,0.357384,0.0414069,0.431495,0.0593984,0.36846,0.050065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,6.08567,-0.107034,-0.160988,6.05443,7.42267,0.00153228,3.47422,-0.134917,4.88248,0.0240727,7.09473,-0.0158871,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.14915,-0.102091,-0.154596,4.91269,7.42404,0.00181899,3.51966,-0.138362,4.85658,0.0215998,7.12883,-0.026126,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.70487,-0.0900931,-0.155875,5.3174,7.42242,0.00178905,3.49436,-0.138144,4.83228,0.023471,7.03909,-0.0184977,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.996938,0.0802155,0.0670213,4.77428,0.0228709,0.00481447,0.419656,0.118196,0.453049,0.0887046,0.343847,0.0914448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,5.5397,0.0578788,-0.155277,16.9419,7.36452,0.000216379,4.41624,-0.25288,5.73324,0.00810571,7.11398,-0.115311,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.495,0.0597985,-0.158209,17.0268,7.36048,0.000564129,4.45679,-0.255392,5.64893,0.0194092,7.14611,-0.119272,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.75146,0.0537411,-0.157049,16.1765,7.36488,0.000158998,4.43405,-0.256266,5.74401,0.00887548,7.07741,-0.115387,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.3084,0.0437743,0.0573885,10.921,0.021196,0.00279482,0.37055,0.0544936,0.421466,0.0539193,0.319221,0.0406345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,5.04568,-0.135775,-0.141426,4.56953,7.35131,-0.000225342,4.21156,-0.199321,4.69359,0.0516889,7.25462,-0.0853329,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.94595,-0.127524,-0.136196,5.08525,7.35127,-0.000557006,4.216,-0.205472,4.71,0.0597055,7.24085,-0.0764193,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.63557,-0.124079,-0.139054,4.26384,7.35207,-0.000268478,4.1663,-0.187096,4.71286,0.0551893,7.20245,-0.0855185,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.904482,0.0826205,0.0648893,5.13732,0.0241893,0.0055054,0.407197,0.118633,0.446959,0.0850587,0.363535,0.0917977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3.77004,-0.0771498,-0.163635,12.4711,7.41029,0.000509481,5.9033,-0.112991,6.3961,0.0181309,7.02796,-0.0320474,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.0089,-0.0872273,-0.148589,11.7999,7.40915,0.000275389,5.95778,-0.127994,6.4113,0.0090181,7.01158,-0.0368419,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.93456,-0.0943712,-0.151518,4.95355,7.40798,5.46563e-05,5.8759,-0.112962,6.43568,0.0152369,7.00528,-0.0304347,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.43023,0.101213,0.0595314,18.0931,0.0262728,0.00508756,0.602232,0.167323,0.658939,0.0919899,0.454174,0.0990582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3.83201,-0.166829,-0.113713,5.94108,7.43519,0.00636136,4.23285,-0.185425,8.26909,0.00145311,7.15609,-0.0442716,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.76535,-0.163377,-0.115987,5.58095,7.43524,0.00635371,4.2225,-0.189708,8.28783,0.000101833,7.20843,-0.0512347,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.97095,-0.167039,-0.0830325,8.92644,7.43662,0.00646383,4.21988,-0.18583,8.26596,0.000159032,7.13001,-0.0552741,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.826011,0.0737947,0.0649362,4.95236,0.0244415,0.00617042,0.42368,0.127325,0.489323,0.0833588,0.394934,0.0920284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,6.57834,-0.129863,-0.128144,7.21391,7.41738,0.00295531,4.17704,-0.174747,5.68689,0.0114585,6.30256,-0.0452292,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.51614,-0.120705,-0.130977,6.33378,7.41585,0.00364578,4.13196,-0.154132,5.65828,0.0165018,6.3056,-0.0431157,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.29498,-0.123045,-0.139272,4.25575,7.41591,0.00336389,4.17373,-0.14433,5.67937,0.0170669,6.22098,-0.0431557,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.07296,0.0855989,0.0652622,6.92664,0.0322411,0.00548434,0.54504,0.136943,0.652107,0.0919597,0.459039,0.10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,4.02642,-0.116238,-0.158128,4.88757,7.40054,0.00683451,3.31467,-0.305974,5.58198,0.0612028,7.66864,-0.0865253,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.99055,-0.113977,-0.158291,4.82228,7.39753,0.00707708,3.2281,-0.288493,5.59548,0.0591076,7.68348,-0.0760459,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.3464,-0.0875845,-0.155295,5.38763,7.40017,0.00672868,3.26709,-0.294301,5.56834,0.0636559,7.61836,-0.0800667,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.839546,0.0757017,0.0708437,4.86819,0.0225911,0.00494271,0.403769,0.103728,0.437775,0.0773393,0.358272,0.084021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,7.83446,-0.141558,-0.146545,3.94832,7.39931,0.00450502,4.21489,-0.118828,4.50475,0.0805021,7.5599,0.0189973,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.58321,-0.12659,-0.142215,4.03001,7.40046,0.00410596,4.22995,-0.122842,4.47807,0.0809337,7.57645,0.0196529,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.58217,-0.129443,-0.135664,4.25429,7.40031,0.00419479,4.20672,-0.120393,4.47344,0.0852476,7.53976,0.0166828,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.806041,0.0800307,0.059782,5.07898,0.0212712,0.0041936,0.397656,0.0809504,0.405124,0.0654391,0.38762,0.0585462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,4.05557,-0.13241,-0.13703,3.94136,7.35905,-0.00441969,3.99572,-0.253719,4.42325,-0.00426672,6.38423,-0.0527036,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.24078,-0.14878,-0.14099,3.70826,7.3552,-0.00344546,4.04272,-0.258394,4.3773,0.0107602,6.36152,-0.0509642,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.01419,-0.141622,-0.129692,4.42141,7.35614,-0.00360096,4.0229,-0.257045,4.43569,0.00248406,6.34744,-0.0580085,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.686324,0.0771173,0.0572516,3.43256,0.0207716,0.00436111,0.384128,0.076216,0.417784,0.0781477,0.30093,0.0717246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2.80933,-0.126508,-0.14444,4.33214,7.36111,-0.00104518,3.47272,-0.205533,5.16498,0.00271841,7.89869,-0.0222409,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.76444,-0.128011,-0.141749,4.94643,7.36138,-0.000892421,3.42944,-0.178977,5.19341,-0.000365516,7.88561,-0.0119888,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.31789,-0.12137,-0.140337,4.26805,7.36144,-0.000595078,3.43899,-0.18133,5.21883,-0.000571506,7.87201,-0.0164442,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.733815,0.0738184,0.0704753,4.79552,0.0255466,0.00575762,0.4468,0.158091,0.483549,0.08834,0.380033,0.0963767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2.95539,-0.125916,-0.134899,6.94155,7.35476,0.0038632,3.64818,-0.177334,4.9976,0.0190315,6.65703,-0.0406159,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.8183,-0.130177,-0.143069,6.45946,7.35926,0.00306895,3.59285,-0.150891,4.96087,0.0235929,6.66244,-0.0440851,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.97572,-0.121799,-0.139973,4.26377,7.35611,0.00327119,3.63734,-0.1433,4.97982,0.0170193,6.61936,-0.0428334,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.19901,0.0879438,0.0727054,7.6626,0.032326,0.00617069,0.522493,0.154432,0.670121,0.0948013,0.44719,0.101734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,4.83508,-0.207401,-0.0441086,29.9152,7.42956,0.00467824,4.14731,-0.209417,4.75141,0.00977179,6.22163,-0.101195,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.84571,-0.205582,-0.0356796,29.7867,7.43254,0.00345848,4.14289,-0.193282,4.79287,0.0101541,6.23577,-0.0996731,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.46301,-0.207273,-0.0658282,26.8934,7.43098,0.00407196,4.08639,-0.202322,4.76721,0.00679031,6.17675,-0.0978635,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.04322,0.0837634,0.070431,15.1421,0.026429,0.00589164,0.420528,0.148115,0.49351,0.0869946,0.362767,0.0938391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,5.34324,-0.174068,-0.136991,5.43477,7.43391,0.0121754,3.9401,-0.20008,6.36539,0.164356,6.74305,0.0542414,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.2093,-0.169847,-0.134006,4.88682,7.43439,0.0121225,3.96693,-0.20343,6.37377,0.166185,6.76599,0.0528807,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.42772,-0.155485,-0.10366,5.85813,7.43547,0.0120387,4.0038,-0.205532,6.30559,0.170114,6.75225,0.050599,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.563262,0.0640817,0.0500254,4.71847,0.018463,0.00136519,0.335373,0.0252493,0.363815,0.0262188,0.315063,0.0245166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,6.36119,-0.115622,-0.151609,4.54925,7.39273,0.010745,4.10713,-0.153458,5.73627,0.0999626,7.32416,-0.0371818,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.34369,-0.105581,-0.150465,4.02668,7.39118,0.0108269,4.03917,-0.131798,5.74465,0.100747,7.33583,-0.0400611,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.98297,-0.0969595,-0.149244,4.79525,7.39025,0.0110424,4.04028,-0.137738,5.73196,0.103013,7.30473,-0.039477,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.901932,0.0837767,0.0627331,3.96655,0.0220742,0.00440417,0.399958,0.0998702,0.430587,0.0831547,0.3672,0.075945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,5.30036,-0.130528,-0.134574,7.05963,7.46073,0.00484735,3.64655,-0.14961,7.03136,0.0248614,7.35853,-0.0462071,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.38172,-0.133178,-0.134973,7.07461,7.45942,0.00489674,3.63963,-0.150432,7.04274,0.0276592,7.32915,-0.0338689,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,4.9026,-0.123571,-0.138972,4.25316,7.45892,0.00466391,3.61714,-0.141388,7.03203,0.0171275,7.27571,-0.0434768,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.1512,0.0843995,0.0662238,8.93383,0.0266312,0.00598867,0.565604,0.157247,0.639537,0.0897437,0.451016,0.100838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,5.94792,0.0719136,-0.147818,5.76587,7.51238,0.00553465,4.27503,-0.392669,4.63813,0.083772,7.55105,-0.174993,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.68576,0.0679424,-0.160315,5.8197,7.52478,0.00471773,4.22113,-0.388798,4.78831,0.075514,7.55856,-0.175316,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.21691,0.0682896,-0.158369,5.67643,7.51602,0.00524358,4.25525,-0.391339,4.65889,0.0838505,7.61516,-0.178442,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.15593,0.0120735,0.0652842,1.6816,0.0163761,0.000803824,0.365581,0.021149,0.389668,0.0233746,0.238522,0.0102182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2.68296,-0.184194,-0.110078,4.96686,7.4285,0.00855642,4.26808,-0.238619,4.58931,0.0696238,7.47764,-0.04354,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.62614,-0.168502,-0.111491,5.47993,7.42776,0.00869948,4.13788,-0.22477,4.61383,0.0751417,7.49861,-0.0500118,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.76068,-0.1587,-0.099229,6.32164,7.42902,0.00848629,4.26383,-0.240944,4.66962,0.0635397,7.4729,-0.0513341,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.56437,0.0635673,0.052871,4.63384,0.0223542,0.00372236,0.380047,0.0579909,0.446158,0.0641703,0.357483,0.0630322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,4.09297,-0.149258,-0.12609,4.89776,7.42466,0.00187554,4.08209,-0.317285,5.95895,0.0173669,7.41693,-0.0210034,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.06604,-0.151671,-0.127639,4.06891,7.42471,0.00209082,4.03655,-0.300691,5.93261,0.0280556,7.36551,-0.0294135,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.90218,-0.158254,-0.11469,5.35645,7.42359,0.00217382,4.04426,-0.306091,5.92567,0.0226364,7.33673,-0.0298103,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.741526,0.0824354,0.0703746,3.70745,0.0220672,0.0053571,0.437291,0.127355,0.448154,0.0883179,0.363908,0.0899702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,6.1603,-0.133684,-0.136955,4.34658,7.4068,0.00549381,3.02646,-0.331572,6.13466,0.039383,6.33414,-0.112182,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.04589,-0.132299,-0.141632,5.47975,7.40857,0.00584188,2.98224,-0.321049,6.22409,0.0385149,6.38987,-0.121023,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.78691,-0.132728,-0.133637,4.27996,7.40886,0.00548285,2.99197,-0.327288,6.15776,0.0364226,6.29819,-0.11535,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.964828,0.0814175,0.0708542,5.90423,0.0230475,0.00514314,0.368943,0.127984,0.468414,0.0872687,0.359242,0.0837975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
