rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha27
2,58,0.0353267816623672,-0.00328950639079353,0.887138885857455,-0.155018692618535,-141.425422505826,-5.46972186617504,0,0,0,0,0,0,0,0,0,0
3,58,0.0173432273292944,0.00134590831831543,1.52420068342398,-0.0940403206748352,-151.443316125366,-3.53076800883834,0,0,0,0,0,0,0,0,0,0
1,59,-0.0619770671463886,0.00491585485513781,-1.51190363971423,0.368594723447521,-118.990451093455,-1.6214778805605,0,0,0,0,0,0,0,0,0,0
2,59,-0.0311103703463962,-0.00200302264017847,-0.190362738149644,-0.190095071097987,-186.08959868475,-0.784149609523272,0,0,0,0,0,0,0,0,0,0
3,59,0.0434050611603665,-0.00284657438950946,0.44401601194273,-0.0893961030659146,-157.284343122132,4.27982670511216,0,0,0,0,0,0,0,0,0,0
1,60,0.0541903829909041,-0.00600239323196433,1.00072186246137,-0.275161239043636,42.2818468526542,-0.717497056349287,0,0,0,0,0,0,0,0,0,0
2,60,0.0353118854409447,-0.00513382262169489,0.725071290523537,-0.231805725220003,24.0524547236574,4.88305757740055,0,0,0,0,0,0,0,0,0,0
3,60,0.0599583793032963,-0.00293826694890871,0.918892252244291,-0.178115646076015,61.6189633700355,0.884354813330065,0,0,0,0,0,0,0,0,0,0
1,61,0.067436211252633,-0.000387962511428245,0.528116243263069,0.0139672590894367,-38.1975559580516,-10.3341697592353,0,0,0,0,0,0,0,0,0,0
2,61,0.0650185703191015,0.000399060898325621,0.750538147308935,-0.014663024817699,-48.7434210171747,-10.1163221286413,0,0,0,0,0,0,0,0,0,0
3,61,0.0535351379603943,0.000137624890896183,0.514978528403404,-0.0179991985366012,-41.5323691938485,-10.3735708580508,0,0,0,0,0,0,0,0,0,0
1,62,-0.0385553444141733,-0.0076165413332014,-0.160985075407568,-0.352354140850821,17.7215153793734,-2.71700350746118,0,0,0,0,0,0,0,0,0,0
2,62,0.0173055238833744,-0.0103973877914082,0.188737973031605,-0.376735473653582,29.4390180118285,-3.69987189099987,0,0,0,0,0,0,0,0,0,0
3,62,-0.0272902554184151,-0.00846056119714481,-0.201722281276491,-0.34532808766257,-40.4085137523379,-0.226781704073608,0,0,0,0,0,0,0,0,0,0
1,63,-0.0279718144314005,-0.0047995619200953,-0.940524774881598,0.0992621839642726,44.5477842630088,1.73251087328603,0,0,0,0,0,0,0,0,0,0
2,63,-0.018334060714861,-0.00070905783954356,-0.649860685575159,0.0396922381035232,-10.6161132370073,5.30794368474707,0,0,0,0,0,0,0,0,0,0
3,63,-0.0530581225163509,0.00446191378663062,-0.757799386822042,0.201250760844535,14.2397635840525,5.30101233133938,0,0,0,0,0,0,0,0,0,0
1,64,0.0321072470772821,-0.00363368696405569,-0.198565646556069,-0.0948564293773039,30.2683230709866,4.13948947047863,0,0,0,0,0,0,0,0,0,0
2,64,0.0495979823306207,-0.00110026123579695,-0.730000093209852,-0.15692796316632,33.5678136247882,4.09846134311843,0,0,0,0,0,0,0,0,0,0
3,64,0.0385478639523766,0.00396251149354906,-0.653048617830726,-0.0639309773956336,-15.4236741232266,4.29251384001225,0,0,0,0,0,0,0,0,0,0
1,65,0.0627146706142359,-0.00133783081933495,-0.0127367252685691,0.115591559504913,-9.864615231806,-5.17667820357467,0,0,0,0,0,0,0,0,0,0
2,65,-0.0280020859159436,-0.00804194293604135,-0.571384583360448,-0.101485023013724,-99.1071183947587,1.22530028454116,0,0,0,0,0,0,0,0,0,0
3,65,-0.0204583118324697,0.00732930505827265,-0.424710082399864,-0.0130443965603899,-72.3452505754197,4.73360299694938,0,0,0,0,0,0,0,0,0,0
1,66,0.0177712681342515,0.00563584740772862,0.208949834641484,-0.0862973874756919,-22.8263295908014,2.13488667546131,0,0,0,0,0,0,0,0,0,0
2,66,-0.0178119157787222,0.00724627585401966,-0.613252914476869,-0.0588206074303594,19.3384463199872,2.47857297536587,0,0,0,0,0,0,0,0,0,0
3,66,0.0335871216315224,0.00754404389639836,-0.237005723178664,-0.10113002767638,17.8733819075554,1.29391364749385,0,0,0,0,0,0,0,0,0,0
1,67,-0.0165006828714036,0.0051078748381673,0.380139605308171,-0.10828866562615,-158.511344800981,4.09323765857078,0,0,0,0,0,0,0,0,0,0
2,67,0.0759206723534538,-0.00756335095680164,-0.634904261213577,0.0779449304127768,-101.918994446482,-5.67844655862523,0,0,0,0,0,0,0,0,0,0
3,67,0.0621005519090057,0.000425189381748762,-0.467315707850323,0.067807174668743,-26.8344210351391,4.75678137182781,0,0,0,0,0,0,0,0,0,0
1,68,0.0200614371526537,0.00355566987660038,-0.0994609396294939,0.0654751607765281,-17.0552782963092,-1.10561472508547,0,0,0,0,0,0,0,0,0,0
2,68,0.00902553823357533,0.00521850201137234,0.634815611150404,0.0319658322475953,-20.7254050126628,-3.04144146491071,0,0,0,0,0,0,0,0,0,0
3,68,0.0148871972351854,0.00445488823749615,0.181695354765385,0.0364865420318383,25.5483963132167,-4.86500830147606,0,0,0,0,0,0,0,0,0,0
1,69,0.00394100170608613,0.00391186046098084,-0.695501453994817,-0.0908588665343299,-102.971308907913,-0.938881302215481,0,0,0,0,0,0,0,0,0,0
2,69,0.0159235439214163,0.00282383392358974,-0.364195681808105,-0.0875517430179815,-118.779047581092,1.73350046658138,0,0,0,0,0,0,0,0,0,0
3,69,0.00594618260014101,0.00829992591193595,-0.606330208965484,-0.169694223012508,-138.911397135073,3.11420885863961,0,0,0,0,0,0,0,0,0,0
1,70,-0.0516269827801557,-0.00239746979158736,0.73976836012793,-0.0414823617069275,-80.0759457127567,6.4211661635366,0,0,0,0,0,0,0,0,0,0
2,70,-0.0277409248635054,-0.0025660172710277,-0.832957602027684,0.130936681358368,-0.132699678384256,-5.50098246546703,0,0,0,0,0,0,0,0,0,0
3,70,-0.00994398955618347,-0.00338706155456242,0.0510120461040762,0.014960984521262,-90.4754911559588,6.94945252836456,0,0,0,0,0,0,0,0,0,0
1,71,-0.0267748170897679,-0.00781383459642407,0.357438325153421,0.00460701303941841,198.310261788402,4.81885155740761,0,0,0,0,0,0,0,0,0,0
2,71,-0.00162785348715122,-0.0107560886297984,0.0179405356823388,0.0407684720432661,351.844831333203,2.37167525266703,0,0,0,0,0,0,0,0,0,0
3,71,-0.0297115533937635,-0.00862782939662604,0.670902491417595,-0.0317352706504213,212.341256057611,2.50499959956722,0,0,0,0,0,0,0,0,0,0
1,72,0.00794744841238781,-0.00570209511635352,-0.463987196517958,-0.0641373542683485,-213.450442980876,-0.602227810841459,0,0,0,0,0,0,0,0,0,0
2,72,0.0424147743227827,-0.000309511919567777,0.332589183726322,-0.214220605419513,-186.586190189845,0.354852044208206,0,0,0,0,0,0,0,0,0,0
3,72,-0.0100327335453629,-0.00118904521325093,0.0695508919134316,-0.285513613624988,-185.888103894786,5.31346234983371,0,0,0,0,0,0,0,0,0,0
1,73,-0.063804201481295,-0.00190172658485565,-1.46849788020796,-0.160589831241526,298.03950447313,-12.8983401814079,0,0,0,0,0,0,0,0,0,0
2,73,-0.0596364185692639,-0.00622558483249204,-1.63193143988823,-0.193766788446395,201.746393266255,6.52520205158717,0,0,0,0,0,0,0,0,0,0
3,73,0.0595700332884244,0.0049047379875186,-2.25929488458175,0.187159537927538,201.142603646101,-7.36049279800472,0,0,0,0,0,0,0,0,0,0
1,74,0.0250578399042745,0.00491460318143866,-0.403522705310016,0.0547794350199712,-102.651147506679,-3.13362707584386,0,0,0,0,0,0,0,0,0,0
2,74,0.0290172456310929,0.00947529939627264,-0.0447485078579559,-0.0442400470915069,-142.528763376626,12.7079456222331,0,0,0,0,0,0,0,0,0,0
3,74,0.0595697789559706,0.00232476219170644,1.0035757814447,-0.155357998537901,-95.4893098950617,3.9636951866918,0,0,0,0,0,0,0,0,0,0
1,75,0.00488469686735993,-0.00617222878848292,-1.23663379887567,0.0291018075646418,105.392639770988,5.19060772771568,0,0,0,0,0,0,0,0,0,0
2,75,0.0391582927728402,-0.00613558798309425,-0.593586209642393,-0.0802396725880318,152.605217195114,0.969216830445008,0,0,0,0,0,0,0,0,0,0
3,75,-0.00341784050740124,-0.00302552433808811,-0.833084214372502,-0.0620452304706593,171.552130593518,-4.59496878845139,0,0,0,0,0,0,0,0,0,0
1,76,0.0811093517819819,-0.00394602803116307,-0.0103188965386449,-0.19478668366635,51.5606769409434,-0.134082260116728,0,0,0,0,0,0,0,0,0,0
2,76,0.0181772006910919,0.00767107606428157,-0.236444885143803,-0.164644232908035,85.2911593435294,3.35115868585326,0,0,0,0,0,0,0,0,0,0
3,76,0.0212299399036358,0.00137899326292297,0.320407432259846,-0.161871356700289,33.648162990487,2.28539103029446,0,0,0,0,0,0,0,0,0,0
1,77,0.00135919513938099,0.00322058044242051,1.03519985482103,-0.0444551264275238,-17.3139305174154,-4.5348138761793,0,0,0,0,0,0,0,0,0,0
2,77,0.0335460078420171,-0.0024522708564286,1.00781906878462,-0.0246337384107566,-41.0636418563265,0.0977451859076295,0,0,0,0,0,0,0,0,0,0
3,77,-0.00501365717195323,0.00119165036409183,1.03146387787971,-0.0645047678223889,-23.799817631079,-2.23515351452814,0,0,0,0,0,0,0,0,0,0
1,78,0.0065982253591601,0.0105815322844504,-0.266881579851225,-0.0843430032254693,2.46307564773525,-3.24649113831092,0,0,0,0,0,0,0,0,0,0
2,78,-0.0106399755738149,0.00916939656984775,-0.785974383440487,0.00880434287785431,-59.447951072535,-1.54812399689251,0,0,0,0,0,0,0,0,0,0
3,78,0.0218319148996482,0.00928526850479364,-0.433227818792059,-0.0686617875383874,-30.1694623415867,-3.02086690603361,0,0,0,0,0,0,0,0,0,0
1,79,0.0332330489519554,-0.00166377433847437,-0.393711725635538,0.065065860340653,98.2344957933302,1.20466819263462,0,0,0,0,0,0,0,0,0,0
2,79,0.0321716516674471,0.00799649744493518,-0.396061751182699,0.166832243221441,174.428557280834,9.07895921917569,0,0,0,0,0,0,0,0,0,0
3,79,0.013505806545238,-0.00077775650664013,-1.13877660260611,0.101571268914691,58.5994261142642,8.03954341153003,0,0,0,0,0,0,0,0,0,0
1,80,0.039918244332072,0.00479457818236545,0.223664416008029,0.0630566963046603,6.39029242952785,4.82829928946912,0,0,0,0,0,0,0,0,0,0
2,80,0.0544789777304748,-0.000939939005275533,0.0703555152216389,0.124716943736866,58.4368069692516,0.270070916870433,0,0,0,0,0,0,0,0,0,0
3,80,0.0362213764623993,0.00421504558124939,0.386083325025063,0.0546751084084255,14.4520975873963,2.03947537645045,0,0,0,0,0,0,0,0,0,0
1,81,0.0353894836780135,-0.00693311299088731,-0.643981924502061,-0.00919720949631275,65.9228259165278,-3.6187786707371,0,0,0,0,0,0,0,0,0,0
2,81,-0.0221683559670192,-0.00321846971634259,-0.410165418412116,-0.118284876042738,-44.6544499477479,-1.78679565290056,0,0,0,0,0,0,0,0,0,0
3,81,-0.0136996780392549,0.00294450509261602,0.40846649437882,-0.171174917135183,35.7943255741991,-5.06235141512432,0,0,0,0,0,0,0,0,0,0
1,82,0.0254203709110135,-6.37695628797471e-05,-0.557935299582837,0.207856170897034,86.6685679985262,10.5744381927576,0,0,0,0,0,0,0,0,0,0
2,82,0.0544999645944717,-0.00186221200187844,-0.283094885288625,0.189931851452241,249.692013512851,-0.0855203885249862,0,0,0,0,0,0,0,0,0,0
3,82,0.0743001442134128,-0.00278673941677929,-0.494912374274255,0.211879590106816,62.9143606226522,10.6070241462383,0,0,0,0,0,0,0,0,0,0
1,83,-0.0303388682090704,0.00253457409392701,0.212170216094927,-0.0321946162376331,-49.4731971411844,5.50817691224771,0,0,0,0,0,0,0,0,0,0
2,83,-0.010619101149568,0.000370548626130609,0.78876554583081,-0.0494443355068084,-75.428237849517,4.56084475461216,0,0,0,0,0,0,0,0,0,0
3,83,-0.02957772633125,0.00254658170656824,0.329576007526904,-0.0186493335460068,15.8126866728738,0.542544196491864,0,0,0,0,0,0,0,0,0,0
1,84,-0.00427761336397303,-0.00714598939147462,0.212233239010897,-0.0211467079873183,111.581654381955,-3.24453624337475,0,0,0,0,0,0,0,0,0,0
2,84,-0.0146675422917903,-0.0052855069574515,-0.0779982768296419,-0.0444419610383793,72.1448670716135,3.82110311053976,0,0,0,0,0,0,0,0,0,0
3,84,-0.0246582538866607,-0.00206801474707146,-0.33343818412389,-0.0779899923620802,59.1709973837076,0.287582357755004,0,0,0,0,0,0,0,0,0,0
1,85,-0.0798352356548229,-0.000691683130820461,0.0577125817281452,-0.233542624372412,-124.968991941744,-3.11751038182336,0,0,0,0,0,0,0,0,0,0
2,85,-0.0647865858879291,-0.00730853053941358,0.515124374582062,0.00221146542286837,-26.1443759271492,-2.06061118792217,0,0,0,0,0,0,0,0,0,0
3,85,-0.0690950131633601,-0.00425146667049882,-0.296716784013547,0.16112681335055,71.98718550185,8.68081352996586,0,0,0,0,0,0,0,0,0,0
1,86,0.0728629401643568,0.00551426864384218,0.347658255212808,-0.170784086620449,27.771622168982,-5.83209114637184,0,0,0,0,0,0,0,0,0,0
2,86,0.0688651508247462,0.00641002983666188,0.477834551348374,-0.120322362573156,-26.1877573257345,-4.80082042265827,0,0,0,0,0,0,0,0,0,0
3,86,0.0757457560159978,0.00405508745207403,1.06274654586188,-0.139162668642909,55.1191302507307,1.20949688478869,0,0,0,0,0,0,0,0,0,0
1,87,0.0138686186735608,-0.00129038653998174,-0.298887965028256,0.257543091502195,-94.6262511137834,3.52772677419976,0,0,0,0,0,0,0,0,0,0
2,87,0.0397607135821891,-0.00189398623987433,0.199633386702745,0.133396253643269,-66.3190437248563,1.50385457749847,0,0,0,0,0,0,0,0,0,0
3,87,0.041304594401625,-0.000899152265985663,-0.298060323103737,0.21113650725717,-123.3572932595,5.29081928524019,0,0,0,0,0,0,0,0,0,0
1,88,-0.00217791760598107,0.00171786383220781,-0.954785786506727,-0.0767852255205841,57.7393893778011,0.0782352363109107,0,0,0,0,0,0,0,0,0,0
2,88,-0.0212429226158406,0.00125326759937077,-2.12046054513906,0.209211150330808,95.2173821360819,4.20567909647467,0,0,0,0,0,0,0,0,0,0
3,88,0.00106666756835327,0.000596771879309912,-0.57903904171715,0.146005948430996,66.0302963761602,-0.287447406342744,0,0,0,0,0,0,0,0,0,0
1,89,-0.0197922475095522,-0.010542834932154,-1.66882542216411,-0.124503232113158,77.4539932778767,2.78736767092633,0,0,0,0,0,0,0,0,0,0
2,89,-0.0697374477903132,-0.00434870145385474,-1.19466788073579,-0.121372190340393,75.9517564418538,1.22770981635617,0,0,0,0,0,0,0,0,0,0
3,89,-0.0361647718093474,0.000936918447637805,-1.2168136183222,0.16223946970701,124.31303946045,-5.17553373894588,0,0,0,0,0,0,0,0,0,0
1,90,-0.0396245684242311,0.00536305639611441,-0.23547182825081,0.0345899110977137,26.0426590529498,10.7701981356191,0,0,0,0,0,0,0,0,0,0
2,90,-0.0197064014664381,0.00484689819558843,-0.260914606027783,0.0118564844067215,3.77828416682047,12.5056266711073,0,0,0,0,0,0,0,0,0,0
3,90,-0.0088161809206655,0.00421379018126197,-0.392367144351276,0.00916275642871389,54.4886542627237,8.43026892727108,0,0,0,0,0,0,0,0,0,0
1,91,-0.0897580460877352,0.00411135174379316,-2.32996165264867,0.0799556448304767,204.559820737593,10.8655644393262,0,0,0,0,0,0,0,0,0,0
2,91,-0.0449560609934148,0.00112532269953807,-1.87301843249617,0.0875439849266955,35.2691912010611,0.419816367614608,0,0,0,0,0,0,0,0,0,0
3,91,-0.0669563179268087,-0.00122264713795173,-1.539679596325,0.0578314404578808,-15.6806055638903,7.36013909132283,0,0,0,0,0,0,0,0,0,0
1,92,-0.0100054010048272,-0.0105607053709083,0.692048016895988,0.0301253746008838,211.642618604093,-1.86466735405106,0,0,0,0,0,0,0,0,0,0
2,92,-0.015003904514522,-0.0110757434885052,1.05474976372406,-0.0460608635926308,226.221519211431,-0.0527125977390952,0,0,0,0,0,0,0,0,0,0
3,92,-0.0417912725320617,-0.00949107856862858,0.379770342780546,0.0351281068618264,238.639174530688,-6.60960982290095,0,0,0,0,0,0,0,0,0,0
1,93,-0.018911070448322,0.00901086137480233,-0.0621263149204481,-0.0172368965575044,69.8706828513144,0.519493923830483,0,0,0,0,0,0,0,0,0,0
2,93,0.0345659719432154,0.00132564741928988,-0.435303813618517,-0.0259197369535585,126.213650413652,-6.27915197424164,0,0,0,0,0,0,0,0,0,0
3,93,0.0246066354367294,0.00719755490439302,-0.697432864151902,0.0156950720722513,133.883529320597,-5.10827519182775,0,0,0,0,0,0,0,0,0,0
1,94,-0.0141089233493705,-4.29448629319278e-05,1.13141492434098,-0.220950580067484,114.746219340861,7.33450648038481,0,0,0,0,0,0,0,0,0,0
2,94,-0.0363647899048063,-0.00364728589887395,1.23636279325331,0.0411384809751674,96.1918906198161,-2.94598542085448,0,0,0,0,0,0,0,0,0,0
3,94,-0.00437808636452175,0.000542299014197457,-0.18603821804198,0.0282039352464339,150.037772151063,2.79735828690214,0,0,0,0,0,0,0,0,0,0
1,95,-0.065585851608132,0.00222561884417137,-0.292238661106118,-0.111716240595029,115.713935070796,3.45299219806927,0,0,0,0,0,0,0,0,0,0
2,95,-0.065774457698895,0.00246967659064759,-0.894051631984773,-0.0844822728754585,179.171193735015,-3.0394647317804,0,0,0,0,0,0,0,0,0,0
3,95,-0.0555770649433356,0.00233439796742875,-0.469395832634513,-0.113110025895839,109.166165160879,0.300347457938392,0,0,0,0,0,0,0,0,0,0
1,96,-0.0677670053610324,-0.00355160808352235,0.0155408141372089,-0.000948365680502161,58.3500720213008,-1.48780621134876,0,0,0,0,0,0,0,0,0,0
2,96,-0.0693516844192477,-0.00243935243098017,0.253420455230664,-0.0161929827183565,18.9688130247492,0.266815391640166,0,0,0,0,0,0,0,0,0,0
3,96,-0.0947242027219675,-0.00365770529409408,0.453956898061836,-0.0264761171806405,113.888621653776,-4.18301017732171,0,0,0,0,0,0,0,0,0,0
1,97,0.00469384166949016,-0.00370877859238356,1.01064211597055,0.000931658402750057,44.9589029347833,-8.89879592749676,0,0,0,0,0,0,0,0,0,0
2,97,0.00315203408828424,0.000115988941507352,0.52305720296332,0.118573868853328,-22.4618607319435,-1.03563808911282,0,0,0,0,0,0,0,0,0,0
3,97,0.0303060959193395,0.00195487231338374,0.274455161489001,0.168074896221752,-35.6773472009684,-2.47185488903506,0,0,0,0,0,0,0,0,0,0
1,98,0.00903647879337566,-0.00165934852800081,0.457753076534447,-0.072249215318336,18.037613944466,-7.34432275861095,0,0,0,0,0,0,0,0,0,0
2,98,0.0277457649361619,0.0044357527053341,0.273697170541917,0.092230945244903,-73.1899699877844,3.77114587068646,0,0,0,0,0,0,0,0,0,0
3,98,0.0543899789747959,0.00655706341852979,-0.444366355536667,0.0443146197075041,-83.8535948572637,3.96902299210855,0,0,0,0,0,0,0,0,0,0
1,99,0.0710754928550976,0.0104760838151296,0.469419965367327,0.0162205473809575,57.0030247674741,3.11258965190794,0,0,0,0,0,0,0,0,0,0
2,99,0.0646563234570063,0.00417632829210205,0.421861635544437,0.156049737704719,29.0581097032307,-3.87107155911985,0,0,0,0,0,0,0,0,0,0
3,99,0.0784337494715048,0.00491625696995237,-0.548499659775597,0.162571968169551,39.1207733447217,-2.68241941649974,0,0,0,0,0,0,0,0,0,0
1,100,-0.0241826138662145,0.00576987419060728,-1.59726710577923,-0.089320440836235,-78.8070380186057,-2.24132099382023,0,0,0,0,0,0,0,0,0,0
2,100,-0.0027682038839778,0.00253421936862959,-1.57968249334379,-0.0881253607522709,-105.619919480715,0.468828720557996,0,0,0,0,0,0,0,0,0,0
3,100,-0.0102360645866018,0.00392839403059486,-1.23359986495212,-0.141646298559251,-156.460300181298,1.73816305597296,0,0,0,0,0,0,0,0,0,0
1,101,0.055698533410661,-0.00505818858384492,0.123774713310828,-0.241157740627655,-79.6880609839292,-4.78605977026514,0,0,0,0,0,0,0,0,0,0
2,101,0.00336596606608719,0.00201902922220067,0.118522395639664,-0.272173412171996,-129.079544791751,4.00512304729389,0,0,0,0,0,0,0,0,0,0
3,101,0.0139429236762396,-0.000688957713467857,0.593307005257662,-0.320808278668143,-78.5798463453655,-3.6134642634606,0,0,0,0,0,0,0,0,0,0
1,102,0.0147711920407199,0.00293041607463617,0.581640784752894,-0.143207082781885,-4.23025169479308,-4.70647732983512,0,0,0,0,0,0,0,0,0,0
2,102,0.0488249837020565,0.00154178253280786,-1.00324326298969,-0.0353755822252186,-78.5454658992539,0.296472331182337,0,0,0,0,0,0,0,0,0,0
3,102,0.0503148105247995,0.000750030293195294,-0.608447364704666,0.0245950069386647,-42.5198071494587,-0.750724368020103,0,0,0,0,0,0,0,0,0,0
1,103,0.0110424352617073,0.00298936009222593,-0.451128946266715,-0.148374539716896,-68.4691917167294,4.55892420450391,0,0,0,0,0,0,0,0,0,0
2,103,-0.0112066033618925,0.00570013862020061,-0.314300496682544,-0.161917096055927,-42.3310023292001,3.91036463325495,0,0,0,0,0,0,0,0,0,0
3,103,0.0351153771892783,0.00101345638992212,-0.432575905443113,-0.137244253981475,-101.707140182277,8.82257096754812,0,0,0,0,0,0,0,0,0,0
1,104,-0.0495030309428399,-0.00101036128450235,0.889837863361682,0.0657010014272887,-82.8955509806793,10.5766241784331,0,0,0,0,0,0,0,0,0,0
2,104,-0.00104493717742749,-0.00358076956280608,0.820772101354743,0.0492463480061383,-47.1624648753369,-10.8382250281883,0,0,0,0,0,0,0,0,0,0
3,104,-0.0200953180560184,-0.00243139867750644,0.554496058691599,-0.0268146598758123,51.7958188668522,-1.45676250604745,0,0,0,0,0,0,0,0,0,0
1,105,-0.0232347364557404,0.0012057606301689,0.542909377669429,0.0506169790697449,206.493698518757,-4.4645442832645,0,0,0,0,0,0,0,0,0,0
2,105,0.0428001565721683,-0.0076959022803082,0.592817239500078,-0.0676994681407937,52.0150077954501,4.11350773372852,0,0,0,0,0,0,0,0,0,0
3,105,-0.0312438446276309,0.00283801479498746,1.00665995305197,-0.132099245442806,145.522326084626,-2.99667316980933,0,0,0,0,0,0,0,0,0,0
1,106,-0.0199601751998006,0.000718283187691857,-0.803923838520807,-0.0619541317469859,-187.44770544109,-10.4952560029042,0,0,0,0,0,0,0,0,0,0
2,106,0.0130481504012607,-0.0035491221143679,-0.686008461487006,-0.139535506125294,-200.618243975437,-8.31158425604309,0,0,0,0,0,0,0,0,0,0
3,106,-0.010137038438315,-0.00270545922098144,-0.481125479311697,-0.162538378043183,-231.827176956297,-5.26087659213908,0,0,0,0,0,0,0,0,0,0
1,107,0.0229489379329593,-0.00582780445169333,1.62937732279592,0.0973608752386032,-75.4014188010715,-8.85882303815725,0,0,0,0,0,0,0,0,0,0
2,107,-0.00380504193349473,-0.0031588578775241,-0.0427629230582447,0.326917887926329,-114.544172721267,-1.99829032178553,0,0,0,0,0,0,0,0,0,0
3,107,0.0141022116287495,-0.000499566596435945,-0.164575883368374,0.231845158273807,-128.972145432653,-0.461221960241915,0,0,0,0,0,0,0,0,0,0
1,108,-0.0447715364838936,0.00227624053175525,-0.0278031726652852,0.0674169145674114,-64.1915047929995,-6.65990318285544,0,0,0,0,0,0,0,0,0,0
2,108,-0.0432806903494187,0.00156056108028967,-0.405403999045603,0.0863441778168468,-74.3034027241238,-6.36257513328846,0,0,0,0,0,0,0,0,0,0
3,108,-0.0108713000835587,0.00225308501834251,0.158112063459217,0.0578798335900113,-74.7627374616919,-6.32022143456995,0,0,0,0,0,0,0,0,0,0
1,109,-0.0591778813591199,-0.00405953624695693,-0.265700437487705,0.00695980663583867,-182.46713970333,3.92805148229062,0,0,0,0,0,0,0,0,0,0
2,109,-0.0329524277346147,-0.0104857713019981,-0.253237301301247,0.0376927364151774,-133.878443795359,-0.42323085142046,0,0,0,0,0,0,0,0,0,0
3,109,-0.0662193167287937,-0.00508343363116726,-1.12967563559839,0.0472559017854298,-183.639015013505,8.13138016744366,0,0,0,0,0,0,0,0,0,0
1,110,0.0543851999705156,0.000649512572164739,-0.643279952204419,0.0343685069807733,-66.9906807074304,-3.4931451078127,0,0,0,0,0,0,0,0,0,0
2,110,0.0660690523643659,-0.00104859581274061,-1.24358815897391,0.0791642769001947,-21.6444189836863,-6.24897588512324,0,0,0,0,0,0,0,0,0,0
3,110,0.0133248593538813,0.00787337112693737,-0.713012193711529,0.00581390692086389,-62.4050759530825,-3.15989795284144,0,0,0,0,0,0,0,0,0,0
1,111,0.0590621150578565,0.00273361130685141,0.462648252686074,0.113694943808132,67.2541508050228,-1.74246534050821,0,0,0,0,0,0,0,0,0,0
2,111,0.0337550698090068,0.00327501196773871,0.572831901818458,0.0854588796801258,54.807888914321,1.57575545354753,0,0,0,0,0,0,0,0,0,0
3,111,0.0967793736552149,-0.00158266993663319,0.956738641940481,0.0412898443280922,99.2292483110421,0.577480812592388,0,0,0,0,0,0,0,0,0,0
1,112,-0.0126598968823721,0.000909819726704039,1.88762547047823,-0.0626031402122433,61.0864721393727,-2.26749579612746,0,0,0,0,0,0,0,0,0,0
2,112,-0.00324498074627311,0.0012409167959832,2.08943357142299,-0.0628616449420508,96.2327047478156,-5.75616954364323,0,0,0,0,0,0,0,0,0,0
3,112,0.0183481959023162,-0.000300903350860464,2.14371652443228,-0.068993595730915,94.9310142203588,-6.3051933808807,0,0,0,0,0,0,0,0,0,0
1,113,0.0184449447413479,0.0022539667779538,0.349411939613411,0.117041474688251,6.61815950951626,8.58440834953354,0,0,0,0,0,0,0,0,0,0
2,113,0.0822825026826166,0.0036859740597125,0.302847028249348,-0.0603598534225243,89.8876326435585,9.33927692284056,0,0,0,0,0,0,0,0,0,0
3,113,0.0181646892539691,0.000716358540247411,0.692167602285487,-0.117483384714029,102.491585566415,-7.32166826646635,0,0,0,0,0,0,0,0,0,0
1,114,-0.032869945195789,-0.00365978081274076,0.849482070344312,0.150530277266763,37.5067755607681,-1.15112089364838,0,0,0,0,0,0,0,0,0,0
2,114,-0.019528644597619,-0.00501620997348452,0.640131071513054,0.175252381660868,53.1293333644624,-2.1153009561722,0,0,0,0,0,0,0,0,0,0
3,114,-0.0129823146606887,-0.00415684181664892,0.412451810697872,0.147505313369847,-11.9341870670473,1.02021644004967,0,0,0,0,0,0,0,0,0,0
1,115,0.0201344875263478,-0.00352247929089704,0.50592351603869,-0.0341311342845687,219.301286532386,4.19805440226506,0,0,0,0,0,0,0,0,0,0
2,115,0.00584116425249537,0.00298609776787198,0.0494232860126278,-0.00633316585955246,179.123667211818,3.20595277632174,0,0,0,0,0,0,0,0,0,0
3,115,-0.00504021303405633,0.00269298740902948,-0.0594926472399013,0.151375112659912,216.778104213695,-1.41743597434387,0,0,0,0,0,0,0,0,0,0
1,116,0.065229202198485,0.00666530763438351,-1.26356630081642,0.106216086638915,-40.1971330325645,-0.173319316374595,0,0,0,0,0,0,0,0,0,0
2,116,0.0149803376217026,0.00617472367660981,-0.261693315797867,-0.131814691911286,-123.709482475969,1.01096621250114,0,0,0,0,0,0,0,0,0,0
3,116,0.0537966722406757,0.000632443278321809,-0.586173977772632,0.0152575607060972,-139.385131312458,1.68418526618882,0,0,0,0,0,0,0,0,0,0
1,117,0.00218304531788593,-0.000814305828864913,-0.463565140940392,0.203261106173989,-102.67275454564,-6.46642474849083,0,0,0,0,0,0,0,0,0,0
2,117,-0.010063652951815,-0.000651794008455264,-0.394986119607422,0.219028193162804,-92.8761224996187,-6.87359304655271,0,0,0,0,0,0,0,0,0,0
3,117,0.00757223662964179,-0.000715045705393205,-0.490227810114418,0.23840962095495,-84.31550397275,-7.2931817531935,0,0,0,0,0,0,0,0,0,0
1,118,-0.00988534963852938,-0.00659712215755857,-0.866570127730654,0.0358930636473646,140.903665444641,1.95229069362121,0,0,0,0,0,0,0,0,0,0
