rep,id,b01,b11,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,eta_b01,eta_b11,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
3,142,96.1548893404858,1.8738394189645,7.55513336666379,-0.000257264372214468,4.25937793134906,-0.293687662069965,3.99329427633036,-0.107480884174561,4.29233959422455,0.0181415343184531,89.2326228921406,-0.186114336764074,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,6.95789270948785,1.48078551615925,1.4817190428676,0.0581402642053147,0.0199147789750729,-0.147039288969444,-0.42417176404229,-0.065249331707957,-0.176506913389042,0.00567389758676539,-4.7755339690133,-0.124250709742604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,143,99.764330133869,2.48552700167027,6.83689065899888,-0.121127651646022,5.12651888726052,-0.211115803865011,5.42450903182157,-0.15986181124566,4.58032055384798,-0.0363860775347712,91.3550538752187,0.101638071409736,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,10.567333502871,2.09247309886502,0.763476335202689,-0.0627301230684933,0.887055734886534,-0.0644674307644904,1.00704299144892,-0.117630258779056,0.111474046234392,-0.0488537142664588,-2.65310298593515,0.163501698431206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,143,110.332950115608,1.41076674233949,7.03322327759383,-0.135215815660148,4.63373946960796,-0.204031139874628,4.59946894607521,-0.040285754396134,4.18937562161995,-0.00166898759712145,94.777277384057,-0.0658436316047515,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,21.1359534846097,1.01771283953424,0.95980895379764,-0.0768182870826185,0.394276317233976,-0.0573827667741069,0.182002905702556,0.00194579807046956,-0.27947088599364,-0.0141366243288091,0.769120522903179,-0.00398000458328135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,143,109.687224234667,1.39746171101821,7.26210289472792,-0.0235741173802401,4.598518681036,-0.208770633767215,5.44290086807858,-0.112514551696973,4.59286004506754,-0.000305155175463111,91.9571104337086,-0.0471782901813657,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,20.4902276036688,1.00440780821296,1.18868857093173,0.0348234111972891,0.359055528662006,-0.0621222606666938,1.02543482770592,-0.0702829992303694,0.124013537453947,-0.0127727919071508,-2.0510464274452,0.0146853368401045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,144,92.6813986429824,-1.12536090086189,5.49056001457482,-0.117731140932716,4.54325990105276,-0.31008102833412,5.39011721768906,0.015495052790512,4.24354992419822,0.0232629711280189,94.6266125258452,-0.115745406760425,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,3.48440201198437,-1.51841480366714,-0.582854309221377,-0.0593336123551874,0.303796748678772,-0.163432655233599,0.972651177316411,0.0577266052571155,-0.225296583415367,0.0107953343963312,0.618455664691325,-0.0538817797389545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,94.6682857839235,-0.00318453485942038,7.3925785158217,-0.00702170041545862,3.64584162866795,-0.035511185654704,5.06310013569295,-0.015842960841033,4.21645862814788,0.00882677833981096,91.9379247288756,0.165925624155673,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,5.47128915292552,-0.396238437664671,1.3191641920255,0.0513758281620705,-0.593621523706044,0.111137187445817,0.645634095320293,0.0263885916255705,-0.252387879465712,-0.00364085839187672,-2.07023213227821,0.227789251177143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,144,104.579589161911,3.16613661793748,5.30829681937736,-0.0440629171393594,4.52680564499382,-0.325746472322668,5.84658351545356,-0.132794745876066,3.99577387446236,0.00756545892298159,92.5501139606479,0.00867388857449072,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,15.382592530913,2.77308271513223,-0.765117504418837,0.0143346114381697,0.28734249261983,-0.179098099222147,1.42911747508091,-0.0905631934094621,-0.473072633151232,-0.00490217780870609,-1.45804290050594,0.0705375155959609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,145,92.4354328904223,1.11020576334258,6.3100681860115,-0.0940782976948153,4.00821910580296,-0.00432883338553195,2.527473943884,-0.0796956545185173,4.74461239295536,0.023906185830498,92.610214325847,0.150760565962546,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-7.56200695448304e-14,-1.01161064570083,3.23843625942433,0.717151860537331,0.236653862215308,-0.0356807691172862,-0.231244046571026,0.142319539714989,-1.88999209648865,-0.0374641020519138,0.275765885341769,0.0114385490988103,-1.3979425353069,0.212624192984017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,145,92.4354627187592,0.920027361727117,5.75195793300088,-0.0345462221783835,3.96782774213413,-0.00401189714076658,4.53378354062403,-0.062268591085587,4.72987996614194,0.0190079504447118,94.5539343681277,0.122457887064595,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-7.56200695448304e-14,-1.01161064570083,3.23846608776124,0.526973458921866,-0.321456390795311,0.0238513063991456,-0.271635410239859,0.142636475959755,0.116317500251374,-0.0200370386189835,0.261033458528352,0.00654031371302413,0.545777506973863,0.184321514086065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,145,96.5516693123781,-1.53635619920665,8.39950642016511,0.0952811419191548,4.4595494149036,-0.0493802131368198,2.82305006938058,0.157440106361706,4.63083535830614,-0.0180747242424051,93.3314282199257,-0.0346207922485093,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-7.56200695448304e-14,-1.01161064570083,7.35467268138012,-1.9294101020119,2.32609209636892,0.153678670496684,0.220086262529608,0.0972681599637013,-1.59441597099207,0.19967165882831,0.161988850692546,-0.0305423609740927,-0.676728641228109,0.0272428347729609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,93.4389947303239,1.38345395997457,5.16782640022206,0.121444452398843,3.37062414732338,0.204455936390512,2.60979018124402,0.107687043264038,4.53430382913967,0.0117681627321694,92.349507075288,0.10101159951193,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,4.24199809932595,0.99040005716932,-0.905587923574129,0.179841980976372,-0.868839005050611,0.351104309491033,-1.80767585912863,0.149918595730642,0.0654573215260799,-0.000699473999518292,-1.65864978586582,0.162875226533401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,146,86.8275536102201,1.83845963570902,5.94881243387777,0.0265247372088812,2.99748815250924,0.223278789865483,3.5791911024798,0.035831054962847,4.49689338066457,-0.0071853026670517,90.8013157583708,0.245580874768037,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-2.36944302077792,1.44540573290377,-0.124601889918417,0.0849222657864104,-1.24197499986474,0.369927162966004,-0.838274937892853,0.0780626074294506,0.028046873050978,-0.0196529393987394,-3.20684110278306,0.307444501789507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,146,92.0687023080119,1.63840802067865,5.58197719302605,0.0796600771579555,2.95016831138969,0.242686442347153,3.38647665421264,0.0390306315192048,4.48943024226491,0.0102002253611517,93.6775613822586,0.0365463705359717,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,2.87170567701386,1.2453541178734,-0.491437130770139,0.138057605735485,-1.2892948409843,0.389334815447675,-1.03098938616001,0.0812621839858083,0.0205837346513214,-0.00226741137053599,-0.33059547889529,0.0984099975574419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,147,86.0529815605281,0.443384928516072,6.6894308806498,-0.0585920527627473,4.04735047808181,-0.157380298311535,2.12480935418886,0.0480219032058962,4.38585074423696,0.0222148248071602,94.4953005924675,-0.0956655011878212,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-3.14401507046986,0.0503310257108208,0.616016556853606,-0.000194524185218141,-0.192112674292182,-0.0107319252110138,-2.2926566861838,0.0902534556724997,-0.0829957633766263,0.00974718807547255,0.487143731313679,-0.033801874166351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,147,82.5712395501027,1.72754703465147,6.96681284837494,-0.0441486281537611,4.08408544959607,-0.151188318100225,1.80395080274029,0.00454374368221953,4.69220598661305,0.0211870696944437,92.3051318332081,0.185114235252324,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-6.6257570808953,1.33449313184622,0.893398524578752,0.0142489004237681,-0.155377702777922,-0.00453994499970348,-2.61351523763236,0.046775296148823,0.223359478999461,0.00871943296275607,-1.70302502794577,0.246977862273794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,147,88.6093247950271,1.11438972401644,6.53105787343471,-0.0153029505161409,4.10230912092548,-0.146258182031558,2.34902568808647,-0.151854567774415,4.33390227309612,0.0209408307831864,92.7645014886311,-0.0252338339982261,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-0.587671835970909,0.721335821211188,0.457643549638515,0.0430945780613882,-0.137154031448512,0.000390191068963125,-2.06844035228618,-0.109623015307812,-0.134944234517467,0.00847319405149872,-1.2436553725228,0.0366297930232441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,148,93.1830446242081,1.67554465505452,8.14182523492041,-0.196239295385969,4.01941388946125,-0.035832236084116,3.39574457177653,-0.23751930235292,4.3090631151339,-0.000743378922689171,95.8507355332985,-0.049731077802748,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,3.98604799321006,1.28249075224927,2.06841091112422,-0.13784176680844,-0.220049262912737,0.110816137016405,-1.02172146859612,-0.195287749886316,-0.159783392479687,-0.0132110156543769,1.84257867214461,0.0121325492187221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,148,86.1100663015842,-0.409890892996903,7.10136720476598,0.077709165692702,5.58048542860961,-0.303435736879358,6.4962003914812,-0.116357116835587,4.5202717610321,0.0256160832535425,99.4662081713443,-0.15896599223453,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-3.08693032941382,-0.802944795802153,1.02795288096979,0.136106694270231,1.34102227623563,-0.156787363778837,2.07873435110855,-0.0741255643689832,0.0514252534185129,0.0131484465218549,5.45805131019047,-0.0971023652130596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,148,80.8004768388158,0.321522816498349,7.51333020080265,0.0105775074115091,5.02316792846133,-0.0982167570031983,2.72232410693024,-0.198034922619047,4.38378058933082,0.0276699023352048,96.7489440489313,-0.339634724707133,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,-8.39651979218218,-0.0715310863069021,1.43991587700646,0.0689750359890383,0.783704776087341,0.0484316160973228,-1.69514193344241,-0.155803370152443,-0.0850659182827744,0.0152022656035171,2.74078718777743,-0.277771097685663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,149,62.8172008837196,0.355797734793748,4.82961918397267,0.0279772711658917,5.89291480457909,0.0336529566812806,2.7629779648843,-0.00582410956888304,4.38717405070908,0.0356295686618958,94.2876587171315,-0.0843156215013604,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,-26.3797957472784,-0.0372561680115032,-1.24379513982352,0.0863747997434209,1.6534516522051,0.180301329781802,-1.65448807548835,0.0364074428977205,-0.08167245690451,0.0231619319302081,0.279501855977657,-0.0224519944798903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,149,55.3935395304222,-0.242481631582967,7.73882882075536,-0.147019047307172,5.43886059750453,0.0670140789395692,6.94447797911911,-0.161221779201441,4.33071285046742,0.0327621070390487,94.8419134389316,0.104366156591548,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,-33.8034571005757,-0.635535534388218,1.66541449695916,-0.0886215187296427,1.19939744513054,0.21366245204009,2.52701193874646,-0.118990226734837,-0.138133657146171,0.020294470307361,0.833756577777763,0.166229783613019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,149,78.2900994791353,1.76518907544484,6.03374185661567,-0.0552943145957961,5.66128375862491,0.0536072061851765,3.15571424204228,-0.0498465484055947,4.41378379863139,0.00123390159766905,98.0354688451673,-0.145566356282534,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,-10.9068971518626,1.37213517263959,-0.0396724671805258,0.003103213981733,1.42182060625092,0.200255579285698,-1.26175179833037,-0.00761499593899115,-0.055062708982204,-0.0112337351340186,4.02731198401342,-0.083702729261064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150,84.6841950844972,0.331645144967131,3.75336367382777,-0.2180064398369,2.72894467989276,-0.179496465337401,4.43069269731421,0.057076306576257,4.98245900509051,-0.0120251859188145,97.7348544492756,-0.35143530793392,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-4.51280154650077,-0.0614087578381197,-2.32005064996842,-0.159608911259371,-1.51051847248123,-0.0328480922368797,0.0132266569415611,0.0993078590428605,0.51361249747692,-0.0244928226505022,3.72669758812171,-0.28957168091245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,150,81.2337438047141,-0.794769429360737,4.01028427015687,0.00567822430830946,2.60174229434025,-0.1877359805143,4.93660986813465,-0.0313317743622861,4.36181246245863,0.0024654320521529,92.4248302011325,0.0313332986944839,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-7.96325282628385,-1.18782333216599,-2.06313005363933,0.0640757528858386,-1.63772085803374,-0.0410876074137788,0.519143827761994,0.0108997781043174,-0.107034045154961,-0.0100022046795348,-1.58332666002137,0.0931969257159541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,150,95.4548517977353,1.04104198513856,6.13258414435808,-0.188015001312988,3.06925338759009,-0.180871076052775,5.14517165563456,-0.135438599971554,4.44413577001971,0.0229278846385327,89.7208348173994,0.11998143826287,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,6.25785516673731,0.647988082333309,0.059169820561884,-0.129617472735459,-1.1702097647839,-0.0342227029522535,0.727705615261913,-0.0932070475049504,-0.0247107375938853,0.0104602479068451,-4.28732204375441,0.18184506528434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,151,94.9229747720192,-0.257205154052751,7.40963157805923,-0.101038550987208,4.24379878722661,0.0299617997569588,2.29034360342273,-0.0333934231680336,4.45699325840702,0.0369596227117002,92.8936796558657,-0.0580093255643592,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,5.72597814102123,-0.650259056858002,1.33621725426304,-0.0426410224096785,0.00433563485262134,0.17661017285748,-2.12712243694992,0.00883812929856987,-0.0118532492065668,0.0244919859800125,-1.11447720528815,0.00385430145711098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,151,95.963281182568,-0.0515014736823665,8.32686021198531,-0.180427335931432,4.184546783315,0.000452924329154128,2.71872397487539,-0.0583639324902278,4.6514944384977,0.0285790254675071,93.2830546278754,0.0457242340885633,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,6.76628455156998,-0.444555376487617,2.25344588818912,-0.122029807353902,-0.0549163690589909,0.147101297429675,-1.69874206549727,-0.0161323800236243,0.182647930884112,0.0161113887358194,-0.725102233278434,0.107587861110033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,151,86.963733709341,0.413410534836607,7.25509308059232,-0.115590280280824,3.85369954167084,0.0246972232342141,2.64128268005814,-0.0720421802337417,4.3295077155884,0.0305774121111057,94.6164497741168,-0.139917591613981,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,-2.23326292165703,0.0203566320313566,1.18167875679613,-0.0571927517032948,-0.385763610703144,0.171345596334735,-1.77618336031451,-0.0298106277671382,-0.139338792025186,0.0181097753794181,0.608292912962924,-0.0780539645925105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,152,64.643148896192,-0.271168147534565,5.72451410229106,0.0931794955401551,3.14461923186313,-0.355091240717444,5.2534029868916,0.0206811334200062,4.43276363470767,0.0285228425840388,100.443443159721,-0.28056190770384,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-24.5538477348059,-0.664222050339816,-0.348900221505135,0.151577024117684,-1.09484392051085,-0.208442867616923,0.835936946518951,0.0629126858866098,-0.0360828729059186,0.0160552058523511,6.43528629856668,-0.21869828068237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,152,91.7565471095865,0.354518810819393,5.2197745313276,-0.115242077965339,3.9406884914269,-0.51471411629157,3.71239347547748,0.0613109271560389,4.40125837546947,-0.0127967062766963,99.0512976837473,-0.101287111737967,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,2.55955047858848,-0.0385350919858578,-0.853639792468595,-0.0568445493878095,-0.298774660947092,-0.368065743191049,-0.705072564895169,0.103542479622642,-0.0675881321441212,-0.025264343008384,5.04314082259341,-0.0394234847164964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,152,84.701665494396,0.97675616097158,5.41477059142046,-0.0658018716435048,3.89118835340012,-0.367499816125484,4.52654836364427,0.0273069716977621,4.56903656864856,0.0118938298235439,91.9802764520095,-0.0453408276798194,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,-4.49533113660196,0.583702258166329,-0.658643732375728,-0.00740434306597564,-0.348274798973867,-0.220851443024963,0.109082323271621,0.0695385241643656,0.100190061034964,-0.000573806908143737,-2.02788040914436,0.0165227993416508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,153,75.8258847205501,1.83488769032042,5.53533610921519,-0.0434650033172828,3.15206071309914,-0.207207291338697,4.08492648862327,-0.0283250788726019,4.12608461770718,0.0238980910894981,90.9097270287199,-0.18745229973946,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-13.3711119104479,1.44183378751517,-0.538078214581001,0.0149325252602463,-1.08740243927485,-0.0605589182381761,-0.332539551749385,0.0139064735940016,-0.342761889906415,0.0114304543578104,-3.09842983243398,-0.12558867271799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,153,82.6444482078576,1.82183291245222,5.05264360429265,0.00474663685686215,3.83376653854778,-0.423394972451505,3.461821693359,0.0412930822003067,4.20368838732852,-0.0430415721970804,92.0149221172455,-0.015597948610191,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-6.55254842314044,1.42877900964697,-1.02077071950354,0.0631441654343913,-0.405696613826207,-0.276746599350984,-0.955644347013649,0.0835246346669102,-0.265158120285069,-0.0555092089287681,-1.99323474390839,0.0462656784112792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,153,64.5834294695964,1.88808512880382,5.48221942639225,-0.187072169663341,3.79057975575647,-0.33900955003544,2.4813464954509,-0.174635167462435,4.55797170590604,0.0122356533115907,86.7712953580513,-0.341411252196492,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-24.6135671614016,1.49503122599857,-0.591194897403943,-0.128674641085812,-0.448883396617519,-0.192361176934919,-1.93611954492176,-0.132403614995831,0.089125198292451,-0.000231983420096938,-7.23686150310253,-0.279547625175022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
