rep,id,eta_b01,eta_b11,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
1,169,-5.61934910718809,0.206470375279557,1.59033556616954,0.0724439750974188,1.06928853544492,-0.0976056114647061,-0.933476971812961,0.0690836708183427,0.518274344680387,0.040316916805397,1.07207893953168,-0.00521282843928483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,169,-3.58399461245415,0.446256391641227,0.930497196298365,0.231323181037208,0.633147643310545,-0.234175342334575,-2.3011815696053,-0.0835786297463219,-0.346636864715454,0.012188506017566,2.61695712281926,0.296574361026254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,169,-12.0504058341031,-0.482627810925571,0.888322430183296,0.0396872963395268,1.53648858299463,-0.185984064190795,-1.56069568657808,-0.140510245669627,-0.205573520288111,-0.0165436587284422,5.02612249732015,-0.0936094719781695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,170,7.04184913925906,-0.200676942882125,0.288705881596174,-0.126881181782463,1.34869335015336,-0.0235467886497259,-0.279963390964467,0.0479474499565158,0.219224236548818,0.00619816716834283,0.39945206391107,0.032986065990155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,170,-14.8981136776898,-1.90062208363092,-0.462422638374195,-0.0361361978531898,0.336114624926528,0.153506554429213,-1.34337795322354,0.156411265568833,0.556070198572526,-0.0179414642981802,-3.92824142059933,0.0246220834425572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,170,7.43513663099641,-1.13241800305093,-1.09133553673797,0.095078507802981,1.41644222888493,0.051417669347877,-0.152768585583937,0.0151362696759135,0.173260750881675,0.028743902784031,3.51377862220112,-0.0187850767015712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,171,-4.373298465829,-2.30692913287152,1.5333163300312,0.00572758957842043,1.09737460524491,0.183335102197986,-1.37061401703921,-0.0186007741733979,-0.0118714831428024,-0.02944677640291,2.52805250028472,0.201934219404006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,171,22.6193647969619,0.0337015190449367,-0.217009843320403,0.0127614782568652,0.672232366181567,-0.0618625115161609,-0.928014083271648,-0.136121920512178,-0.194836187888772,-0.0238669854111314,2.95864484865926,0.330413190313774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3,171,26.0976025338329,-0.555978499166869,-0.168482104781885,-0.0876423767133168,-0.0959188591485054,-0.182801728092069,-0.693407340242408,-0.0174290752127794,0.368841535293622,-0.0421947828470712,5.15280804912797,-0.111747908979019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,172,-48.0568592596579,0.323823724351666,0.214252650532482,-0.00424085044960681,0.560704953910251,0.0712733962486594,-2.03907210994613,-0.0627076278279238,0.446151202228956,-0.035716196217157,-2.4609091909355,0.157694232389259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,172,-60.4505698914655,0.892864565848621,-0.334005805477979,0.0333110257309984,0.178625108855979,0.0799131757933366,-2.13701316566021,-0.038247636959514,0.281705983096464,-0.00605879352298797,-2.3582903355919,0.0112446172257977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,172,-41.1890143040632,-0.0606253294921497,-0.797108613776743,0.0682133236920621,0.560598718671701,0.0659083638155423,-2.34244302818393,-0.0414265829887168,0.353792740385527,-0.0124830223924536,-1.57888206734491,0.0223566244379891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,173,5.51896652812957,0.163793870801287,-0.230917859922512,-0.179818224472675,1.15266092671058,-0.00898547066354297,-0.16216697843804,-0.0329587196804208,-0.095341590088629,-0.0405963038599957,6.4068551351354,-0.19190093257699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,173,-5.07189401585786,0.420797899857622,0.0127972786098063,-0.108542389785031,0.494821314334597,-0.0218660283620043,-0.443305480967793,-0.0886904769464768,-0.647412891353657,0.0119409358873585,1.27742597102049,0.122775323138365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,173,12.9835852181424,0.312989750257507,0.644796536919023,-0.150059673498675,0.201836446586711,0.00952666362157598,-1.06794243509686,-0.0654557395467812,-0.0813711274164444,-0.0364349329321104,0.63841604087753,0.253447476102242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,174,-0.183841608933548,-0.0620558981222252,-0.207225859904993,-0.163032110988994,-0.615832858583665,0.226949991169855,0.205274402697009,-0.0704452722517471,0.226860515277746,0.00858274209122951,0.815232576515058,0.144294417737479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,174,-0.218795692487831,0.483770743555927,-0.619078987000036,-0.117121664409828,-0.0553301558461747,0.108232143850071,0.0416217707669171,-0.100082170906018,0.199724094005167,-0.0164030632020738,3.86648929025453,-0.0160789945704556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,174,9.47764311343531,-1.10855065374134,-0.19896819275191,-0.213923310663026,0.288187952232846,0.0229306771948458,-0.900987139405292,-0.0926390073716245,-0.434120933600671,-0.0200358199380579,3.20618545599233,0.0135535216834391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,175,-0.25232073893028,-1.78953681503474,-1.20853489373298,0.133866452017939,0.625549357850653,0.169508970714099,-3.36059912133285,-0.00116492229960984,0.255823081699942,-0.0525508083705381,1.05157505292996,0.273267598658605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,175,-29.5150147762067,1.60116186227471,-2.73435478395587,0.00584594289901361,0.540932771053503,0.31080996464107,0.200966161638296,-0.0283388211830543,0.154882243198511,-0.0184383054590629,8.59067847257747,0.231836006787878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,175,-2.35589740455231,0.0726771998580134,-1.74503980023392,0.137213426455835,0.16303836151714,0.256717362261442,-1.0189620716974,-0.145441695069456,0.329230337931452,-0.0150873540611087,5.33542539746227,0.15551795789653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,176,12.502312011995,1.18769984731739,-0.740922671928153,-0.0746898315412309,-0.108233597274438,0.094146046474697,0.378877934668671,0.12980108381534,0.234726318859797,0.0116940753018138,1.25967326251566,-0.0909949231071991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,176,8.46801542155376,0.594622461536223,-0.184906522528837,-0.00522327181288054,0.794029822128147,-0.262420444612548,-0.805150886779582,0.0894397893632315,0.657842414804085,-0.0356594458426807,0.76238967803026,0.0792517806098507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,176,13.2808294391248,-0.178051076455645,-0.790503978585266,-0.0116130763338,0.0824925709092552,0.213563090269927,-0.500917055609067,-0.0166099362217206,-0.355515365033213,0.0171408004700451,-3.83780136047955,-0.073688999535449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,177,0.892181301599237,-1.45632742459007,-1.08896615307762,0.146282426670776,0.316950602855349,-0.215590806734578,-2.81090886742977,0.0604682175599081,0.0518374236081032,0.000476103151264808,-0.735539786300052,0.00646116202278973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,177,-11.0296709689345,0.843034187503441,-0.150491591717603,-0.0828818747854845,0.186112501529263,-0.208648795861538,0.435276319287917,-0.0127591332018161,0.131915590970027,0.0163023354350426,6.08114484172562,-0.0839642702379987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,177,-34.9273970613889,-1.90907567856186,1.79189168734985,0.00746768326557488,0.222760735194587,-0.205153791084122,-0.0322965668031365,-0.0804034888572594,-0.0197033662913988,-0.0191463609886885,1.10148586033188,-0.274306636636016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,178,11.6274756513342,0.675950340419128,1.93892124030155,-0.11839082794505,-0.67760448377751,0.0388329226228075,4.0122183918722,0.0553708318519579,0.0719429069284887,0.0253038956866819,0.225109896674468,0.221442418175392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,178,24.2814494573485,0.340925317266251,1.21338637819512,0.193663064063119,-0.523148581516974,0.217842635638621,4.24813181866466,0.0786188100561189,0.00400209264789986,-0.0213958796496316,3.74001505702351,-0.0346042343645665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,178,7.9356650685442,1.13697126158515,1.9809069425653,-0.0207850531627518,-0.818209334257721,0.0540121441024256,3.33445078179428,0.162167071259705,0.02308099576255,0.000492277797394816,-1.16042132512067,0.00812340445092807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,179,2.2279222005202,-0.328164888555922,0.338742428401141,0.00715857779717983,0.259137698831625,-0.0612244869454122,0.87381062836736,0.0858119294214997,0.0320238221550255,0.0603571853559102,-3.33073484473299,0.0335909374099896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,179,-26.2803002654062,0.147923774132807,0.915035551730002,-0.132314074662937,0.0801256019744159,-0.0506578863898292,0.297863069612254,0.0188857654062246,-0.0851471991751662,-0.0177864646882517,-2.74048969208575,0.0265281952418036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,179,4.54007456703933,1.32746836431615,0.323841575129121,0.0738445653518604,-0.336977690009241,0.0367726073526259,-0.365264163019395,-0.0136618290592478,-0.539349746437108,-0.00914247320616154,-6.37434206005095,-0.190429372412776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,180,-19.6630367366546,-1.18590041517258,-0.472573113474707,0.0100709227529911,0.167941194438817,0.050709716652162,-0.740453420224758,-0.0245188215284547,0.109093294993739,0.00957337508342354,0.421924695792981,0.148335034564685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,180,-3.26549960102184,-2.28418518991928,-0.22175915058621,-0.0220502128527283,0.391483891030417,0.0611109004405947,1.49543480389647,-0.0560098279140172,0.488796528886073,-0.0129507681375708,1.44696783364247,0.188309243721532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,180,-16.5050492018906,-0.822606378702192,-0.476841605273972,-0.0349649747851497,0.473058026024082,0.0510826345338963,-1.82674570285025,-0.1644226851294,-0.203376795932553,0.0228747696971385,0.705077347580129,-0.146202628028744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,181,3.03184469641639,0.185844354212167,0.912670026071544,-0.0649461194011839,1.02006799975274,0.183065027698976,1.03285050399691,-0.10294322207738,-0.010065628080139,-0.00793359593511593,2.21988521166639,-0.0712162557195822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,181,13.310881139455,-1.19721926028212,1.0382553403496,-0.017363188461497,0.256569497074023,0.236513100424246,1.16868063715511,-0.0413241902366621,0.0464386471242921,0.0326560386362805,1.93544179060207,0.145527438361511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,181,2.45712835683648,-0.0830220901656613,0.172883956177373,0.125611723806228,0.228486915690813,0.266576920978696,0.699704553706237,-0.0197222359499429,0.0570886572192366,-0.0104836559538575,0.629065072556401,0.266603481360529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,182,-20.7279311942214,-1.20646432053588,-1.95332362796902,-0.00169137089498587,0.0413667330875231,0.0246008207655168,-1.62326171666872,-0.0756743986197922,0.306925474567152,-0.0382872466696538,-0.110561988786515,0.000752039795648612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,182,-15.3685708819706,-0.433517334563124,-2.43120807698272,0.0683749842146625,-0.0918926128938509,0.0240065121203569,1.50141203266361,-0.0859959330250965,0.308256402489888,-0.0375688574031744,9.28636146311436,-0.283050490909597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,182,-8.38299273216501,-0.847045382076357,-2.27675533614611,0.0241939600766962,-0.283432307250416,0.0455416592377607,-1.29238652047688,-0.0489147527625846,-0.189713365599466,0.0020259840002706,2.89076782236063,0.0127642798475283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,183,9.66703057303077,1.91361361103692,0.0294437208298914,-0.00051791793458391,-0.238601964551154,0.253078145639173,2.50350454376938,-0.0914459652235513,0.213465030990485,-0.0154400796909956,-2.97635223096171,-0.241738399767302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,183,14.4695063458221,-0.270060251334042,-0.361916797925204,-0.0146696021426488,-0.418249328450149,0.105568642870069,3.47567287931454,-0.0288555334230678,0.454169395817423,-0.00349700350852096,-0.33156381031786,-0.0801261312459828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,183,-3.14908966941246,-0.058296513750458,0.0148293998708535,-0.0338209614721386,-0.672360239937618,0.015091529254618,-0.711622942198229,-0.0820759018949004,-0.0700657577613368,-0.0196101330347149,-0.935709406155695,0.062197484557144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,184,-40.0180493837588,-0.68369744858204,-1.54664147990619,0.116172820416416,-0.304747687893229,-0.166186877961676,-0.429226274906913,0.00837630556399361,-0.183907430102468,0.0082125610576388,1.01730011984151,0.12154295766744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,184,12.1293592929277,1.04155950009051,0.42149320056545,-0.0387864960829324,-1.82574597652228,0.012835464092334,0.456707795037657,0.192153431262299,-0.0571225876487231,0.0182614109181083,3.36460065486187,0.0532045345009694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,184,-1.74869543125158,0.422038055712247,-2.7047875922494,-0.0637413426110257,-1.22771342395898,-0.130658443328543,-0.0341299618211979,0.125358045916406,0.0701370041366847,0.029397559564378,1.84370836204367,0.110142110459798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,185,-14.1262928794556,1.06889233503697,-0.613060194606785,-0.140633877187438,-1.15584534579959,0.124452648984293,1.33247079721555,-0.146046436575112,-0.0220587410253188,-0.00090284822199589,-3.10423776548076,0.05623126241212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,185,-31.1665638824801,-1.02900164687154,-0.940610528262805,0.0363438884635302,-1.70241469744278,0.0013149861369284,1.241583021806,-0.00215142914422672,0.203887382738472,-0.00706432748804121,-4.35399270337663,-0.0713576231569654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,185,-47.9439086297881,-0.766434865628779,1.20292327072467,0.0687258596485273,-1.15268751867988,-0.358830784595042,0.309090253537978,-0.0697790536524206,0.085116913587262,-0.018773438645808,0.149993495543455,0.110704448315666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,186,-4.32911388560932,1.91529095521404,0.379829975074997,0.0947533106029243,-0.654204998875266,0.269827631976872,1.32528974341656,-0.0468012789987421,0.218239233899208,0.00298323395599532,4.75530848516034,-0.0205771635781728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,186,12.9047616223508,-0.252769059154984,0.377799819346185,0.126396622322751,0.209918460208977,0.172637955596689,-0.85578736588988,0.00763063642905808,0.422050890580276,-0.0063464864430241,-1.28042234230556,0.209089328087152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,186,13.9514566825586,-0.648094409673911,0.757117971435601,0.00308681645765104,-0.0589353387731029,0.215860156912003,0.148022554655341,-0.109494185882177,-0.0902719695759009,0.00154249084540632,3.14218829119392,0.0673456007149338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,187,27.2470411241789,-0.314191689529802,-1.41540907296991,-0.128270372932753,0.753430924072905,0.093667934372089,0.906915422496601,-0.0545629529339682,-0.337943555593581,-0.0174629371418793,-5.16625401408791,0.041317257821192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,187,13.3642288791318,1.18735803791877,-1.01730612207394,-0.0721539455094258,0.106166194231877,-0.264617166299209,-0.237860550234113,-0.0653166759591428,-0.27900834896826,0.0126651659387504,-0.841767317419695,-0.0033914370886956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,187,38.0733294308334,-1.09165913244924,0.623633339554391,0.0464669086362052,-1.04146118483966,-0.371548506744051,0.0808821177346477,-0.00931714889706812,0.0243070467604056,-0.00773119930106405,-3.46733199552932,0.187083641522547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,188,3.01220830791588,-0.434155744850924,1.60046352275291,0.0503993243436869,0.0420096381178565,0.0127929692519846,-1.47782513886522,-0.0215076298684053,-0.178267197979363,0.000941555919277779,0.143950340041371,0.160852203976802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,188,-14.3620687029384,-0.611940208797017,0.0965847127211488,0.0697429649977488,0.118845515108479,-0.0481794335453208,-2.36989111183164,0.007460049602768,-0.00296242273054315,-0.00810098962476964,1.53431628797802,-0.0827001121673401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,188,2.05633688470819,-1.07240305637945,1.23271800917407,0.0540404150616236,0.338548624122781,0.319703786403754,-0.27146086238716,-0.0482467689870386,0.125640616135606,-0.0159996302261196,3.4189813416649,-0.0533233195229326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,189,-1.95667399230256,1.0111848655875,-1.18546677465082,-0.0376305941899227,-0.529292735007721,-0.336615746592436,-1.01531758927227,-0.104980163432428,-0.014659286185962,-0.0160679344673989,-3.93037757525782,-0.257283380188245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,189,23.7166420961927,-0.512667808796016,-0.347868941488077,0.10260941415159,-0.0860089327171156,-0.355902171469809,-2.07251095456767,0.0540511419161049,-0.401366585998295,0.0526987674586981,-3.0554599432902,0.148564713264389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,189,-26.2939684084341,-1.92892190966099,-0.501849961407621,0.0581957457149814,-0.96752358014324,-0.390032626516251,-2.14176449424848,0.0875501494754349,-0.208548525523701,-0.00237135476203427,-0.578254932702066,-0.0112670592592991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,190,-20.9393808936252,0.10414945704858,0.203603214994699,-0.0498078280804843,-1.18317165076412,0.287208896079552,0.978465902018694,-0.0203908244326268,0.278214645884414,0.00463507384435293,2.90720702031253,-0.0160747318233462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,190,-25.1676651636734,0.281077151335167,-0.661773653299564,0.00230108567380712,-0.37911084970725,0.0262399380565914,-0.188362069799973,-0.0674724592443421,-0.811181083530895,0.00655749101131044,-0.367130339470179,0.14714516917832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,190,-28.9252939162971,0.328417985151658,-0.975869024772384,-0.0327507310776815,-0.919721638162015,0.0398354179802675,0.585122715003591,0.113128740526689,-0.382985160468702,0.0181140831215168,-1.6998330021009,0.182968202920085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,191,-5.57174079532895,-0.500822670288098,-0.769820021857574,-0.0278685209657754,-0.244087149719533,-0.222986482629017,-1.61675741908133,-0.0459567875535412,0.0408950230203793,0.0054234348589328,-2.21789059047286,-0.103173455697994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,191,-6.29451631192421,-1.36590659551956,0.458898562333845,0.0273800628432396,-0.697911710462895,-0.0466790180903476,-0.330556338200821,0.0662620271953363,0.0916022777192884,0.00610282207777855,-3.18142636767531,0.0973976652653626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,191,47.6600045515622,-0.474548502917264,-0.972615797599789,-0.0616308440077255,-0.539679971806957,-0.0752433929826607,-0.420641083025703,0.0649017202271149,-0.202732596913315,-0.0540724518993138,-2.14688472140642,-0.0713891168200083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,192,-24.4612477107628,0.0364102281723804,-1.09403366653538,0.0445156383600418,-0.997321168076365,0.142669094950901,-0.982821879133442,-0.0147943235989784,-0.0713206589269086,0.0444489985508068,-0.858802493317441,0.0671886161195434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,192,-21.6099026113513,0.379066343803714,-0.495242324419487,-0.0564664979790366,-0.361602005692007,0.110642220817971,-0.727711485774526,0.0964866676361673,-0.434926653931628,0.0634139508921166,1.8680498978739,0.0327120084756141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,192,-25.0734721951932,-0.159815342980422,0.105894595256711,-0.0811965974844886,-0.00411591685054358,0.0560338896762163,-0.688621780120972,-0.0749727207568147,-0.284856525327962,0.00796516905297051,-2.10930345266951,0.0705157846197665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,193,3.69560671516581,-0.964146463216538,0.000755153972545664,0.0308025952662251,-0.777786619849922,-0.149224601733113,0.160415038702064,-0.0120319042432503,-0.0742942362334844,-0.0137061686784638,-0.514865824609302,0.0774615159864018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,193,15.4218091816023,-0.540174482134792,0.0112116478368929,0.0933364073763154,-0.904480105850827,-0.190877180356728,-0.775277128709732,-0.131393887377236,-0.251143691324319,0.0241263451112017,6.4656064023827,-0.0503261926261625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,193,6.28929040538023,-1.73810987875653,0.393090327729658,-0.196813316434687,-1.79977716290764,0.106073274625336,-2.15103111984027,-0.106083246454581,0.342218090704953,0.00134627616512466,4.03819030847031,0.129368232344236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,194,21.399833472098,-0.994107903552346,-0.434986268888895,-0.118658590481107,0.919293903042735,0.220821399574172,-0.609577382570637,0.0225853340985983,0.319912543737058,-0.0163795489419312,2.97913960859408,0.239614291018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,194,22.9547678533533,0.331719237333958,0.0318092889287414,0.0153750916725027,0.255173725424395,0.247834897774919,0.120668523184873,-0.0636938316929622,0.60241778112443,0.0184255687045902,0.419110422966,-0.078478924865736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,194,21.0086316338816,0.925183247037557,-0.711953898120638,0.0323702638933501,0.371768231391098,0.246805298403658,-0.810731544787141,-0.0277952202657877,-0.130177307012663,0.0291258229676784,-1.83637608510021,0.158139500412943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,195,35.6236478595544,-0.12176746865635,-0.21199609353157,-0.23863036232144,0.416058624144868,-0.128905743183583,0.4186886365294,-0.0517703319500372,-0.473663328384617,0.00594290969314149,-0.953479153540712,0.0191862836744177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,195,19.0762765932892,0.235426847063674,-0.54518551576366,-0.131568260286731,-1.64170647609952,0.0372442499257354,1.17721519150786,0.15542719047654,-0.048073499916736,0.0131021451925743,-0.433137856695865,-0.198262093634465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,195,10.3342068544749,0.0032422317934877,-2.07929370677823,-0.0136657129640492,0.157708675913904,0.0616549115537639,-0.318715786333866,-0.0593417919863673,-0.177582364172223,-0.00711150819521697,-6.07446807991388,-0.0522687552642438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,196,-22.9662851181041,0.192373278953423,2.24866210210892,0.066211998615727,0.702881495839166,-0.203346096644734,1.57285005993127,0.136757776188521,-0.423260158828161,0.022460175189273,3.42857302640242,-0.272361329701388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,196,-12.9742784346338,1.23620028682225,-0.659931113234588,-0.0264344242575072,0.0960986229971423,-0.164240848745611,0.984469097150073,-0.102247259445837,0.183265270882615,0.0251501275932557,1.53046658527342,0.140000135340605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,196,22.4504540385949,-0.283309498864194,-0.568397004601208,-0.0473491154955939,0.519463473838471,-0.174498011874192,-1.22392729292227,0.0125905367272927,0.24426107469283,-0.0369396322750205,3.44857272276452,-0.279731843952494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,197,-20.7290801479417,-1.65453583148671,0.127714482311966,0.0574900569793933,-0.347131172775657,-0.023309682401186,-2.45548275493761,0.0305115171609475,0.0657128841973043,0.035383715435196,-5.21015506823376,-0.0358427899972882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,197,36.6286584981458,0.51699666669872,0.261721950312552,0.147822985447744,-0.57726312535431,-0.0322525240452006,1.72381752357849,0.0159794954407231,0.0956640560718407,0.0366552400570802,3.14100446308713,-0.0844550331024361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,197,15.4455666638377,-1.1458705662993,1.91002044786946,-0.146739913148004,0.215071016450648,-0.1060987654072,-2.14444417254742,0.0691841382582186,-0.389696935513411,-0.0189674274542657,-4.7273893236345,-0.121218787757149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,198,17.8352563438817,-0.60624082143073,-0.202041754640406,0.000423752504817861,0.115334841617917,0.160461200362017,0.603009073523283,-0.0827425815658315,-0.319219673073535,-0.00154330456128926,-1.14734483860695,0.103731001387093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,198,10.3394924988606,-0.653604046214598,-1.83969113936036,0.0793577149283047,0.959051825753398,-0.451373817084995,-1.0986840273812,0.00458405211544057,-0.0385368076632657,0.0160132944012222,-6.86391931145086,-0.0545269626785376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,198,25.2676717234463,0.232659416470188,-0.914347815828424,0.0946835470370338,-0.793932009119662,0.313088832772276,1.65434258413173,0.13199055101605,0.236815553066697,0.0111927854297784,-3.76357322577248,0.0219688034545324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,199,22.4952264753848,-1.10505015025737,2.06309353179873,0.0296552982755434,-2.07767402389516,-0.148739683831174,2.00129185452468,-0.0843626227346226,-0.136299352553674,-0.0116001836399158,-0.330198457507549,0.308465597658342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,199,27.6997679980944,-1.51357005202147,1.64612229512734,0.0496010879118483,-1.82813644364089,-0.148987306137579,0.716655763646125,0.0408634958486753,-0.307089326761107,-0.0156288033862289,-0.173441226150118,0.0414955363819649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,199,26.1698532447495,-1.34301824318436,2.35023639040088,-0.00132561124685984,-1.38456261723301,-0.165579139455324,-0.582308904070473,0.0927503317928741,-0.235041582939298,-0.0198147752734721,-0.950509077356827,0.179552214188662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,200,5.43418175561405,0.439026573199493,1.71647888607778,0.0281482546139302,0.102213550041901,-0.102630637227814,-1.84991830004708,0.0540193815181487,-0.135807349235839,0.0129023551567626,-10.5308653654186,-0.326541422425201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,200,4.27545600399289,-0.0117402309371674,1.23792842339942,0.192202555890676,-0.0228176966116838,-0.0665101448695047,-1.19188249761161,-0.125034040267486,-0.407599835106838,-0.0297315797398124,-9.51066374117667,-0.474909092824298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
