rep,id,b01,b11,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,score4C
3,33,26.7910459028946,-0.940776860426158,6.6299846733815,-0.0922006321183022,4.48232165768725,-0.219629955788869,2.94908000545163,-0.100893204501167,4.07841282519693,0.0444286849539668,95.3894292105772,-0.0261968858965984,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,8
1,34,109.433498235253,2.53917708552969,5.36683442197702,-0.0758341997695622,5.60633548185359,0.190289141745466,4.7246708208331,0.035866660335616,4.09312097200166,0.021524218976459,98.0292788015971,-0.0175400711994041,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
2,34,121.203737437322,1.61150725485643,5.32820293777097,-0.0397718175385076,5.63086601916982,-0.055641609674393,4.89275287918057,-0.0318690969107888,5.19982280892191,0.011612894787002,91.8051174470084,-0.204629715664855,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
3,34,102.52645966176,1.21930215583154,3.51750357173681,-0.0820270223654793,6.12354839863314,0.06264215559217,4.15292095042367,-0.105210299578434,4.0958027415289,0.0242933762466773,95.1578706228404,0.0411571724290088,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
1,35,90.4452472104037,-1.46051021664666,6.0683478867811,0.146120493989207,5.41056783170875,0.0249041730614687,4.84795346902331,0.152630890646641,4.0755324557021,-0.000761241357670755,92.6151176534607,-0.0343166262241225,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
2,35,110.291370814069,0.754501607533853,7.11848511452791,-0.139995058443926,4.42160816412897,0.0780531790042698,4.7637427439378,-0.154503520087945,4.13568306350099,0.00534423301898111,97.5519179272937,-0.123352542004825,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
3,35,112.253244658262,0.138736327927621,5.84499137576231,-0.0975471303147651,5.02287403119395,0.0437862619510817,2.99155025470939,-0.153594565406951,4.68811165889786,-0.0258372701345865,94.692943573204,-0.103357988362668,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
1,36,25.8939689321051,0.209645922430048,6.27311266818919,0.0104912939535344,4.39302157990058,0.281361909542935,3.55097041937995,-0.156600180778357,4.39115188732503,0.0145067220521773,94.6353142952929,-0.225768037361937,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
2,36,26.9443210784101,1.61519738411978,6.20965673807398,0.0889828291405947,4.17206397158481,0.279761905884177,2.12725626901595,-0.0364369286271038,4.79062218215524,-0.0152239442106776,94.7056922526326,-0.169839574462459,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
3,36,35.1628622245188,-0.698139284672683,6.00938076904344,-0.130386044700267,4.55190986062037,0.283140724694581,3.7869773234628,-0.225199325645766,4.38895603614055,-0.0317648783363246,97.1778677834585,-0.151795536936405,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
1,37,89.5180505979078,0.602942781748119,7.22614155580298,-0.0833988055214244,3.02594606415032,0.0554122523558475,4.21202971569279,0.0267173655794914,4.18347769787701,0.0128269625832131,94.1180495825855,0.113301963738005,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
2,37,93.0269986350604,0.0841486336707792,8.4439746962078,-0.196004711920921,2.69903111087187,0.0685366026660265,4.98645820479187,-0.0365163608689255,4.30428153873297,0.0299516558717555,93.430935592531,0.215533937367553,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
3,37,86.7606170477042,0.739914929007231,7.30629986729803,-0.121617080189539,3.18138643348234,0.0603463094865863,4.91102707139386,-0.0124366604920877,4.42605978179756,-0.00155141400830528,97.0450008642129,0.102679904329939,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
1,38,60.8836797418995,0.851732190262434,6.81693710148734,-0.0697896621560719,4.35635800617595,0.124033115151993,5.35630956896338,-0.0913981603756725,4.36789452420899,-0.00862388623311959,90.7946871845962,-0.05979731717074,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
2,38,103.399232373584,0.557759592621643,5.09027123776354,-0.276200965302354,4.81946741384257,-0.229919973953415,6.52853727794869,-0.170739802150173,4.4181383858284,0.0323065512171238,93.0541119350303,-0.106341013513321,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
3,38,67.6425772318529,0.169418964629103,6.56416018724676,-0.265643590762521,4.26565990579326,-0.0825092824694953,5.17025510790476,0.0630650181940361,4.53540374533087,0.0446192072981785,94.0184268731811,0.069566074012646,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
1,39,71.3896930050407,-0.148759593722783,6.0229134891847,-0.0997794052405212,4.18141981687288,0.0331084209716917,3.40691425917219,0.0213226830171767,4.51963839857664,-0.00399770779918721,95.4891760488127,0.032626989222701,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
2,39,81.592301871128,-0.114654136920954,5.26384561972717,-0.234706984864223,4.07536539320977,0.0510190489085487,1.9742667897739,-0.0134049877437486,4.59393801062914,-0.0265219220143329,98.1268085190853,-0.0650998012655252,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
3,39,82.5877664404142,0.462078549369755,5.89874667351195,-0.129829300139548,3.81343532933779,0.0492447593668336,5.76615743677594,-0.0474170721076105,4.39552036154513,0.0131957061774303,100.460814577684,0.0459213263129542,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
1,40,124.747701628679,2.23248702009125,7.56626835833294,0.0368214928374548,3.42665211445774,-0.527683365772455,4.89194324705154,0.00855913435188759,4.48218422707011,0.0426009056975766,96.4529327645585,-0.278283496703786,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
2,40,79.1671961500809,-0.206266075080815,6.09466067103812,-0.13143899576079,3.63470248415397,-0.391201169208109,4.46049429359203,0.048840937333383,4.44392627457601,0.0471356990461487,95.0084461237485,-0.0259177247384285,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
3,40,108.085294007681,-0.256874321164588,7.26484969144424,0.0357114862691593,3.16003185116722,-0.300791016294477,4.25787864948375,-0.114673685873594,4.59562532633831,0.0296385200605497,90.1437118223788,0.132055726701127,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
1,41,116.39612849362,0.490431491993502,6.04166555201637,-0.188893868568108,3.83661078110155,-0.115547426310859,3.6052433021569,-0.157719553629051,4.53084978417472,-0.00229391109742034,96.4646584282002,-0.101781601250479,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
2,41,104.347024206165,-1.55680630959109,6.96173183697888,-0.0978434924252961,4.63770195084025,-0.164256668874093,2.87264713858322,-0.00496243253196186,5.01516508810728,-0.0168997689693799,96.2657424037595,-0.0439008550246582,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
3,41,101.267342841536,0.506751311470148,6.60216986675256,-0.272680467127049,4.95744909589065,-0.200067233529469,4.68216191543817,-0.256841313233683,4.64104997956967,-0.0133052134698314,98.7960775340032,-0.101655810794753,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
1,42,100.43973829982,0.449030196468696,6.59423143464133,-0.0462351045723653,4.622440691822,-0.260669682872813,4.02336389883045,-0.0706158174283496,4.59786869406506,-0.0273874398690295,98.6094938221982,0.0857815831275057,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,8
2,42,82.233209383468,-0.987660186129085,7.45522573024815,0.234263915089488,4.81819740416891,-0.0774996714934091,3.55682802263917,-0.0975003266950187,4.39676739280025,0.0233744801444969,94.6010986087685,-0.141342752262499,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,8
3,42,90.6617872962298,-0.769302411254608,6.08379579113457,0.0709351982978602,4.52828915217572,-0.105032784466901,3.4818864469535,-0.155211833308197,4.62818704427885,-0.0122673801693101,99.0392418057608,-0.0396116804209572,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,8
1,43,107.243591706328,1.24846036124827,3.6242789995012,0.023018696643362,3.04879351418357,-0.30650233824409,4.26514516329028,-0.0306647486128395,4.59896338091326,0.0371543174945548,93.2682805415651,0.0415060907355502,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
2,43,89.3181679848133,-0.823202931172042,2.65273500328788,-0.135188359495049,3.42208332645588,-0.350344386096884,3.92088804123892,0.189720765843623,4.65589241909516,0.00954169944683856,92.8960063318545,-0.380103788950762,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
3,43,97.1306561696466,1.76197008351959,3.58411815857257,-0.0999720882040032,2.32020904260957,0.308215980772873,5.21743230872138,-0.199170877107573,4.33547830297615,0.0229267244556835,94.3132473425893,-0.254329076384703,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
1,44,90.0872985223896,0.219898900367402,6.47720905987817,-0.16694407272001,3.25808467810106,-0.163715070296659,3.74073813490322,-0.0487201039407021,4.84562559710988,0.0328867223942398,94.6585311836988,-0.0381245175697313,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
2,44,81.151378939991,0.643408291272843,5.57026672519105,-0.0325707781008494,4.127414235911,-0.252821744108053,5.88777688198379,-0.0130377644503184,4.31183008383756,-0.000587413293557235,97.0832538465995,-0.0605790431684756,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
3,44,101.122213512387,2.31630989539969,5.85035344691406,-0.0378311782509794,3.95897883128697,-0.262960499083935,5.60073253080441,-0.096363451622852,4.4510710741447,0.0209018041659881,95.935062127382,-0.173312944155475,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.07184989856779e-14,-0.544713424608141,7
1,45,71.2103960466115,1.19062203210377,5.32379410632884,-0.179633378600166,4.18591185222752,-0.185213970872767,3.60909069083378,-0.0814114023555484,4.51918941259716,-0.0108450362845359,94.902681743457,-0.216176128551054,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
2,45,111.549935840365,-0.32253828748649,6.64479133084719,-0.211293558591941,4.26691893504093,-0.07653360933862,2.91807724704812,-0.043183459937007,4.27035034092673,0.0143083289383195,91.4320129222661,-0.0823134601957951,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
3,45,82.8725239795189,2.55304889522931,7.52138737961185,-0.11813345233555,4.4519332444928,-0.266929188665953,3.99665674958374,0.00462901609446831,4.77415407231294,-0.018056452536499,93.9715152870265,0.0699302585082946,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,5
1,46,108.780888410455,0.172176626897747,6.19667031013688,-0.0394602480706322,4.10986135337797,-0.233835397312589,4.65817355271411,-0.0866234164845844,4.33640654235826,0.0251715516778913,89.7296407258664,-0.424066238844547,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
2,46,40.1440294782326,0.0752104399061484,6.32369941000103,-0.013089674200045,4.76072225277795,-0.346409547023765,6.0380115621938,-0.0905375524809092,4.5548053483552,0.0174556639131292,93.9583059235485,-0.0258855177013143,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
3,46,112.314145840089,1.00045907107786,6.88926814073715,0.0224231103946131,4.52198046667389,-0.208644867727696,4.05457778020432,0.0350974762788634,4.53192470117806,0.0449415651776747,93.62674570282,-0.178749591777017,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,1
1,47,52.8478393048895,2.12522745360898,6.93325225227324,-0.148922045446559,4.39657165307622,0.055023078083445,4.58224455268384,-0.0907726384501122,4.67936603314985,-0.000689721787430254,94.7692481075962,-0.0772661173186585,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
2,47,89.8068058649827,0.94826659861636,7.35383482721754,-0.151978125270732,5.45945146527247,-0.161423120520158,3.03727984460756,0.0465236197253299,4.31488484336426,0.0112340734062976,91.7878325694379,-0.247849475292037,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
3,47,54.2615709702659,0.329534990916976,6.35867343147295,-0.0243409726509464,4.35312792913373,0.00566437457100013,6.85570825312962,-0.023262154869078,4.61780079826981,-0.000281843305586789,96.2994489326033,-0.178524814562173,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.74507852795763e-14,-0.233448610546346,3
1,48,71.4552878250381,1.13233673538148,5.53909875829734,0.0402535947454452,4.52353159484577,-0.384575848893352,5.35343058978673,-0.0976827241172294,4.28247304645213,-0.00961770726306728,95.155081341581,-0.0583304787823614,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
2,48,79.7895676570618,0.369137819395073,4.55639402860101,0.10807934948792,3.66355771540593,-0.168214052256291,4.50950055431394,0.00352331889372039,4.50961312464458,0.0157589276243558,92.4113229354352,-0.156708830723216,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
3,48,61.2359006450471,1.41021013558928,3.55134402495658,-0.135603981714761,4.26532259056391,-0.340987417495361,2.52248162726346,-0.0327577643246809,4.49217923860394,0.0089245486533324,98.7031358962061,-0.202447035692861,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,4
1,49,77.3938238233841,-0.607317527076126,5.49028423679479,-0.165898883624465,3.31066238792397,-0.349431683761551,3.96270576289511,0.0359345900184167,4.02504082574118,0.0193035620499611,91.8222016088562,-0.179091139902127,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,12
2,49,65.2473627430294,-0.417834942864641,5.55284944194098,-0.00579228930663191,4.27464714139363,-0.473025916397582,5.11159507922871,-0.0501721457830032,4.38684749443883,0.0580934697553785,91.3009317320552,-0.197083584577278,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,12
3,49,90.3798391297142,0.247231918891059,4.07530933414127,-0.271213441975676,3.82564627884311,-0.0951655320020257,5.92481583371965,-0.0703920316017707,5.09891057227162,0.025363864427641,91.3109871012837,-0.0370487409907277,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-6.9803141118305e-14,-0.933794442185385,12
1,50,85.7418322325413,0.255585876377492,5.72305119461655,-0.00786406019541354,4.00949759299208,-0.153336746308447,4.79095950949944,-0.0762268661242506,4.85354868089157,0.0193275653977475,94.0890352889958,-0.103444239313876,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,9
2,50,70.7251531104754,0.541837204415496,6.4512767987676,-0.185968535908189,3.7642635133131,0.00429196549037787,4.61122476270809,-0.0594384446261247,4.72132653979194,-0.019744234056816,93.8122243205673,-0.188637609897927,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,9
3,50,73.8198485838893,-0.238738168308386,5.88165986849118,-0.0971895680059073,4.02023378073365,-0.0994679368602198,4.80938116989167,-0.0457012474885811,4.41267025640462,0.00771462891913569,93.2561109710813,-0.249198353128378,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,9
