id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha21_SAEM,alpha22_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha21_mean,alpha22_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha21_mode,alpha22_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha21_sd,alpha22_sd
156,4.45793,-0.135533,-0.151752,4.06918,7.35138,-0.00118873,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.96814,-0.110409,-0.172297,3.69104,7.35127,-0.00126738,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.04779,-0.193601,-0.132842,5.23601,7.3527,-0.00129554,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.29532,0.111005,0.0730228,3.55788,0.0177015,0.00100168,0,0,0,0,0,0,0,0
157,5.76061,-0.141776,-0.177808,6.29563,7.41057,0.00386276,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.73115,-0.14348,-0.180252,5.24969,7.40527,0.00363957,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.37733,-0.134779,-0.169205,3.99322,7.40687,0.00359757,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.05646,0.0901709,0.0914498,4.45504,0.0318007,0.00579059,0,0,0,0,0,0,0,0
158,3.8784,-0.130522,-0.178318,4.52431,7.40488,0.00452555,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.91209,-0.136083,-0.183477,5.06295,7.40366,0.00442432,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.50877,-0.124693,-0.176366,4.12782,7.40289,0.00442602,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.908045,0.0990469,0.0823272,7.2168,0.0257836,0.00532969,0,0,0,0,0,0,0,0
159,5.32701,-0.201745,-0.137646,4.89643,7.35658,-0.00654298,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.07317,-0.189234,-0.15251,4.53793,7.34934,-0.00608702,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.45687,-0.179204,-0.101165,5.95001,7.35574,-0.00646257,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.486514,0.0667795,0.0592941,3.7733,0.0162753,0.000996014,0,0,0,0,0,0,0,0
160,4.2664,-0.139014,-0.183673,3.9524,7.42803,0.0024771,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.51804,-0.14198,-0.156452,4.75886,7.42674,0.00288344,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.07261,-0.136907,-0.167392,3.97571,7.42669,0.00273175,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.76916,0.0854207,0.0734579,4.9743,0.0190862,0.0033532,0,0,0,0,0,0,0,0
161,5.13436,-0.150302,-0.168194,5.62673,7.38166,0.00314131,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.32163,-0.136412,-0.153061,6.29247,7.38428,0.00370572,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.87647,-0.138536,-0.166586,3.96879,7.38254,0.00282769,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.00597,0.106768,0.0940018,6.95416,0.0256796,0.00498098,0,0,0,0,0,0,0,0
162,5.63596,-0.140487,-0.172853,4.55313,7.40716,0.00199682,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.51555,-0.142508,-0.15877,4.1624,7.40623,0.00167284,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.26443,-0.137739,-0.167631,3.97501,7.40804,0.00157831,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.829939,0.082676,0.0780804,3.10071,0.0224844,0.0048886,0,0,0,0,0,0,0,0
163,2.04386,-0.139065,-0.158669,7.28162,7.42587,0.00401065,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,1.90908,-0.146964,-0.163818,6.30085,7.4244,0.00377458,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.15398,-0.136827,-0.167729,3.97803,7.425,0.00361432,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.04165,0.0966832,0.0941327,8.23837,0.0325615,0.00524746,0,0,0,0,0,0,0,0
164,6.87338,-0.17788,-0.139323,6.73496,7.35978,0.00335708,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.82771,-0.177428,-0.137165,7.22533,7.35677,0.00328402,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.45352,-0.186548,-0.123937,5.21036,7.35699,0.0032003,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.958374,0.0853545,0.0916439,7.27111,0.0223352,0.0052742,0,0,0,0,0,0,0,0
165,5.91943,-0.14224,-0.167177,5.97882,7.43584,0.00282324,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.97176,-0.152748,-0.168513,5.51089,7.43461,0.00245432,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.62727,-0.138031,-0.166919,3.97121,7.4387,0.00337895,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.07111,0.097155,0.0885375,5.03381,0.0265143,0.00540564,0,0,0,0,0,0,0,0
166,6.70947,-0.133615,-0.189275,4.35419,7.40464,-0.00126654,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.53363,-0.109733,-0.162354,4.09705,7.40961,-0.00162182,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.67313,-0.0412877,-0.150905,4.21953,7.40704,-0.00145546,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.933801,0.0882572,0.0741557,2.47854,0.0166435,0.00104087,0,0,0,0,0,0,0,0
167,5.6576,-0.109846,-0.212379,5.78678,7.35995,0.0011323,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.72949,-0.10739,-0.214059,5.39723,7.36159,0.000933439,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.92679,-0.0855879,-0.207937,6.4135,7.36009,0.00102306,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.97984,0.0794073,0.0819381,3.98364,0.0205104,0.0030213,0,0,0,0,0,0,0,0
168,8.51465,-0.13609,-0.192618,4.27449,7.37441,0.00778614,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,8.37097,-0.124892,-0.187719,5.1983,7.37104,0.0082039,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,8.20846,-0.118777,-0.179116,4.23687,7.37762,0.00727892,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.807199,0.0795367,0.0783676,7.76399,0.0230937,0.00319321,0,0,0,0,0,0,0,0
169,2.36427,0.0167235,-0.166765,4.54535,7.41745,-0.00694598,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.52782,0.0213384,-0.169501,4.04434,7.42181,-0.00710026,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.7644,0.0179031,-0.181026,4.32388,7.41844,-0.0069047,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.743304,0.0159265,0.0776409,1.89648,0.018485,0.00110095,0,0,0,0,0,0,0,0
170,3.86119,-0.194105,-0.157385,4.74694,7.39853,0.00473927,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.75645,-0.171542,-0.14365,5.268,7.39965,0.00459011,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.57992,-0.190224,-0.122478,5.39663,7.39907,0.00437735,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.718454,0.0863453,0.0826031,5.79315,0.0240991,0.00559278,0,0,0,0,0,0,0,0
171,3.23708,-0.206669,-0.16541,4.73103,7.42154,0.00670936,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.29132,-0.205785,-0.17338,5.52103,7.42325,0.00622816,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.03,-0.188554,-0.148279,4.56137,7.42238,0.00632665,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.688781,0.0934369,0.073362,5.00845,0.0224775,0.00482694,0,0,0,0,0,0,0,0
172,2.80221,-0.109697,-0.210494,4.98706,7.41921,0.00483266,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.90436,-0.0930742,-0.19465,4.57274,7.4225,0.00472251,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.98144,-0.0779897,-0.195814,5.7464,7.42123,0.00476389,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.953988,0.0956188,0.0870603,3.78285,0.0214906,0.00407276,0,0,0,0,0,0,0,0
173,4.43196,-0.271447,-0.11831,13.1182,7.3419,0.00125911,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.79171,-0.234655,-0.102462,13.5957,7.33838,0.0023342,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.64003,-0.274292,-0.129403,14.8541,7.33883,0.00201603,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.618028,0.0732399,0.0488696,12.3078,0.0213138,0.00420937,0,0,0,0,0,0,0,0
174,3.92824,-0.0884316,-0.187356,4.83968,7.43747,-0.00130487,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.97737,-0.104843,-0.177716,5.49816,7.43482,-0.00103793,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.01526,-0.0571061,-0.177436,5.4274,7.43812,-0.00140906,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.926815,0.0879349,0.0805042,5.03386,0.0226634,0.0041209,0,0,0,0,0,0,0,0
175,4.49446,-0.097924,-0.198132,4.60458,7.41341,0.00810157,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.56362,-0.0943743,-0.195183,4.28645,7.41726,0.00764301,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.4118,-0.0603318,-0.185531,5.9012,7.4127,0.00814147,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.03188,0.0869375,0.0763977,3.13229,0.0204355,0.00255922,0,0,0,0,0,0,0,0
176,3.29313,-0.166981,-0.159921,4.71024,7.39711,0.00464336,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.24423,-0.160535,-0.163582,4.06668,7.39567,0.00508189,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.96637,-0.157334,-0.152023,4.05533,7.39456,0.00518555,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.673297,0.0853978,0.0744891,3.87888,0.0207886,0.00459824,0,0,0,0,0,0,0,0
177,2.38079,-0.183365,-0.146943,4.32393,7.38597,0.00943529,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.48007,-0.165753,-0.123217,4.26261,7.3919,0.00905918,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.68395,-0.12762,-0.0818586,4.84607,7.38509,0.00945763,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.325389,0.0572457,0.0544041,3.35218,0.0186927,0.00119322,0,0,0,0,0,0,0,0
178,3.78975,-0.127131,-0.197239,4.30197,7.45723,0.00536568,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.81588,-0.121276,-0.184599,4.1151,7.45482,0.00634674,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.06584,-0.100808,-0.200786,5.21086,7.45589,0.00572107,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.01016,0.0816825,0.0898946,3.35616,0.0212097,0.00444744,0,0,0,0,0,0,0,0
179,2.51404,-0.0965258,-0.187653,4.25679,7.45893,0.00950661,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.74526,-0.123432,-0.201972,4.28013,7.45556,0.00936735,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.49584,-0.0492348,-0.162697,5.10074,7.45995,0.00915136,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.818961,0.0819287,0.064828,3.52063,0.0214614,0.00308959,0,0,0,0,0,0,0,0
180,3.65586,0.0595031,-0.159529,2.34099,7.40311,0.00136139,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.60425,0.056432,-0.164676,2.42617,7.39556,0.00186868,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.33242,0.0541604,-0.146864,2.51247,7.40482,0.00129382,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.640055,0.013153,0.0760246,0.827871,0.0167168,0.0011167,0,0,0,0,0,0,0,0
181,4.41833,-0.136643,-0.172774,4.47807,7.38592,-0.00136516,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.45135,-0.146943,-0.156796,4.92184,7.38712,-0.00293193,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.06778,-0.147927,-0.159047,3.9671,7.38651,-0.00157956,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.968819,0.101976,0.0771496,4.70694,0.0254617,0.00561488,0,0,0,0,0,0,0,0
182,5.31462,-0.216446,-0.115016,7.0242,7.4073,0.00509525,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.3543,-0.211459,-0.123063,6.65882,7.40771,0.00546961,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.26384,-0.218229,-0.0961106,9.00341,7.40764,0.00492957,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.956034,0.0880335,0.0780823,5.2169,0.0208775,0.00516373,0,0,0,0,0,0,0,0
183,3.6608,-0.251833,-0.0925855,10.6713,7.39124,0.00929039,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.44257,-0.23993,-0.094411,10.6444,7.40029,0.00816507,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.55682,-0.230571,-0.100883,11.8903,7.39173,0.0093443,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.390748,0.0211336,0.00740603,2.60085,0.0214704,0.00410103,0,0,0,0,0,0,0,0
184,2.86918,-0.143083,-0.169244,5.07782,7.44618,0.00388959,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.84211,-0.151282,-0.175195,6.21417,7.4434,0.00454987,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.07148,-0.137496,-0.16728,3.97408,7.44634,0.0047,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.20099,0.0997024,0.0977618,6.63209,0.0275281,0.00538537,0,0,0,0,0,0,0,0
185,3.68439,-0.0365378,-0.198705,8.49734,7.42199,0.00181011,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.75073,-0.035601,-0.207576,8.55265,7.4198,0.0017733,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.17917,0.000788683,-0.196373,9.91871,7.42496,0.00196425,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.36596,0.093967,0.0817614,7.46163,0.0244723,0.00496389,0,0,0,0,0,0,0,0
186,6.33257,-0.190912,-0.116745,5.19059,7.40374,0.00690873,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.15976,-0.179734,-0.113975,4.80211,7.40447,0.00679193,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.454,-0.16132,-0.072986,6.2737,7.40243,0.00706286,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.752579,0.0786704,0.0816649,4.27579,0.0212672,0.00267435,0,0,0,0,0,0,0,0
187,4.12087,0.0902145,-0.139495,3.59829,7.36997,-0.000500616,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.83853,0.0676315,-0.0982893,6.79973,7.37603,-0.000853637,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.53002,0.0853422,-0.139133,3.01137,7.37412,-0.000731006,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.83452,0.0222132,0.0895609,4.99512,0.0173264,0.000987404,0,0,0,0,0,0,0,0
188,3.51216,-0.186177,-0.137402,4.79666,7.37602,-0.000159305,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.41521,-0.171327,-0.148229,4.31388,7.37308,0.000397724,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.25653,-0.189624,-0.120411,5.4661,7.37432,0.000334287,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.753516,0.0855863,0.0862955,4.16797,0.0235483,0.0046855,0,0,0,0,0,0,0,0
189,7.49978,-0.122882,-0.18778,4.57982,7.38022,-0.000399966,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.39034,-0.120319,-0.169373,4.62212,7.37738,0.000263878,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,7.18368,-0.113698,-0.177321,4.25994,7.37869,8.77882e-05,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.827426,0.0957532,0.0780932,4.15459,0.0228843,0.00514273,0,0,0,0,0,0,0,0
190,5.51527,-0.0974753,-0.186804,4.73466,7.35197,0.000410169,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.57501,-0.113547,-0.202025,4.36978,7.35216,0.000691067,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.97134,-0.0857103,-0.191607,5.29319,7.35249,0.000114295,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.781785,0.0824056,0.0863971,2.88399,0.0210443,0.00402804,0,0,0,0,0,0,0,0
191,6.4822,-0.0106466,-0.210967,13.6247,7.38478,0.00395524,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.61208,-0.0163022,-0.216583,12.9687,7.39143,0.00262951,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.89862,-0.00536938,-0.199589,11.9228,7.38718,0.00342301,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.30265,0.0510803,0.0717535,6.83039,0.0227162,0.00402557,0,0,0,0,0,0,0,0
192,6.66107,-0.0656772,-0.221671,9.95388,7.40143,0.00455669,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.90078,-0.0806618,-0.227051,9.02146,7.40111,0.00471453,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.57812,-0.0365357,-0.224355,12.2517,7.40123,0.00415038,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.26213,0.0748402,0.0753238,7.38949,0.027472,0.00503476,0,0,0,0,0,0,0,0
193,6.56724,-0.170036,-0.164621,4.65219,7.41076,0.00468836,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.59039,-0.170708,-0.149064,4.40206,7.41335,0.00469318,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.3813,-0.172928,-0.13854,4.4513,7.41068,0.00448698,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.891505,0.105198,0.0772063,4.22233,0.0232501,0.00472703,0,0,0,0,0,0,0,0
194,4.64392,-0.157234,-0.14514,4.43637,7.40158,0.00569376,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.71424,-0.176977,-0.15743,4.0451,7.40329,0.005214,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.42664,-0.177694,-0.133816,4.65851,7.40231,0.00505605,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.85369,0.0967888,0.0833463,3.11723,0.0226303,0.0060416,0,0,0,0,0,0,0,0
195,4.18325,-0.0871415,-0.190861,4.37485,7.40626,0.00272062,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.01586,-0.0755523,-0.1905,4.19329,7.4061,0.00332669,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.15647,-0.0647106,-0.191635,6.05184,7.40699,0.0023159,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.02574,0.096448,0.0799042,2.7619,0.0243853,0.00459361,0,0,0,0,0,0,0,0
196,5.02483,-0.13784,-0.168034,4.25613,7.35213,0.00386738,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.28329,-0.144363,-0.152359,4.92111,7.34871,0.00370703,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.75226,-0.144831,-0.162015,3.95727,7.3501,0.00354108,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.02365,0.0902388,0.0899213,4.59405,0.0237371,0.00544847,0,0,0,0,0,0,0,0
197,3.78326,-0.162426,-0.155181,4.4662,7.40834,-0.000207138,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.78026,-0.171934,-0.163989,3.88147,7.40922,-0.00107904,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.4403,-0.163877,-0.1445,4.20639,7.40868,-0.000617848,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.737126,0.0903698,0.0934023,3.27974,0.0230966,0.00495358,0,0,0,0,0,0,0,0
198,0.816073,-0.144861,-0.165776,5.69014,7.40021,0.00393456,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,0.573926,-0.158144,-0.148468,6.29422,7.4039,0.00367472,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.230695,-0.136232,-0.168142,3.98194,7.40383,0.00360227,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.892544,0.113855,0.0808485,5.64515,0.0294565,0.00572117,0,0,0,0,0,0,0,0
199,3.96157,-0.153924,-0.19935,4.95627,7.38012,-0.00319495,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.86935,-0.129533,-0.189619,4.27786,7.38304,-0.00356548,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.46238,-0.118432,-0.205691,4.9505,7.38137,-0.00334214,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.798965,0.0739894,0.0893174,3.23943,0.0226975,0.00219105,0,0,0,0,0,0,0,0
200,0.396483,-0.236365,-0.081169,10.5341,7.33322,0.00332366,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,0.435119,-0.245304,-0.092334,11.1212,7.33409,0.00301585,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.265516,-0.213101,-0.092995,8.80746,7.33425,0.00289635,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.351769,0.0880126,0.066088,6.0993,0.0276578,0.00458537,0,0,0,0,0,0,0,0
201,6.20508,-0.163938,-0.150785,5.0585,7.36611,0.00438889,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.14478,-0.169441,-0.161947,4.79454,7.36359,0.00318106,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.85025,-0.166135,-0.144371,4.23846,7.36448,0.00388888,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.926295,0.093088,0.0801953,3.73574,0.0268112,0.00565014,0,0,0,0,0,0,0,0
202,6.72091,-0.141026,-0.179637,4.35994,7.42506,0.0020025,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.62166,-0.133631,-0.175338,4.32311,7.42665,0.00232942,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.42206,-0.13622,-0.168448,3.98361,7.42251,0.00224746,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.824196,0.0893508,0.0907964,4.09181,0.0227292,0.00459668,0,0,0,0,0,0,0,0
