rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,25,4.14544987737026,0.0375907588746955,7.12933392240844,0.0662988612098891,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.0990701226297401,0.193795458874696,1.53385392240844,0.018645801209889,0,0,0,0,0,0,0,0
2,25,3.69059365955345,-0.120897910879542,7.629449892309,0.0575449310571594,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.553926340446553,0.035306789120458,2.033969892309,0.00989187105715944,0,0,0,0,0,0,0,0
3,25,3.50441279124046,-0.235226243114408,7.70879431856557,0.0220463255882116,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.740107208759544,-0.0790215431144085,2.11331431856557,-0.0256067344117884,0,0,0,0,0,0,0,0
1,26,6.00016466123397,-0.0515332838597154,7.66639941449582,0.0763757077847101,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,1.75564466123398,0.104671416140285,2.07091941449582,0.0287226477847101,0,0,0,0,0,0,0,0
2,26,5.03710673183783,-0.108958524738332,5.73536862415924,-0.0509485331354285,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.79258673183783,0.0472461752616681,0.139888624159241,-0.0986015931354285,0,0,0,0,0,0,0,0
3,26,5.79796604743099,0.179709853014997,4.73320830502318,0.0941852176801862,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,1.55344604743099,0.335914553014997,-0.862271694976816,0.0465321576801862,0,0,0,0,0,0,0,0
1,27,5.16140760183124,-0.146675718652363,3.68977649244684,0.0343123181815409,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.916887601831239,0.00952898134763736,-1.90570350755316,-0.0133407418184591,0,0,0,0,0,0,0,0
2,27,5.26360696630345,-0.0692498288463614,4.49511523569879,0.00394128905017813,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,1.01908696630345,0.0869548711536386,-1.10036476430121,-0.0437117709498219,0,0,0,0,0,0,0,0
3,27,4.95230077147611,-0.26001740459197,5.81727150849329,0.00165549439754658,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,0.70778077147611,-0.10381270459197,0.221791508493287,-0.0459975656024534,0,0,0,0,0,0,0,0
1,28,5.26264882016714,-0.322771804280825,7.62780375074042,0.12553241055681,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,1.01812882016714,-0.166567104280825,2.03232375074042,0.0778793505568102,0,0,0,0,0,0,0,0
2,28,3.73662702023519,0.010728659583498,5.52867271314802,0.11815440658311,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,-0.507892979764808,0.166933359583498,-0.0668072868519805,0.07050134658311,0,0,0,0,0,0,0,0
3,28,4.44407084897799,-0.204005330470439,6.61149544556468,0.0837907325914892,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.19955084897799,-0.0478006304704391,1.01601544556468,0.0361376725914892,0,0,0,0,0,0,0,0
