rep,id,b02,b12,b03,b13,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha15,alpha16,alpha22,alpha23,alpha25,alpha26,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
2,198,6.00045953427865,-0.104614304912569,4.8991697220298,-0.134866130010503,4.49609641134407,0.0171448603021626,94.2353663522551,0.0500331343413089,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-0.078728797028341,-0.0555719731125759,0.656586127692077,0.0228493864565872,0.0769513339693022,0.00610403858682423,-0.0876328337415373,0.0646848361876351,0,0,0,0,0,0,0,0,0,0,0,0
3,198,4.56153978284907,-0.0554223520556917,3.5241109189992,-0.135854902965622,4.2653941670674,0.00817638692261851,97.8258450345225,-0.0991071754750224,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.75171882053081e-15,-0.573129393411982,-1.51764854845792,-0.00638002025569905,-0.718472675338516,0.0218606135014683,-0.153750910307368,-0.00286443479271984,3.50284584852585,-0.0844554736286962,0,0,0,0,0,0,0,0,0,0,0,0
1,199,8.12831546665575,0.0284389587879741,2.78868811675747,-0.303701078721399,4.35550168559137,0.00492867671018957,95.2249410957765,-0.00484765419312588,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,2.04912713534876,0.0774812905879667,-1.45389547758025,-0.145985562254308,-0.0636433917833985,-0.00611214500514879,0.901941909779893,0.00980404765320034,0,0,0,0,0,0,0,0,0,0,0,0
2,199,8.63025524290453,-0.00255598375963996,2.6369437853096,-0.316643670896564,4.34917883788335,0.00628448523616235,95.331383019515,-0.00612857003814154,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,2.55106691159753,0.0464863480403527,-1.60563980902812,-0.158928154429474,-0.0699662394914187,-0.00475633647917601,1.00838383351832,0.00852313180818468,0,0,0,0,0,0,0,0,0,0,0,0
3,199,8.01456952946828,0.00291371208607338,2.03762124694862,-0.268814351222096,4.73558414424515,-0.00900633387332766,97.1657100943079,-0.146919025379865,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.25515646159244e-15,-1.71938818023595,1.93538119816129,0.051956043886066,-2.20496234738909,-0.111098834755006,0.316439066870382,-0.020047155588666,2.84271090831128,-0.132267323533539,0,0,0,0,0,0,0,0,0,0,0,0
1,200,5.67035235344727,-0.00566015619183908,4.83968505384007,-0.322274810574751,3.91838486966304,-0.00603515652751241,89.6853762008056,-0.150378322788431,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.31378911539811e-15,-0.429847045058987,-0.408835977859725,0.0433821756081536,0.597101459502348,-0.164559294107661,-0.500760207711727,-0.0170759782428508,-4.63762298519106,-0.135726620942105,0,0,0,0,0,0,0,0,0,0,0,0
2,200,4.966027980307,-0.178110616368172,4.55540200163811,-0.247254606248938,3.9338617255209,0.0183895942433958,89.0050050005907,-0.0504286388734521,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.31378911539811e-15,-0.429847045058987,-1.11316035099999,-0.129068284568179,0.312818407300395,-0.0895390897818476,-0.48528335185387,0.00734877252805748,-5.31799418540595,-0.0357769370271259,0,0,0,0,0,0,0,0,0,0,0,0
3,200,5.76081850857298,-0.186099965968109,4.63836578803243,-0.32689526164654,4.04417538572559,0.0137201472145919,90.059510356226,-0.212549936781755,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,1.31378911539811e-15,-0.429847045058987,-0.318369822734015,-0.137057634168116,0.39578219369471,-0.16917974517945,-0.374969691649182,0.00267932549925357,-4.26348882977065,-0.197898234935428,0,0,0,0,0,0,0,0,0,0,0,0
1,201,6.16469790893158,0.0180609030747784,4.8932886038852,-0.24367194363422,4.35921893059889,0.0393831183549159,89.7410425618495,0.0166173816172324,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.0855095776245856,0.0671032348747711,0.650705009547484,-0.0859564271671298,-0.0599261467758856,0.0283422966395775,-4.58195662414715,0.0312690834635586,0,0,0,0,0,0,0,0,0,0,0,0
2,201,8.57614586871378,0.0746493463485524,4.27950175131796,0.0433177220903013,4.29659171690294,0.00486123605139205,91.9443158173086,0.0533702594801128,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,2.49695753740678,0.123691678148545,0.036918156980243,0.201033238557392,-0.122553360471835,-0.0061795856639463,-2.37868336868803,0.0680219613264391,0,0,0,0,0,0,0,0,0,0,0,0
3,201,5.78804385622945,-0.0419030455054115,4.49226244626011,-0.0896392764562872,4.71785559686511,0.0243100584309164,89.4472928420327,-0.0184460396251531,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.291144475077544,0.00713928629458118,0.249678851922391,0.0680762400108031,0.298710519490336,0.0132692367155781,-4.87570634396394,-0.00379433777882686,0,0,0,0,0,0,0,0,0,0,0,0
1,202,5.44518833017504,0.0108975246598725,4.32563821898828,-0.362881355963301,4.85338800438144,-0.00875696377179156,95.3218020695198,0.0367502084100942,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,-0.634000001131952,0.0599398564598652,0.0830546246505639,-0.205165839496211,0.434242927006665,-0.0197977854871299,0.99880288352314,0.0514019102564204,0,0,0,0,0,0,0,0,0,0,0,0
2,202,6.07802465473225,0.0944117489785158,4.94267194343779,-0.443339558258904,4.64252566067869,-0.0238382543150064,95.7281288346145,0.0244765533028203,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,-0.00116367657474914,0.143454080778508,0.700088349100066,-0.285624041791813,0.223380583303913,-0.0348790760303447,1.4051296486178,0.0391282551491465,0,0,0,0,0,0,0,0,0,0,0,0
3,202,7.40027371032546,-0.134469706272051,4.42960095692808,-0.421313433731595,4.11674769289448,0.0150036531946757,90.7206602619899,0.0327099569984296,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.32108537901846,-0.0854273744720585,0.18701736259036,-0.263597917264504,-0.302397384480293,0.00396283147933735,-3.60233892400679,0.0473616588447558,0,0,0,0,0,0,0,0,0,0,0,0
1,203,8.41701970246665,-0.0845741159722607,4.83764453598957,0.149599859622884,4.3945382376737,0.0237543556209671,94.9151461589406,-0.0500942034752763,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,2.33783137115966,-0.0355317841722681,0.595060941651848,0.307315376089975,-0.0246068397010673,0.0127135339056288,0.592146972943951,-0.0354425016289501,0,0,0,0,0,0,0,0,0,0,0,0
2,203,6.96857531589914,-0.0407199941008834,4.80412948830161,0.120246359976828,4.33071214835577,0.030609814104714,91.4565806486951,0.127828091571275,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,0.889386984592142,0.00832233769910929,0.561545893963894,0.277961876443918,-0.0884329290189996,0.0195689923893756,-2.86641853730157,0.142479793417602,0,0,0,0,0,0,0,0,0,0,0,0
3,203,7.51394716245746,-0.0824624750441576,4.77083676436319,0.152211778296584,4.40228841751877,0.0137647152247992,94.3063560174103,0.118375530684378,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,1.43475883115046,-0.033420143244165,0.528253170025471,0.309927294763674,-0.0168566598560025,0.0027238935094608,-0.0166431685863273,0.133027232530705,0,0,0,0,0,0,0,0,0,0,0,0
1,204,6.57084306079877,-0.0540580286842923,3.76462977712322,-0.0207873420720342,4.50022904263679,0.00563075412397851,93.3177876772865,-0.0891168568648757,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,0.491654729491778,-0.00501569688429963,-0.477953817214495,0.136928174395056,0.0810839652620148,-0.00541006759135985,-1.00521150871016,-0.0744651550185495,0,0,0,0,0,0,0,0,0,0,0,0
2,204,7.12670963149614,0.0391508396844884,3.60402426208927,-0.0183927588899042,4.36346355647617,0.0153214536440487,93.4141521865584,-0.063120714520876,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.04752130018915,0.088193171484481,-0.63855933224845,0.139322757577186,-0.0556815208985997,0.00428063192871031,-0.908846999438254,-0.0484690126745498,0,0,0,0,0,0,0,0,0,0,0,0
3,204,7.4593621022658,-0.163541482826224,3.39016710821714,-0.0136397886454265,4.38907791137812,0.0472314296025207,96.5307240927009,-0.0490218206972825,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,1.3801737709588,-0.114499151026231,-0.852416486120575,0.144075727821664,-0.0300671659966545,0.0361906078871823,2.20772490670426,-0.0343701188509563,0,0,0,0,0,0,0,0,0,0,0,0
1,205,9.0276392360666,0.116690391563265,3.93218789873084,-0.140834745124554,4.42280825243083,0.0178404621777093,93.62654082718,0.128957665629549,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,2.9484509047596,0.165732723363258,-0.310395695606875,0.0168807713425362,0.00366317505605895,0.00679964046237093,-0.696458358816685,0.143609367475876,0,0,0,0,0,0,0,0,0,0,0,0
2,205,7.89554252596402,-0.0618395438967285,3.42118353140782,0.0998370362990839,4.78484996284666,0.0148332248454676,90.6063236386699,-0.0229822221455529,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,1.81635419465703,-0.0127972120967358,-0.821400062929904,0.257552552766174,0.365704885471887,0.00379240313012922,-3.7166755473267,-0.00833052029922671,0,0,0,0,0,0,0,0,0,0,0,0
3,205,8.07862148093364,0.0516855380421271,4.40627827871089,-0.354647011395119,4.35140981544322,0.0178342053659601,90.595546080381,0.0326418816839016,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,1.99943314962665,0.10072786984212,0.163694684373172,-0.196931494928029,-0.067735261931551,0.00679338365062179,-3.72745310561568,0.0472935835302278,0,0,0,0,0,0,0,0,0,0,0,0
1,206,5.44798152234253,-0.0747368532402302,5.35928649396029,-0.204792433342904,4.6136532293592,-0.0023378876568129,95.4716616787936,-0.0678696907393174,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-0.631206808964468,-0.0256945214402375,1.11670289962257,-0.0470769168758133,0.194508151984431,-0.0133787093721513,1.14866249279696,-0.0532179888929911,0,0,0,0,0,0,0,0,0,0,0,0
2,206,7.05824526979835,-0.159861290481442,5.31760525694655,-0.226013824988883,4.25950398564389,0.0272601642637215,97.094072343222,-0.0949429937992257,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,0.979056938491353,-0.110818958681449,1.07502166260883,-0.0682983085217927,-0.159641091730882,0.0162193425483832,2.77107315722537,-0.0802912919528995,0,0,0,0,0,0,0,0,0,0,0,0
3,206,5.8506543066199,-0.126678535909064,4.68124866690743,-0.14581288327037,4.53149291085274,0.0206646380823829,93.8061082969084,-0.0886413765795424,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,0,0,-0.22853402468709,-0.0776362041090715,0.438665072569712,0.0119026331967201,0.112347833477965,0.00962381636704457,-0.516890889088216,-0.0739896747332161,0,0,0,0,0,0,0,0,0,0,0,0
1,207,5.26901456190776,0.0433439870754356,4.58779753510062,-0.0679580418394334,4.31779628675971,-0.0211065062652289,95.0223848574214,0.131843429806421,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.810173769399238,0.0923863188754283,0.345213940762898,0.089757474627657,-0.101348790615059,-0.0321473279805673,0.699385671424793,0.146495131652747,0,0,0,0,0,0,0,0,0,0,0,0
2,207,4.91653933693226,-0.187196272681523,4.15388294861921,-0.150987126705332,4.77523111548656,0.00374374717556096,93.9562135768722,0.0148805726150086,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-1.16264899437474,-0.13815394088153,-0.0887006457185056,0.0067283897617588,0.356086038111785,-0.0072970745397774,-0.366785609124435,0.0295322744613348,0,0,0,0,0,0,0,0,0,0,0,0
3,207,6.41123122379195,-0.0659388785827632,4.99236658498887,-0.0999957438774815,4.50228035508248,0.00122683688970985,96.8837897116952,0.0599850681076622,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.332042892484955,-0.0168965467827705,0.749782990651154,0.0577197725896089,0.0831352777077079,-0.00981398482562851,2.56079052569858,0.0746367699539885,0,0,0,0,0,0,0,0,0,0,0,0
1,208,6.38279738260229,-0.208423477936001,4.40055474145481,0.0492403888538421,4.78353933401001,0.0285749169580283,96.4885428267286,0.0421281065342377,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.303609051295294,-0.159381146136009,0.157971147117095,0.206955905320932,0.364394256635237,0.01753409524269,2.16554364073193,0.0567798083805639,0,0,0,0,0,0,0,0,0,0,0,0
2,208,4.5605951406854,-0.0936387283162158,4.8893557500904,0.040246529878567,4.96294026086757,0.022332507276786,92.3136762404658,-0.0427020636162195,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,-1.5185931906216,-0.0445963965162232,0.646772155752682,0.197962046345657,0.543795183492798,0.0112916855614477,-2.00932294553085,-0.0280503617698933,0,0,0,0,0,0,0,0,0,0,0,0
3,208,4.72147592590903,0.0313627519504987,4.39566831912857,0.0463121453774973,4.44881785384081,-0.00912019494157607,91.9249172746268,0.0283599514859311,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,-1.35771240539797,0.0804050837504914,0.153084724790855,0.204027661844588,0.0296727764660387,-0.0201610166569144,-2.39808191136981,0.0430116533322573,0,0,0,0,0,0,0,0,0,0,0,0
1,209,7.53984155845806,-0.0920819145546714,4.15791396031702,-0.203977933611038,4.83104862704378,0.0229129498225607,96.3179845318954,0.0251245615199501,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,1.46065322715106,-0.0430395827546787,-0.084669634020698,-0.0462624171439479,0.411903549669008,0.0118721281072223,1.99498534589871,0.0397762633662763,0,0,0,0,0,0,0,0,0,0,0,0
2,209,5.73520706391365,-0.00986655922995546,3.3047846987311,-0.145924103772762,4.7198483413123,0.0436445852721536,97.7440786235846,-0.0948993149808625,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.343981267393346,0.0391757725700372,-0.937798895606623,0.0117914126943279,0.300703263937528,0.0326037635568153,3.42107943758798,-0.0802476131345363,0,0,0,0,0,0,0,0,0,0,0,0
3,209,7.87001115803556,0.0189929470926507,3.75872696799331,-0.182371854620472,4.99406753219435,0.00673524957524108,95.0730627617631,0.0473033557354726,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,1.79082282672857,0.0680352788926434,-0.483856626344408,-0.0246563381533818,0.574922454819581,-0.00430557214009728,0.750063575766418,0.0619550575817988,0,0,0,0,0,0,0,0,0,0,0,0
1,210,6.07196095148187,0.0161361204886643,2.73442980834925,-0.253459767555425,4.13036927093601,0.017435019706247,94.1050321406946,-0.00676011036072807,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.00722737982512811,0.0651784522886569,-1.50815378598847,-0.0957442510883351,-0.288775806438765,0.0063941979909086,-0.217967045302046,0.00789159148559815,0,0,0,0,0,0,0,0,0,0,0,0
2,210,6.72545780339365,0.13277549827794,2.20885439082793,-0.0917039570200097,4.25835894791759,0.00170626124232466,92.5766753367323,0.0885613363055889,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,0.646269472086658,0.181817830077933,-2.03372920350979,0.0660115594470806,-0.160786129457186,-0.0093345604730137,-1.74632384926436,0.103213038151915,0,0,0,0,0,0,0,0,0,0,0,0
3,210,7.0129860371913,-0.168572390914268,2.29538915603726,-0.0315711090880977,3.96368089680839,0.0254372353491749,94.9560104122674,0.0535946719362063,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,0.933797705884305,-0.119530059114275,-1.94719443830046,0.126144407378993,-0.455464180566377,0.0143964136338366,0.633011226270796,0.0682463737825325,0,0,0,0,0,0,0,0,0,0,0,0
1,211,6.62328035430891,0.057503602160352,4.6622292770439,-0.209936737127651,4.33339113112984,0.00451406004202114,98.1063607586387,0.107202326853441,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,0.544092023001911,0.106545933960345,0.419645682706183,-0.0522212206605604,-0.0857539462449362,-0.00652676167331722,3.78336157264202,0.121854028699767,0,0,0,0,0,0,0,0,0,0,0,0
2,211,8.15366175965136,-0.028920525459895,4.75195070335091,-0.266754117914207,4.75958912686948,-0.0209377401331226,93.1930684700926,-0.00194753443352151,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,2.07447342834436,0.0201218063400977,0.509367109013193,-0.109038601447117,0.340444049494709,-0.031978561848461,-1.12993071590405,0.0127041674128047,0,0,0,0,0,0,0,0,0,0,0,0
3,211,7.6963117299699,-0.24072338148547,4.78747113939786,-0.215545034750339,4.10075535342925,0.0156884505385657,97.815469029426,-0.195961936010743,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,1.6171233986629,-0.191681049685477,0.544887545060138,-0.0578295182832483,-0.318389723945524,0.00464762882322734,3.49246984342935,-0.181310234164416,0,0,0,0,0,0,0,0,0,0,0,0
1,212,6.06503297818506,0.151567095634304,3.48610075529841,-0.217697542778641,4.71887348113642,0.0416718501589932,93.3835530985377,-0.0614140097178327,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.0141553531219394,0.200609427434297,-0.756482839039308,-0.0599820263115509,0.299728403761645,0.0306310284436548,-0.939446087458933,-0.0467623078715065,0,0,0,0,0,0,0,0,0,0,0,0
2,212,6.99341838372106,0.116105812307627,3.60318880257042,-0.216303413400162,4.5017124325164,0.0352135899863641,97.496981883926,-0.0527260715401265,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.914230052414061,0.16514814410762,-0.639394791767302,-0.0585878969330719,0.0825673551416246,0.0241727682710258,3.17398269792936,-0.0380743696938003,0,0,0,0,0,0,0,0,0,0,0,0
3,212,6.54881015522494,-0.00843905854904173,3.55740770989089,-0.199407446049218,4.53285703293037,0.0281169325786604,94.0485115431229,-0.0724426196752999,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,0.469621823917949,0.0406032732509509,-0.685175884446827,-0.0416919295821274,0.113711955555594,0.017076110863322,-0.274487642873723,-0.0577909178289736,0,0,0,0,0,0,0,0,0,0,0,0
1,213,7.89978152487164,-0.0331975665289138,2.23586833587048,-0.20001091676411,4.00625607348084,-0.00544737277755029,93.2668473393813,-0.0773432748340964,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,1.82059319356465,0.0158447652710789,-2.00671525846724,-0.0422954002970198,-0.412889003893936,-0.0164881944928886,-1.05615184661536,-0.0626915729877702,0,0,0,0,0,0,0,0,0,0,0,0
2,213,6.37880302841563,-0.0870792193916571,2.22138778571198,-0.0897013354642033,3.89843479396241,0.0244044586501697,93.4117878911361,-0.094200314783408,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,0.299614697108635,-0.0380368875916645,-2.02119580862574,0.068014181002887,-0.52071028341236,0.0133636369348313,-0.911211294860564,-0.0795486129370818,0,0,0,0,0,0,0,0,0,0,0,0
3,213,6.03198508266295,-0.0219111973667271,2.66323038251365,-0.184520044340818,4.53283694965892,0.021828376801808,91.7737081116016,-0.0812654221846482,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.0472032486440401,0.0271311344332656,-1.57935321182407,-0.0268045278737277,0.113691872284148,0.0107875550864697,-2.54929107439504,-0.066613720338322,0,0,0,0,0,0,0,0,0,0,0,0
1,214,4.07831064825859,0.315985895876731,3.54724250720207,-0.0420607144162943,4.18471765305643,0.0269864673739656,95.1839612629491,-0.0262115686761942,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,-2.0008776830484,0.365028227676724,-0.695341087135649,0.115654802050796,-0.234427424318339,0.0159456456586273,0.860962076952461,-0.011559866829868,0,0,0,0,0,0,0,0,0,0,0,0
2,214,4.87807579835223,0.154818003163395,4.13317992111369,-0.116954499754266,4.36261059386655,0.0180808592061097,92.4833513264321,0.0209940561965217,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-15,-1.43282348352996,-1.20111253295477,0.203860334963387,-0.109403673224032,0.0407610167128241,-0.056534483508222,0.00704003749077134,-1.83964785956455,0.0356457580428479,0,0,0,0,0,0,0,0,0,0,0,0
