id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha21_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha21_mean,b01_mode,b11_mode,b21_mode,a1_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha21_mode,b01_sd,b11_sd,b21_sd,a1_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha21_sd
1,5.75858,-0.125036,-0.149248,4.49145,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.71632,-0.138367,-0.171737,4.67878,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.37042,-0.136993,-0.149002,3.2757,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.943398,0.103132,0.0869772,6.18123,0,0,0,0,0,0
2,2.93747,-0.118184,-0.175077,3.12855,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.92039,-0.106246,-0.170075,3.22564,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.98877,-0.0605297,-0.1556,4.78956,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.678442,0.0842005,0.0737116,2.55336,0,0,0,0,0,0
3,3.35461,-0.174215,-0.14597,3.63598,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.42805,-0.163565,-0.140609,4.3038,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.63134,-0.17999,-0.117877,5.49375,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.69908,0.096643,0.072734,6.25641,0,0,0,0,0,0
4,4.43677,-0.16292,-0.138092,5.18305,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.43957,-0.170021,-0.139853,4.85991,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.45799,-0.182441,-0.0867445,8.68956,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.838188,0.0994097,0.0781973,5.59343,0,0,0,0,0,0
5,6.98388,-0.138575,-0.159325,7.42284,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.97211,-0.153602,-0.165455,6.15077,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.6182,-0.124192,-0.159572,3.30849,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.05541,0.089496,0.0863499,10.0883,0,0,0,0,0,0
6,5.87628,-0.131767,-0.169822,3.32047,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.7926,-0.132289,-0.170188,3.56825,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.89421,-0.129742,-0.146907,3.25441,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.676949,0.0918135,0.0682542,3.71802,0,0,0,0,0,0
7,5.29016,-0.130365,-0.156818,4.31957,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.40502,-0.137204,-0.146209,3.917,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.0661,-0.140989,-0.146786,3.30978,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.97815,0.0879314,0.0788212,4.71695,0,0,0,0,0,0
8,6.12369,-0.0744162,-0.176219,3.7438,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.89063,-0.0625767,-0.149027,6.77831,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.74146,-0.00539515,-0.159826,3.9295,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.32175,0.0781827,0.062796,8.2859,0,0,0,0,0,0
9,3.80157,-0.11669,-0.175907,4.0405,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.66903,-0.119949,-0.168515,5.95599,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.22985,-0.0995394,-0.177388,4.09377,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.894879,0.0830436,0.0893041,8.70147,0,0,0,0,0,0
10,5.62717,-0.124739,-0.167467,4.28145,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.54825,-0.120192,-0.175681,4.80457,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.22326,-0.117602,-0.164539,3.41979,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.06958,0.0862013,0.0852311,7.44024,0,0,0,0,0,0
11,6.77285,-0.123351,-0.170709,3.76421,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.84891,-0.144012,-0.174462,3.4534,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.54138,-0.119778,-0.16749,3.44166,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.830628,0.0811562,0.0738284,3.32822,0,0,0,0,0,0
12,3.78902,-0.126004,-0.155812,6.47134,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.66305,-0.133823,-0.158756,6.00653,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.09671,-0.125707,-0.158447,3.29221,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.0493,0.0992853,0.0875792,12.0966,0,0,0,0,0,0
13,6.50534,0.0374151,-0.193203,9.11949,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.84194,0.0364029,-0.183349,9.3706,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.01791,0.0290472,-0.166169,10.2264,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.993572,0.0137174,0.0849659,4.23963,0,0,0,0,0,0
14,3.94472,0.0244157,-0.166393,9.99883,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.75599,0.0360915,-0.181908,8.25632,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.05716,0.0125153,-0.17173,9.63008,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.2663,0.0432175,0.0760511,4.08504,0,0,0,0,0,0
15,4.74398,-0.091359,-0.188,13.2211,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.82019,-0.0834712,-0.16416,9.97629,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.27535,-0.106167,-0.169197,3.67335,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.22439,0.102058,0.0806309,21.4798,0,0,0,0,0,0
16,6.52446,-0.126776,-0.161031,5.58565,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.39581,-0.121932,-0.14963,5.47273,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.05911,-0.122376,-0.160955,3.33271,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.04753,0.0943755,0.0900933,6.73847,0,0,0,0,0,0
17,6.09721,-0.147729,-0.17335,3.73188,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.03202,-0.144102,-0.170587,4.30293,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.01955,-0.132838,-0.145805,3.26845,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.59174,0.0849725,0.0668139,5.74372,0,0,0,0,0,0
18,3.40234,-0.165761,-0.126191,5.45362,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.33747,-0.159594,-0.111256,4.92842,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.18306,-0.190971,-0.0919804,8.96212,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.903275,0.0867007,0.0875209,5.17543,0,0,0,0,0,0
19,7.67636,-0.0993192,-0.168121,5.63074,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.75529,-0.104536,-0.170962,4.84995,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,7.50447,-0.108643,-0.16786,3.60066,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.02613,0.0982542,0.0740204,4.73827,0,0,0,0,0,0
20,2.5353,-0.131681,-0.164689,4.79476,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.42616,-0.126822,-0.152841,4.5953,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.76138,-0.125419,-0.158646,3.29493,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.986753,0.0895965,0.0821811,5.42191,0,0,0,0,0,0
21,4.5862,-0.10585,-0.202394,5.20648,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.33971,-0.0957236,-0.191561,6.10068,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.64172,-0.0733873,-0.177388,6.99651,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.848465,0.0578638,0.0679682,5.26204,0,0,0,0,0,0
22,8.4958,-0.0354097,-0.167828,11.0925,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,8.56454,-0.01364,-0.195394,5.85824,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,7.48306,-0.0111825,-0.179429,7.00136,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.44193,0.0450512,0.0670558,4.10414,0,0,0,0,0,0
23,4.84558,-0.135324,-0.154521,4.22334,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.91699,-0.147343,-0.153215,4.13523,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.55316,-0.139884,-0.147189,3.29985,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.856721,0.0949854,0.0877778,4.34915,0,0,0,0,0,0
24,6.34705,-0.0454565,-0.19865,8.77488,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.21054,-0.0466523,-0.195852,6.78581,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.88379,-0.0307894,-0.175238,8.64335,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.52949,0.067917,0.0729264,4.2331,0,0,0,0,0,0
25,6.00458,-0.163397,-0.158208,3.2716,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.18262,-0.15404,-0.130814,3.41732,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.93873,-0.14735,-0.121226,3.80863,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.775403,0.0721378,0.0750932,3.54763,0,0,0,0,0,0
26,5.67018,-0.119019,-0.168469,3.64409,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.59438,-0.120185,-0.169326,3.16802,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.32247,-0.113791,-0.169045,3.55233,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.817387,0.0846838,0.0752449,3.39496,0,0,0,0,0,0
27,7.05547,-0.0892769,-0.248106,17.1019,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.17331,-0.0858844,-0.237962,17.7041,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.07547,-0.091137,-0.239657,18.9431,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.54566,0.0494273,0.0777415,12.2086,0,0,0,0,0,0
28,3.21024,-0.118173,-0.163234,3.95026,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.28949,-0.130523,-0.164958,3.81345,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.78388,-0.119241,-0.163564,3.3892,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.938413,0.0845859,0.0795408,3.51382,0,0,0,0,0,0
29,4.09878,-0.179622,-0.116404,5.23044,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.24629,-0.173545,-0.0827559,6.14213,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.45981,-0.172729,-0.0682582,9.8775,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.835595,0.0773978,0.082937,5.95329,0,0,0,0,0,0
30,4.85094,-0.152558,-0.156837,3.47258,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.85692,-0.154159,-0.162212,3.42838,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.50788,-0.133954,-0.15995,3.27895,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.597548,0.0715779,0.0784225,4.31151,0,0,0,0,0,0
31,7.00535,-0.125751,-0.185743,3.55777,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.84956,-0.116809,-0.194475,4.3983,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.55352,-0.0915659,-0.180585,4.69048,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.661975,0.0734421,0.0740765,4.50969,0,0,0,0,0,0
32,5.16649,-0.121418,-0.196473,7.63599,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.07898,-0.109434,-0.21683,6.62757,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.0665,-0.125989,-0.272611,17.5398,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.34893,0.0784416,0.0854361,9.27637,0,0,0,0,0,0
33,5.11051,-0.046931,-0.205332,7.36873,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.18195,-0.0565384,-0.185746,8.10387,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.8614,-0.0348926,-0.182419,8.35362,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.39559,0.0683395,0.0679944,6.21441,0,0,0,0,0,0
34,2.63715,-0.216847,-0.0366838,16.3589,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.62303,-0.204986,-0.0470017,28.7979,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.21554,-0.258475,-0.0822961,25.9912,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.30529,0.0771917,0.0590384,29.5777,0,0,0,0,0,0
35,3.92204,-0.119507,-0.249908,18.3729,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.7952,-0.127162,-0.254801,19.9055,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.27056,-0.126198,-0.265063,22.4637,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.64028,0.04373,0.0596625,13.7361,0,0,0,0,0,0
36,4.63044,-0.141993,-0.158375,5.38274,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.60848,-0.124971,-0.151965,3.91623,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.25429,-0.131998,-0.153649,3.2591,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.747909,0.0913347,0.0870085,3.6754,0,0,0,0,0,0
37,6.26319,-0.0783078,-0.177698,4.81557,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.29192,-0.0735932,-0.197835,4.0573,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.22586,-0.0273592,-0.148943,4.67084,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.987956,0.0717596,0.0695843,3.71236,0,0,0,0,0,0
38,6.33821,-0.17731,-0.122753,5.29059,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.51528,-0.19132,-0.10614,5.46719,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,7.54546,-0.163818,-0.0742908,11.0978,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.833453,0.0757374,0.0581844,4.7693,0,0,0,0,0,0
39,7.31806,-0.0794097,-0.192127,5.66642,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.33616,-0.0916266,-0.192033,5.92094,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.87098,-0.0646346,-0.185805,6.30483,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.10293,0.0884502,0.0788877,5.73392,0,0,0,0,0,0
40,4.03423,-0.152315,-0.14358,7.75266,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.86493,-0.167947,-0.13743,9.30439,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.48596,-0.22035,-0.0978349,14.7908,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.95823,0.111822,0.0800354,11.2597,0,0,0,0,0,0
41,6.75106,-0.115144,-0.166249,4.45425,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.74705,-0.102036,-0.167147,3.94004,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.50964,-0.113318,-0.163689,3.45354,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.899069,0.0951912,0.0897923,4.06366,0,0,0,0,0,0
42,6.67069,-0.149457,-0.17917,3.73248,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.69927,-0.144612,-0.159526,3.34106,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.45805,-0.137015,-0.163928,3.2872,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.50503,0.0664463,0.0906006,3.96206,0,0,0,0,0,0
43,4.711,-0.16508,-0.110253,4.76375,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.71067,-0.175194,-0.120175,5.38776,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.7497,-0.16321,-0.0824133,6.72531,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.791959,0.081045,0.0825065,5.35913,0,0,0,0,0,0
44,3.36508,-0.0978794,-0.195415,5.1025,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.49565,-0.115198,-0.20912,4.6382,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.92771,-0.061822,-0.188453,7.0967,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.09695,0.0912463,0.0730853,3.85646,0,0,0,0,0,0
45,5.97959,-0.118066,-0.181918,3.32625,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.82696,-0.113767,-0.17892,4.1394,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.405,-0.0897816,-0.173039,4.18527,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.772251,0.0795995,0.075669,5.29571,0,0,0,0,0,0
46,2.94199,-0.10443,-0.17884,3.76581,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.97488,-0.109724,-0.176613,3.18215,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.37524,-0.0785795,-0.16485,4.20033,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.625525,0.0918463,0.0770187,3.34803,0,0,0,0,0,0
47,6.48627,-0.0340751,-0.206457,15.8421,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.4115,-0.0361509,-0.202237,16.2856,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.31219,-0.00771321,-0.196538,16.2466,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.36901,0.0875107,0.0732963,18.8002,0,0,0,0,0,0
48,3.39545,-0.127382,-0.151059,8.07827,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.16543,-0.111538,-0.15947,6.34326,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.59277,-0.124441,-0.159347,3.30525,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.07791,0.0905348,0.0893856,8.82787,0,0,0,0,0,0
49,1.55792,-0.0349299,-0.116448,31.2537,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,0.93567,-0.029544,-0.121975,13.6011,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.15099,0.00349376,-0.135748,4.84162,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.94293,0.0514386,0.0512743,7.11,0,0,0,0,0,0
50,6.64823,-0.0882611,-0.181068,6.50377,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,6.46002,-0.0860229,-0.188665,6.87726,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.22427,-0.0730717,-0.184524,5.55976,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.07746,0.0933498,0.0766392,7.49949,0,0,0,0,0,0
51,2.6181,-0.128432,-0.297951,16.8884,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.65561,-0.136261,-0.29462,17.5347,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.35805,-0.127774,-0.261688,17.8854,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.405253,0.0277858,0.0473138,6.83491,0,0,0,0,0,0
52,4.83958,-0.170568,-0.122561,6.02475,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.85749,-0.176688,-0.112029,8.51619,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.77725,-0.198764,-0.0794611,13.009,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.844168,0.0842748,0.0846462,10.2831,0,0,0,0,0,0
53,1.05334,-0.214616,-0.0253106,6.64034,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,1.21127,-0.225796,-0.086551,9.21629,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.00039,-0.178066,-0.0772221,9.45748,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.521906,0.0494153,0.036715,3.53972,0,0,0,0,0,0
54,3.95619,-0.140379,-0.151196,4.36543,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.96241,-0.146902,-0.146799,3.3651,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.47844,-0.147961,-0.140134,3.44982,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.880594,0.088235,0.0880229,3.0177,0,0,0,0,0,0
55,5.69693,-0.104017,-0.169514,4.52555,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.73452,-0.11812,-0.168469,4.57059,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,5.33636,-0.110592,-0.166767,3.54597,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.994104,0.0997643,0.0831874,5.33854,0,0,0,0,0,0
56,2.4871,-0.148308,-0.162579,2.83661,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.54241,-0.157181,-0.162396,2.80622,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.36258,-0.137694,-0.149794,3.2755,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.519001,0.0878997,0.0879206,3.00287,0,0,0,0,0,0
57,1.98,-0.149722,-0.178339,2.95097,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,1.94676,-0.147088,-0.164294,2.96496,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.53993,-0.106165,-0.158123,3.41376,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.476531,0.0816556,0.0670057,2.33902,0,0,0,0,0,0
58,8.38872,-0.142544,-0.198514,4.63573,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,8.3907,-0.136853,-0.180891,4.35602,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,8.18249,-0.119338,-0.174837,3.5937,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.745411,0.0797341,0.084683,6.25681,0,0,0,0,0,0
59,4.69839,-0.171603,-0.150837,4.36322,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.66288,-0.15625,-0.143819,3.0974,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.62175,-0.155375,-0.121699,4.00702,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.56747,0.0864837,0.0903135,3.89137,0,0,0,0,0,0
60,4.07179,-0.0961062,-0.180015,4.3568,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.02188,-0.0862278,-0.187915,4.15699,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.24958,-0.0613794,-0.170644,5.164,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.868281,0.0818067,0.0830515,3.94621,0,0,0,0,0,0
61,7.14109,-0.0811245,-0.203943,9.86069,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,7.38861,-0.0938604,-0.214577,8.8596,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,6.30063,-0.0735174,-0.208324,9.69125,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.20311,0.0582443,0.071972,9.09734,0,0,0,0,0,0
62,3.64672,-0.139406,-0.156556,6.34102,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.71687,-0.113987,-0.159781,5.53868,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.88706,-0.123841,-0.159792,3.31238,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.17335,0.10228,0.0853962,6.86267,0,0,0,0,0,0
63,3.12059,-0.178053,0.00468682,34.6955,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.76126,-0.181913,0.0164065,30.4003,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.42218,-0.142331,0.0165368,26.9399,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.874714,0.0718944,0.0566613,14.2446,0,0,0,0,0,0
64,4.02926,-0.133429,-0.17812,3.97159,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,3.98262,-0.147999,-0.180533,3.95145,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,3.74032,-0.110212,-0.161494,3.44163,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.944936,0.0695725,0.0689318,4.82798,0,0,0,0,0,0
65,2.7327,-0.148975,-0.149871,4.49139,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,2.68493,-0.145249,-0.139499,4.28833,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,2.25779,-0.152123,-0.136295,3.57831,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.71031,0.0788354,0.0750731,5.50758,0,0,0,0,0,0
66,5.41183,-0.135952,-0.155466,5.97937,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,5.3531,-0.127865,-0.149386,6.8028,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.99961,-0.124673,-0.159194,3.30281,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,1.06875,0.0900395,0.0881857,13.4786,0,0,0,0,0,0
67,4.54824,-0.140929,-0.17599,3.86067,0.132297,0.14412,0.78309,0.0815214,0.0975698,-0.0971684,4.57235,-0.136155,-0.171605,3.34558,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,4.51642,-0.113859,-0.150591,3.27045,0.13204,0.144577,0.78326,0.0815014,0.098268,-0.0972145,0.558712,0.0862965,0.0764347,4.15822,0,0,0,0,0,0
